key_bom,bom_title,bom_budget,bom_worldwide_revenue,revenue,bom_release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,release_year,bom_runtime,runtime
b10760,scary movie 5,20000000.0,78378744.0,2.9189372,2013-04-12 00:00:00,04,2,102,14,2013,1 hrs. 25 min.,85.0
b10772,school for scoundrels,35000000.0,23947685.0,-0.3157804285714286,2006-09-29 00:00:00,09,3,272,39,2006,1 hrs. 40 min.,100.0
b10774,school of rock,35000000.0,131282949.0,2.7509414,2003-10-03 00:00:00,10,4,276,39,2003,1 hrs. 50 min.,110.0
b10779,scooby-doo,84000000.0,275650703.0,2.281555988095238,2002-06-14 00:00:00,06,2,165,23,2002,1 hrs. 26 min.,86.0
b10785,scott pilgrim vs. the world,60000000.0,47664559.0,-0.20559068333333333,2010-08-13 00:00:00,08,3,225,32,2010,1 hrs. 53 min.,113.0
b10787,scouts guide to the zombie apocalypse,15000000.0,16137046.0,0.07580306666666667,2015-10-30 00:00:00,10,4,303,43,2015,1 hrs. 33 min.,93.0
b10790,scream 2,24000000.0,172363301.0,6.181804208333333,1997-12-12 00:00:00,12,4,346,49,1997,2 hrs. 0 min.,120.0
b10791,scream 3,40000000.0,161834276.0,3.0458569,2000-02-04 00:00:00,02,1,35,5,2000,1 hrs. 57 min.,117.0
b10792,scream 4,40000000.0,97138686.0,1.42846715,2011-04-15 00:00:00,04,2,105,15,2011,1 hrs. 43 min.,103.0
b10797,screwed,10000000.0,7201701.0,-0.2798299,2000-05-12 00:00:00,05,2,133,19,2000,1 hrs. 22 min.,82.0
b10802,sea rex 3d: journey to a prehistoric world,5000000.0,16004150.0,2.20083,2010-05-28 00:00:00,05,2,148,21,2010,,0.0
b10806,seabiscuit,87000000.0,148336445.0,0.7050166091954023,2003-07-25 00:00:00,07,3,206,29,2003,2 hrs. 9 min.,129.0
b10814,season of the witch,40000000.0,91627228.0,1.2906807,2011-01-07 00:00:00,01,1,7,1,2011,1 hrs. 38 min.,98.0
b10820,secondhand lions,30000000.0,47902566.0,0.5967522,2003-09-19 00:00:00,09,3,262,37,2003,1 hrs. 47 min.,107.0
b10826,secret window,40000000.0,92913171.0,1.322829275,2004-03-12 00:00:00,03,1,72,10,2004,1 hrs. 46 min.,106.0
b10827,secretariat,35000000.0,60251371.0,0.7214677428571429,2010-10-08 00:00:00,10,4,281,40,2010,1 hrs. 56 min.,116.0
b10833,see no evil,8000000.0,18564467.0,1.320558375,2006-05-19 00:00:00,05,2,139,20,2006,1 hrs. 24 min.,84.0
b10835,see spot run,35000000.0,43057552.0,0.23021577142857144,2001-03-02 00:00:00,03,1,61,8,2001,1 hrs. 34 min.,94.0
b10838,seed of chucky,12000000.0,24829644.0,1.069137,2004-11-12 00:00:00,11,4,317,45,2004,1 hrs. 27 min.,87.0
b10843,seeking a friend for the end of the world,10000000.0,9636289.0,-0.0363711,2012-06-22 00:00:00,06,2,174,25,2012,1 hrs. 34 min.,94.0
b10847,self/less,26000000.0,30523226.0,0.17397023076923077,2015-07-10 00:00:00,07,3,191,27,2015,1 hrs. 57 min.,117.0
b10848,selma,20000000.0,66787908.0,2.3393954,2014-12-25 00:00:00,12,4,359,51,2014,2 hrs. 7 min.,127.0
b10872,serenity,39000000.0,38869464.0,-0.003347076923076923,2005-09-30 00:00:00,09,3,273,39,2005,1 hrs. 59 min.,119.0
b10881,serving sara,29000000.0,20146150.0,-0.3053051724137931,2002-08-23 00:00:00,08,3,235,33,2002,1 hrs. 40 min.,100.0
b10884,set it off,9000000.0,41590886.0,3.6212095555555557,1996-11-08 00:00:00,11,4,313,44,1996,2 hrs. 3 min.,123.0
b10887,seven,33000000.0,327311859.0,8.918541181818181,1995-09-22 00:00:00,09,3,265,38,1995,2 hrs. 7 min.,127.0
b10891,seven pounds,55000000.0,168168201.0,2.0576036545454546,2008-12-19 00:00:00,12,4,354,50,2008,1 hrs. 58 min.,118.0
b10892,seven psychopaths,15000000.0,19422261.0,0.2948174,2012-10-12 00:00:00,10,4,286,41,2012,1 hrs. 49 min.,109.0
b10899,seventh son,95000000.0,114178613.0,0.20188013684210526,2015-02-06 00:00:00,02,1,37,5,2015,1 hrs. 42 min.,102.0
b10902,sex drive,19000000.0,18755936.0,-0.012845473684210526,2008-10-17 00:00:00,10,4,291,41,2008,1 hrs. 49 min.,109.0
b10906,sex tape,40000000.0,126069509.0,2.151737725,2014-07-18 00:00:00,07,3,199,28,2014,1 hrs. 34 min.,94.0
b10909,sex and zen 3d: extreme ecstasy,3500000.0,6369363.0,0.819818,2011-08-12 00:00:00,08,3,224,32,2011,2 hrs. 9 min.,129.0
b10910,sex and the city,65000000.0,415253641.0,5.388517553846154,2008-05-30 00:00:00,05,2,151,21,2008,2 hrs. 15 min.,135.0
b10911,sex and the city 2,100000000.0,288347692.0,1.88347692,2010-05-27 00:00:00,05,2,147,21,2010,2 hrs. 27 min.,147.0
b10928,shade,10000000.0,25032.0,-0.9974968,2004-04-09 00:00:00,04,2,100,14,2004,1 hrs. 35 min.,95.0
b10944,shaft,46000000.0,107196498.0,1.330358652173913,2000-06-16 00:00:00,06,2,168,24,2000,2 hrs. 7 min.,127.0
b10955,shall we dance,50000000.0,170128460.0,2.4025692,2004-10-15 00:00:00,10,4,289,41,2004,1 hrs. 35 min.,95.0
b10960,shallow hal,40000000.0,141069860.0,2.5267465,2001-11-09 00:00:00,11,4,313,44,2001,1 hrs. 53 min.,113.0
b10967,shanghai knights,50000000.0,88323487.0,0.76646974,2003-02-07 00:00:00,02,1,38,5,2003,1 hrs. 54 min.,114.0
b10968,shanghai noon,55000000.0,99274467.0,0.8049903090909091,2000-05-26 00:00:00,05,2,147,21,2000,1 hrs. 50 min.,110.0
b10975,shark night 3d,25000000.0,40136479.0,0.60545916,2011-09-02 00:00:00,09,3,245,35,2011,1 hrs. 35 min.,95.0
b10976,shark tale,75000000.0,367275019.0,3.897000253333333,2004-10-01 00:00:00,10,4,275,39,2004,1 hrs. 30 min.,90.0
b10988,she's all that,10000000.0,103166989.0,9.3166989,1999-01-29 00:00:00,01,1,29,4,1999,1 hrs. 35 min.,95.0
b10996,she's out of my league,20000000.0,49779728.0,1.4889864,2010-03-12 00:00:00,03,1,71,10,2010,1 hrs. 44 min.,104.0
b10998,she's the man,20000000.0,57194667.0,1.85973335,2006-03-17 00:00:00,03,1,76,11,2006,1 hrs. 45 min.,105.0
b11007,sherlock holmes,90000000.0,524028679.0,4.822540877777778,2009-12-25 00:00:00,12,4,359,51,2009,2 hrs. 14 min.,134.0
b11028,shoot 'em up,39000000.0,26820641.0,-0.3122912564102564,2007-09-07 00:00:00,09,3,250,35,2007,1 hrs. 20 min.,80.0
b11034,shooter,61000000.0,95696996.0,0.5688032131147541,2007-03-23 00:00:00,03,1,82,11,2007,2 hrs. 4 min.,124.0
b11050,shortcut to happiness (a.k.a. the devil and daniel webster),35000000.0,605294.0,-0.9827058857142857,2007-07-13 00:00:00,07,3,194,27,2007,1 hrs. 45 min.,105.0
b11064,showtime,85000000.0,77741732.0,-0.08539138823529412,2002-03-15 00:00:00,03,1,74,10,2002,1 hrs. 35 min.,95.0
b11065,shrek,60000000.0,484409218.0,7.073486966666667,2001-05-16 00:00:00,05,2,136,19,2001,1 hrs. 30 min.,90.0
b11066,shrek 2,150000000.0,919838758.0,5.132258386666667,2004-05-19 00:00:00,05,2,140,20,2004,1 hrs. 33 min.,93.0
b11067,shrek forever after,165000000.0,752600867.0,3.561217375757576,2010-05-21 00:00:00,05,2,141,20,2010,1 hrs. 33 min.,93.0
b11068,shrek the third,160000000.0,798958162.0,3.9934885125,2007-05-18 00:00:00,05,2,138,19,2007,1 hrs. 32 min.,92.0
b11077,shutter island,80000000.0,294804195.0,2.6850524375,2010-02-19 00:00:00,02,1,50,7,2010,2 hrs. 18 min.,138.0
b11082,sicario,30000000.0,84872444.0,1.8290814666666666,2015-09-18 00:00:00,09,3,261,37,2015,2 hrs. 1 min.,121.0
b11083,sicko,9000000.0,36088109.0,3.0097898888888888,2007-06-22 00:00:00,06,2,173,24,2007,2 hrs. 3 min.,123.0
b11092,sideways,16000000.0,109706931.0,5.8566831875,2004-10-22 00:00:00,10,4,296,42,2004,2 hrs. 3 min.,123.0
b11098,signs,72000000.0,408247917.0,4.670109958333334,2002-08-02 00:00:00,08,3,214,30,2002,1 hrs. 47 min.,107.0
b11106,silent hill,50000000.0,97607453.0,0.95214906,2006-04-21 00:00:00,04,2,111,16,2006,2 hrs. 0 min.,120.0
b11107,silent hill: revelation 3d,20000000.0,52302796.0,1.6151398,2012-10-26 00:00:00,10,4,300,43,2012,1 hrs. 34 min.,94.0
b11137,sin city,40000000.0,158753820.0,2.9688455,2005-04-01 00:00:00,04,2,91,13,2005,2 hrs. 5 min.,125.0
b11140,sinbad: legend of the seven seas,60000000.0,80767884.0,0.3461314,2003-07-02 00:00:00,07,3,183,26,2003,1 hrs. 26 min.,86.0
b11160,sinister 2,10000000.0,52882018.0,4.2882018,2015-08-21 00:00:00,08,3,233,33,2015,1 hrs. 37 min.,97.0
b11172,sisters,30000000.0,105011053.0,2.500368433333333,2015-12-18 00:00:00,12,4,352,50,2015,1 hrs. 58 min.,118.0
b11202,sky captain and the world of tomorrow,70000000.0,57958696.0,-0.17201862857142858,2004-09-17 00:00:00,09,3,261,37,2004,1 hrs. 47 min.,107.0
b11203,sky high,35000000.0,86369815.0,1.467709,2005-07-29 00:00:00,07,3,210,30,2005,1 hrs. 42 min.,102.0
b11205,skyfall,200000000.0,1108561013.0,4.542805065,2012-11-09 00:00:00,11,4,314,45,2012,2 hrs. 23 min.,143.0
b11207,skyline,10000000.0,66821036.0,5.6821036,2010-11-12 00:00:00,11,4,316,45,2010,1 hrs. 40 min.,100.0
b11209,slackers,14000000.0,6413915.0,-0.5418632142857143,2002-02-01 00:00:00,02,1,32,4,2002,1 hrs. 26 min.,86.0
b11227,sleeping with the enemy,19000000.0,174999005.0,8.21047394736842,1991-02-08 00:00:00,02,1,39,5,1991,1 hrs. 39 min.,99.0
b11230,sleepless in seattle,21000000.0,227799884.0,9.847613523809525,1993-06-25 00:00:00,06,2,176,25,1993,1 hrs. 45 min.,105.0
b11236,sleepy hollow,100000000.0,206071502.0,1.06071502,1999-11-19 00:00:00,11,4,323,46,1999,1 hrs. 45 min.,105.0
b11244,slither,15000000.0,12834936.0,-0.1443376,2006-03-31 00:00:00,03,1,90,13,2006,1 hrs. 36 min.,96.0
b11256,small time crooks,25000000.0,29934477.0,0.19737908,2000-05-19 00:00:00,05,2,140,20,2000,1 hrs. 35 min.,95.0
b11276,smokin' aces,17000000.0,57103895.0,2.3590526470588236,2007-01-26 00:00:00,01,1,26,3,2007,1 hrs. 48 min.,108.0
b11280,smurfs: the lost village,60000000.0,98698138.0,0.6449689666666667,2017-04-07 00:00:00,04,2,97,14,2017,1 hrs. 21 min.,81.0
b11281,snake eyes,73000000.0,103891409.0,0.42316998630136987,1998-08-07 00:00:00,08,3,219,31,1998,1 hrs. 38 min.,98.0
b11283,snakes on a plane,33000000.0,62022014.0,0.8794549696969697,2006-08-18 00:00:00,08,3,230,33,2006,1 hrs. 46 min.,106.0
b11294,snow day,13000000.0,62464731.0,3.8049793076923075,2000-02-11 00:00:00,02,1,42,6,2000,1 hrs. 29 min.,89.0
b11295,snow dogs,33000000.0,115035090.0,2.485911818181818,2002-01-18 00:00:00,01,1,18,2,2002,1 hrs. 39 min.,99.0
b11296,snow falling on cedars,35000000.0,23049593.0,-0.3414402,1999-12-22 00:00:00,12,4,356,51,1999,2 hrs. 7 min.,127.0
b11297,snow flower and the secret fan,6000000.0,11348205.0,0.8913675,2011-07-15 00:00:00,07,3,196,28,2011,2 hrs. 0 min.,120.0
b11299,snow white and the huntsman,170000000.0,396592829.0,1.332898994117647,2012-06-01 00:00:00,06,2,153,22,2012,2 hrs. 7 min.,127.0
b11305,snowden,40000000.0,37279439.0,-0.068014025,2016-09-16 00:00:00,09,3,260,37,2016,2 hrs. 14 min.,134.0
b11328,solaris,47000000.0,30002758.0,-0.3616434468085106,2002-11-27 00:00:00,11,4,331,47,2002,1 hrs. 35 min.,95.0
b11335,solitary man,15000000.0,5178582.0,-0.6547612,2010-05-21 00:00:00,05,2,141,20,2010,1 hrs. 30 min.,90.0
b11352,someone like you,23000000.0,38689940.0,0.6821713043478261,2001-03-30 00:00:00,03,1,89,12,2001,1 hrs. 37 min.,97.0
b11356,something borrowed,35000000.0,60183821.0,0.7195377428571429,2011-05-06 00:00:00,05,2,126,18,2011,1 hrs. 43 min.,103.0
b11366,something's gotta give,80000000.0,266728738.0,2.334109225,2003-12-12 00:00:00,12,4,346,49,2003,2 hrs. 8 min.,128.0
b11367,somewhere,7000000.0,13936909.0,0.990987,2010-12-22 00:00:00,12,4,356,51,2010,1 hrs. 38 min.,98.0
b11382,son of the mask,84000000.0,57552641.0,-0.3148495119047619,2005-02-18 00:00:00,02,1,49,7,2005,1 hrs. 26 min.,86.0
b11403,sorority boys,12000000.0,12517488.0,0.043124,2002-03-22 00:00:00,03,1,81,11,2002,1 hrs. 33 min.,93.0
b11405,sorority row,12500000.0,27206120.0,1.1764896,2009-09-11 00:00:00,09,3,254,36,2009,1 hrs. 41 min.,101.0
b11411,soul plane,16000000.0,14822346.0,-0.073603375,2004-05-28 00:00:00,05,2,149,21,2004,1 hrs. 26 min.,86.0
b11413,soul surfer,18000000.0,47088990.0,1.616055,2011-04-08 00:00:00,04,2,98,14,2011,1 hrs. 45 min.,105.0
b11414,soul survivors,17000000.0,4299141.0,-0.7471093529411764,2001-09-07 00:00:00,09,3,250,35,2001,1 hrs. 24 min.,84.0
b11422,source code,32000000.0,147332697.0,3.60414678125,2011-04-01 00:00:00,04,2,91,13,2011,1 hrs. 34 min.,94.0
b11425,"""south park - bigger, longer and uncut""",21000000.0,83137603.0,2.958933476190476,1999-06-30 00:00:00,06,2,181,26,1999,1 hrs. 20 min.,80.0
b11432,southpaw,30000000.0,91970827.0,2.0656942333333332,2015-07-24 00:00:00,07,3,205,29,2015,2 hrs. 3 min.,123.0
b11437,space chimps,37000000.0,64834964.0,0.7522963243243244,2008-07-18 00:00:00,07,3,200,28,2008,1 hrs. 21 min.,81.0
b11438,space cowboys,65000000.0,128884132.0,0.9828328,2000-08-04 00:00:00,08,3,217,31,2000,2 hrs. 10 min.,130.0
b11447,spanglish,80000000.0,55041367.0,-0.3119829125,2004-12-17 00:00:00,12,4,352,50,2004,1 hrs. 51 min.,111.0
b11454,sparkle (2012),14000000.0,24637469.0,0.7598192142857143,2012-08-17 00:00:00,08,3,230,33,2012,2 hrs. 0 min.,120.0
b11460,spawn,40000000.0,87840042.0,1.19600105,1997-08-01 00:00:00,08,3,213,30,1997,1 hrs. 33 min.,93.0
b11470,spectre,245000000.0,880674609.0,2.5945902408163266,2015-11-06 00:00:00,11,4,310,44,2015,2 hrs. 28 min.,148.0
b11473,speed 2: cruise control,160000000.0,164508066.0,0.0281754125,1997-06-13 00:00:00,06,2,164,23,1997,2 hrs. 1 min.,121.0
b11474,speed racer,120000000.0,93945766.0,-0.21711861666666665,2008-05-09 00:00:00,05,2,130,18,2008,2 hrs. 15 min.,135.0
b11486,spider,10000000.0,5808941.0,-0.4191059,2002-12-20 00:00:00,12,4,354,50,2002,1 hrs. 38 min.,98.0
b11487,spider-man,139000000.0,821708551.0,4.911572309352518,2002-05-03 00:00:00,05,2,123,17,2002,2 hrs. 1 min.,121.0
b11489,spider-man 2,200000000.0,783766341.0,2.918831705,2004-06-30 00:00:00,06,2,182,26,2004,2 hrs. 7 min.,127.0
b11490,spider-man 3,258000000.0,890871626.0,2.4529907984496124,2007-05-04 00:00:00,05,2,124,17,2007,2 hrs. 20 min.,140.0
b11503,spirit: stallion of the cimarron,80000000.0,122563539.0,0.5320442375,2002-05-24 00:00:00,05,2,144,20,2002,1 hrs. 22 min.,82.0
b11508,splice,30000000.0,26857459.0,-0.10475136666666666,2010-06-04 00:00:00,06,2,155,22,2010,1 hrs. 44 min.,104.0
b11531,spring breakers,5000000.0,31724284.0,5.3448568,2013-03-15 00:00:00,03,1,74,10,2013,1 hrs. 34 min.,94.0
b11540,spy,65000000.0,235666219.0,2.6256341384615385,2015-06-05 00:00:00,06,2,156,22,2015,2 hrs. 0 min.,120.0
b11541,spy game,115000000.0,143049560.0,0.24390921739130436,2001-11-21 00:00:00,11,4,325,46,2001,2 hrs. 6 min.,126.0
b11543,spy kids,35000000.0,147934180.0,3.226690857142857,2001-03-30 00:00:00,03,1,89,12,2001,1 hrs. 28 min.,88.0
b11544,spy kids 2: the island of lost dreams,38000000.0,119723358.0,2.1506146842105265,2002-08-07 00:00:00,08,3,219,31,2002,1 hrs. 40 min.,100.0
b11545,spy kids 3d: game over,38000000.0,197011982.0,4.184525842105264,2003-07-25 00:00:00,07,3,206,29,2003,1 hrs. 25 min.,85.0
b11546,spy kids: all the time in the world,27000000.0,85564310.0,2.1690485185185184,2011-08-19 00:00:00,08,3,231,33,2011,1 hrs. 28 min.,88.0
b11580,star trek,150000000.0,385680446.0,1.5712029733333333,2009-05-08 00:00:00,05,2,128,18,2009,2 hrs. 6 min.,126.0
b11581,star trek beyond,185000000.0,343471816.0,0.8566044108108108,2016-07-22 00:00:00,07,3,204,29,2016,2 hrs. 0 min.,120.0
b11585,star trek into darkness,190000000.0,467381469.0,1.4599024684210526,2013-05-16 00:00:00,05,2,136,19,2013,2 hrs. 3 min.,123.0
b11589,star trek: generations,35000000.0,118071125.0,2.3734607142857143,1994-11-18 00:00:00,11,4,322,46,1994,1 hrs. 57 min.,117.0
b11590,star trek: insurrection,58000000.0,112587658.0,0.9411665172413793,1998-12-11 00:00:00,12,4,345,49,1998,1 hrs. 43 min.,103.0
b11591,star trek: nemesis,60000000.0,67312826.0,0.12188043333333333,2002-12-13 00:00:00,12,4,347,49,2002,1 hrs. 56 min.,116.0
b11596,star wars: episode i - the phantom menace,115000000.0,1027044677.0,7.93082327826087,1999-05-19 00:00:00,05,2,139,20,1999,2 hrs. 13 min.,133.0
b11598,star wars: episode ii - attack of the clones,115000000.0,649398328.0,4.646941982608696,2002-05-16 00:00:00,05,2,136,19,2002,2 hrs. 12 min.,132.0
b11600,star wars: episode iii - revenge of the sith,113000000.0,848754768.0,6.51110414159292,2005-05-19 00:00:00,05,2,139,20,2005,2 hrs. 26 min.,146.0
b11604,star wars: the force awakens,245000000.0,2068223624.0,7.44172907755102,2015-12-18 00:00:00,12,4,352,50,2015,2 hrs. 16 min.,136.0
b11608,stardust,70000000.0,135560026.0,0.9365718,2007-08-10 00:00:00,08,3,222,31,2007,2 hrs. 8 min.,128.0
b11615,starship troopers,105000000.0,121214377.0,0.1544226380952381,1997-11-07 00:00:00,11,4,311,44,1997,2 hrs. 10 min.,130.0
b11616,starsky and hutch,60000000.0,170268750.0,1.8378125,2004-03-05 00:00:00,03,1,65,9,2004,1 hrs. 37 min.,97.0
b11655,stealth,135000000.0,76932872.0,-0.4301268740740741,2005-07-29 00:00:00,07,3,210,30,2005,2 hrs. 1 min.,121.0
b11657,steamboy,22000000.0,10870198.0,-0.5059000909090909,2005-03-18 00:00:00,03,1,77,11,2005,2 hrs. 6 min.,126.0
b11670,step brothers,65000000.0,128107642.0,0.9708868,2008-07-25 00:00:00,07,3,207,29,2008,1 hrs. 35 min.,95.0
b11674,step up,12000000.0,114194847.0,8.51623725,2006-08-11 00:00:00,08,3,223,32,2006,1 hrs. 38 min.,98.0
b11676,step up 3-d,30000000.0,159291809.0,4.309726966666667,2010-08-06 00:00:00,08,3,218,31,2010,1 hrs. 37 min.,97.0
b11678,step up revolution,33000000.0,140470746.0,3.256689272727273,2012-07-27 00:00:00,07,3,209,30,2012,1 hrs. 40 min.,100.0
b11684,stepmom,50000000.0,159710793.0,2.19421586,1998-12-25 00:00:00,12,4,359,51,1998,2 hrs. 5 min.,125.0
b11688,steve jobs,30000000.0,34441873.0,0.14806243333333333,2015-10-09 00:00:00,10,4,282,40,2015,2 hrs. 2 min.,122.0
b11699,stigmata,29000000.0,89446268.0,2.084354068965517,1999-09-10 00:00:00,09,3,253,36,1999,1 hrs. 42 min.,102.0
b11700,still alice,5000000.0,43884652.0,7.7769304,2015-01-16 00:00:00,01,1,16,2,2015,1 hrs. 41 min.,101.0
b11713,stoker,12000000.0,12077441.0,0.006453416666666666,2013-03-01 00:00:00,03,1,60,8,2013,,0.0
b11720,stolen summer,1800000.0,163348.0,-0.9092511111111111,2002-03-22 00:00:00,03,1,81,11,2002,1 hrs. 31 min.,91.0
b11721,stomp the yard,13000000.0,75511123.0,4.808547923076923,2007-01-12 00:00:00,01,1,12,1,2007,1 hrs. 55 min.,115.0
b11722,stone,22000000.0,9479718.0,-0.5691037272727273,2010-10-08 00:00:00,10,4,281,40,2010,1 hrs. 45 min.,105.0
b11734,stop-loss,25000000.0,11207130.0,-0.5517148,2008-03-28 00:00:00,03,1,88,12,2008,1 hrs. 53 min.,113.0
b11739,storks,70000000.0,182379278.0,1.6054182571428572,2016-09-23 00:00:00,09,3,267,38,2016,1 hrs. 29 min.,89.0
b11746,straight outta compton,28000000.0,201634991.0,6.201249678571428,2015-08-14 00:00:00,08,3,226,32,2015,2 hrs. 27 min.,147.0
b11762,stranger than fiction,30000000.0,53653224.0,0.7884408,2006-11-10 00:00:00,11,4,314,45,2006,1 hrs. 45 min.,105.0
b11771,straw dogs (2011),25000000.0,10324441.0,-0.58702236,2011-09-16 00:00:00,09,3,259,37,2011,1 hrs. 45 min.,105.0
b11780,street fighter,35000000.0,99423521.0,1.8406720285714286,1994-12-23 00:00:00,12,4,357,51,1994,2 hrs. 42 min.,162.0
b11782,street kings,20000000.0,65572887.0,2.27864435,2008-04-11 00:00:00,04,2,102,14,2008,1 hrs. 47 min.,107.0
b11807,stuart little,133000000.0,300135367.0,1.2566568947368422,1999-12-17 00:00:00,12,4,351,50,1999,1 hrs. 24 min.,84.0
b11808,stuart little 2,120000000.0,169956806.0,0.4163067166666667,2002-07-19 00:00:00,07,3,200,28,2002,1 hrs. 10 min.,70.0
b11820,sucker punch,82000000.0,89792502.0,0.09503051219512196,2011-03-25 00:00:00,03,1,84,12,2011,2 hrs. 0 min.,120.0
b11829,sugar &amp; spice,27000000.0,16908947.0,-0.3737427037037037,2001-01-26 00:00:00,01,1,26,3,2001,1 hrs. 24 min.,84.0
b11835,suicide squad,175000000.0,745600054.0,3.260571737142857,2016-08-05 00:00:00,08,3,218,31,2016,2 hrs. 10 min.,130.0
b11843,sully,60000000.0,238470033.0,2.97450055,2016-09-09 00:00:00,09,3,253,36,2016,1 hrs. 36 min.,96.0
b11844,sultan,13430000.0,87280000.0,5.498883097542815,2016-07-06 00:00:00,07,3,188,27,2016,2 hrs. 23 min.,143.0
b11847,summer catch,34000000.0,19772447.0,-0.4184574411764706,2001-08-24 00:00:00,08,3,236,33,2001,1 hrs. 44 min.,104.0
b11877,super,2500000.0,327716.0,-0.8689136,2011-04-01 00:00:00,04,2,91,13,2011,1 hrs. 30 min.,90.0
b11878,super 8,50000000.0,260095986.0,4.20191972,2011-06-10 00:00:00,06,2,161,23,2011,1 hrs. 52 min.,112.0
b11885,super troopers,3000000.0,23182223.0,6.727407666666666,2002-02-15 00:00:00,02,1,46,6,2002,1 hrs. 43 min.,103.0
b11886,superbad,20000000.0,169871719.0,7.49358595,2007-08-17 00:00:00,08,3,229,32,2007,1 hrs. 54 min.,114.0
b11891,superman,55000000.0,300218018.0,4.458509418181818,1978-12-15 00:00:00,12,4,349,50,1978,2 hrs. 23 min.,143.0
b11895,superman returns,270000000.0,391081192.0,0.44844885925925926,2006-06-28 00:00:00,06,2,179,26,2006,2 hrs. 34 min.,154.0
b11897,supernova,90000000.0,14828081.0,-0.8352435444444445,2000-01-14 00:00:00,01,1,14,2,2000,1 hrs. 31 min.,91.0
b11905,"""surfer, dude""",6000000.0,52132.0,-0.9913113333333333,2008-09-05 00:00:00,09,3,249,35,2008,1 hrs. 28 min.,88.0
b11909,surrogates,80000000.0,122444772.0,0.53055965,2009-09-25 00:00:00,09,3,268,38,2009,1 hrs. 29 min.,89.0
b11921,suspect zero,27000000.0,11416075.0,-0.5771824074074074,2004-08-27 00:00:00,08,3,240,34,2004,1 hrs. 40 min.,100.0
b11930,sweeney todd: the demon barber of fleet street,50000000.0,152523164.0,2.05046328,2007-12-21 00:00:00,12,4,355,50,2007,1 hrs. 56 min.,116.0
b11938,sweet home alabama,30000000.0,180622424.0,5.020747466666666,2002-09-27 00:00:00,09,3,270,38,2002,1 hrs. 42 min.,102.0
b11939,sweet land,1000000.0,1774931.0,0.774931,2006-10-13 00:00:00,10,4,286,41,2006,1 hrs. 50 min.,110.0
b11954,swept away,10000000.0,598645.0,-0.9401355,2002-10-11 00:00:00,10,4,284,40,2002,1 hrs. 30 min.,90.0
b11958,swimfan,10000000.0,34411240.0,2.441124,2002-09-06 00:00:00,09,3,249,35,2002,1 hrs. 26 min.,86.0
b11969,swing vote,21000000.0,17634313.0,-0.16027080952380954,2008-08-01 00:00:00,08,3,214,30,2008,1 hrs. 40 min.,100.0
b11980,swordfish,102000000.0,147080413.0,0.4419648333333333,2001-06-08 00:00:00,06,2,159,22,2001,1 hrs. 39 min.,99.0
b11990,"""synecdoche, new york""",20000000.0,4393681.0,-0.78031595,2008-10-24 00:00:00,10,4,298,42,2008,2 hrs. 4 min.,124.0
b11991,syriana,50000000.0,93974620.0,0.8794924,2005-11-23 00:00:00,11,4,327,47,2005,2 hrs. 6 min.,126.0
b11994,t2: trainspotting,18000000.0,39735335.0,1.2075186111111111,2017-03-17 00:00:00,03,1,76,11,2017,1 hrs. 57 min.,117.0
b11997,tmnt,34000000.0,95608995.0,1.8120292647058824,2007-03-23 00:00:00,03,1,82,11,2007,1 hrs. 30 min.,90.0
b12023,take shelter,5000000.0,3099314.0,-0.3801372,2011-09-30 00:00:00,09,3,273,39,2011,2 hrs. 0 min.,120.0
b12029,taken,25000000.0,226830568.0,8.07322272,2009-01-30 00:00:00,01,1,30,4,2009,1 hrs. 33 min.,93.0
b12030,taken 2,45000000.0,376141306.0,7.358695688888889,2012-10-05 00:00:00,10,4,279,40,2012,1 hrs. 31 min.,91.0
