,link,name,budget,rev_tot,rev_lif,rel_dt,runtime,distributor,genre,rating,awards
9891,http://www.boxofficemojo.com/movies/?id=prisoners.htm,Prisoners,46000000.0,61002302.0,,20-Sep-13,2 hrs. 26 min.,Warner Bros.,Action Thriller,R,Nominated for One Oscar.
9896,http://www.boxofficemojo.com/movies/?id=privatelessons.htm,Private Lessons,2800000.0,26279000.0,,28-Aug-81,1 hrs. 27 min.,Jensen Farley,Comedy,R,No Academy Awards Information
9897,http://www.boxofficemojo.com/movies/?id=privateparts.htm,Private Parts,28000000.0,41230799.0,,7-Mar-97,1 hrs. 48 min.,Paramount,Comedy,R,No Academy Awards Information
9908,http://www.boxofficemojo.com/movies/?id=almanac.htm,Project Almanac,12000000.0,22348241.0,,30-Jan-15,1 hrs. 46 min.,Paramount,Sci-Fi,PG-13,No Academy Awards Information
9914,http://www.boxofficemojo.com/movies/?id=prom.htm,Prom,8000000.0,10130219.0,,29-Apr-11,1 hrs. 43 min.,Buena Vista,Comedy / Drama,PG,No Academy Awards Information
9916,http://www.boxofficemojo.com/movies/?id=promnight07.htm,Prom Night (2008),20000000.0,43869350.0,,11-Apr-08,1 hrs. 28 min.,Sony / Screen Gems,Horror,PG-13,No Academy Awards Information
9918,http://www.boxofficemojo.com/movies/?id=prometheus.htm,Prometheus,130000000.0,126477084.0,,8-Jun-12,2 hrs. 4 min.,Fox,Sci-Fi Action,R,Nominated for One Oscar.
9924,http://www.boxofficemojo.com/movies/?id=proofoflife.htm,Proof of Life,65000000.0,32598931.0,,8-Dec-00,2 hrs. 15 min.,Warner Bros.,Romantic Thriller,R,No Academy Awards Information
9935,http://www.boxofficemojo.com/movies/?id=psycho.htm,Psycho,806947.0,32000000.0,,16-Jun-60,1 hrs. 49 min.,Universal,Horror Thriller,M,No Academy Awards Information
9936,http://www.boxofficemojo.com/movies/?id=psycho98.htm,Psycho (1998),60000000.0,21456130.0,,4-Dec-98,1 hrs. 40 min.,Universal,Thriller,R,No Academy Awards Information
9943,http://www.boxofficemojo.com/movies/?id=publicenemies.htm,Public Enemies,100000000.0,97104620.0,,1-Jul-09,2 hrs. 23 min.,Universal,Crime Drama,R,No Academy Awards Information
9954,http://www.boxofficemojo.com/movies/?id=pulpfiction.htm,Pulp Fiction,8000000.0,107928762.0,,14-Oct-94,2 hrs. 34 min.,Miramax,Crime,R,"""Nominated for Seven Oscars, Including One Win."""
9955,http://www.boxofficemojo.com/movies/?id=pulse.htm,Pulse,20500000.0,20264436.0,,11-Aug-06,1 hrs. 30 min.,Weinstein / Dimension,Horror,PG-13,No Academy Awards Information
9969,http://www.boxofficemojo.com/movies/?id=punisher2.htm,Punisher: War Zone,35000000.0,8050977.0,,5-Dec-08,1 hrs. 47 min.,Lionsgate,Action,R,No Academy Awards Information
9983,http://www.boxofficemojo.com/movies/?id=push09.htm,Push,38000000.0,31811527.0,,6-Feb-09,1 hrs. 51 min.,Summit Entertainment,Sci-Fi Thriller,PG-13,No Academy Awards Information
9986,http://www.boxofficemojo.com/movies/?id=pushingtin.htm,Pushing Tin,33000000.0,8408835.0,,23-Apr-99,2 hrs. 4 min.,Fox,Comedy,R,No Academy Awards Information
9987,http://www.boxofficemojo.com/movies/?id=pussinboots12.htm,Puss in Boots,130000000.0,149260504.0,,28-Oct-11,1 hrs. 30 min.,Paramount (DreamWorks),Animation,PG,Nominated for One Oscar.
9999,http://www.boxofficemojo.com/movies/?id=jamesbond22.htm,Quantum of Solace,200000000.0,168368427.0,,14-Nov-08,1 hrs. 46 min.,Sony / Columbia,Action,PG-13,No Academy Awards Information
10000,http://www.boxofficemojo.com/movies/?id=quarantine.htm,Quarantine,12000000.0,31691811.0,,10-Oct-08,1 hrs. 29 min.,Sony / Screen Gems,Horror Thriller,R,No Academy Awards Information
10009,http://www.boxofficemojo.com/movies/?id=queenofkatwe.htm,Queen of Katwe,15000000.0,8874389.0,,23-Sep-16,2 hrs. 4 min.,Buena Vista,Sports Drama,PG,No Academy Awards Information
10011,http://www.boxofficemojo.com/movies/?id=queenofthedamned.htm,Queen of the Damned,35000000.0,30336800.0,,22-Feb-02,1 hrs. 51 min.,Warner Bros.,Horror,R,No Academy Awards Information
10017,http://www.boxofficemojo.com/movies/?id=questforfire.htm,Quest for Fire,12500000.0,20959585.0,,12-Feb-82,1 hrs. 40 min.,Fox,Period Adventure,R,"""Nominated for One Oscar, Including One Win."""
10034,http://www.boxofficemojo.com/movies/?id=ripd.htm,R.I.P.D.,130000000.0,33618855.0,,19-Jul-13,1 hrs. 36 min.,Universal,Action / Adventure,PG-13,No Academy Awards Information
10040,http://www.boxofficemojo.com/movies/?id=rv.htm,RV,50000000.0,71726025.0,,28-Apr-06,1 hrs. 38 min.,Sony / Columbia,Family Comedy,PG,No Academy Awards Information
10045,http://www.boxofficemojo.com/movies/?id=rabbithole.htm,Rabbit Hole,5000000.0,2229058.0,,17-Dec-10,1 hrs. 32 min.,Lionsgate,Drama,PG-13,Nominated for One Oscar.
10064,http://www.boxofficemojo.com/movies/?id=radio.htm,Radio,35000000.0,52333738.0,,24-Oct-03,1 hrs. 45 min.,Sony (Revolution),Sports Drama,PG,No Academy Awards Information
10078,http://www.boxofficemojo.com/movies/?id=raidersofthelostark.htm,Raiders of the Lost Ark,18000000.0,212222025.0,248159971,12-Jun-81,1 hrs. 55 min.,Paramount,Period Adventure,PG,"""Nominated for Eight Oscars, Including Four Wins."""
10086,http://www.boxofficemojo.com/movies/?id=rainman.htm,Rain Man,25000000.0,172825435.0,,16-Dec-88,2 hrs. 13 min.,MGM,Drama,R,"""Nominated for Eight Oscars, Including Four Wins."""
10089,http://www.boxofficemojo.com/movies/?id=raiseyourvoice.htm,Raise Your Voice,15000000.0,10411980.0,,8-Oct-04,1 hrs. 47 min.,New Line,Music Drama,PG,No Academy Awards Information
10104,http://www.boxofficemojo.com/movies/?id=ramblingrose.htm,Rambling Rose,7500000.0,6266621.0,,20-Sep-91,1 hrs. 52 min.,New Line,Period Drama,R,Nominated for Two Oscars.
10105,http://www.boxofficemojo.com/movies/?id=rambo08.htm,Rambo,50000000.0,42754105.0,,25-Jan-08,1 hrs. 33 min.,Lionsgate,Action,R,No Academy Awards Information
10106,http://www.boxofficemojo.com/movies/?id=rambo3.htm,Rambo III,63000000.0,53715611.0,,25-May-88,1 hrs. 42 min.,TriStar,Action,R,No Academy Awards Information
10108,http://www.boxofficemojo.com/movies/?id=ramona.htm,Ramona and Beezus,15000000.0,26167002.0,,23-Jul-10,1 hrs. 44 min.,Fox,Family,G,No Academy Awards Information
10112,http://www.boxofficemojo.com/movies/?id=ran.htm,Ran,11500000.0,3607393.0,4135750,27-Sep-85,2 hrs. 40 min.,Orion Classics,Foreign,R,"""Nominated for Four Oscars, Including One Win."""
10119,http://www.boxofficemojo.com/movies/?id=randomhearts.htm,Random Hearts,64000000.0,31502583.0,,8-Oct-99,2 hrs. 13 min.,Sony / Columbia,Romance,R,No Academy Awards Information
10124,http://www.boxofficemojo.com/movies/?id=rango.htm,Rango,135000000.0,123477607.0,,4-Mar-11,1 hrs. 47 min.,Paramount,Animation,PG,"""Nominated for One Oscar, Including One Win."""
10128,http://www.boxofficemojo.com/movies/?id=rapanui.htm,Rapa Nui,20000000.0,305070.0,,9-Sep-94,1 hrs. 47 min.,Warner Bros.,Period Adventure,R,No Academy Awards Information
10139,http://www.boxofficemojo.com/movies/?id=ratatouille.htm,Ratatouille,150000000.0,206445654.0,,29-Jun-07,1 hrs. 51 min.,Buena Vista,Animation,G,"""Nominated for Five Oscars, Including One Win."""
10142,http://www.boxofficemojo.com/movies/?id=ravenous.htm,Ravenous,12000000.0,2062405.0,,19-Mar-99,1 hrs. 40 min.,Fox,Period Horror,R,No Academy Awards Information
10146,http://www.boxofficemojo.com/movies/?id=ray.htm,Ray,40000000.0,75331600.0,,29-Oct-04,2 hrs. 32 min.,Universal,Music Drama,PG-13,"""Nominated for Six Oscars, Including Two Wins."""
10149,http://www.boxofficemojo.com/movies/?id=reanimator.htm,Re-Animator,900000.0,2023414.0,,18-Oct-85,1 hrs. 26 min.,Empire Pictures,Horror Comedy,R,No Academy Awards Information
10155,http://www.boxofficemojo.com/movies/?id=readytorumble.htm,Ready to Rumble,24000000.0,12394327.0,,7-Apr-00,1 hrs. 46 min.,Warner Bros.,Sports Comedy,PG-13,No Academy Awards Information
10172,http://www.boxofficemojo.com/movies/?id=rebound.htm,Rebound,33100000.0,16809014.0,,1-Jul-05,1 hrs. 43 min.,Fox,Comedy,PG,No Academy Awards Information
10174,http://www.boxofficemojo.com/movies/?id=recessschoolsout.htm,Recess: School's Out,23000000.0,36706141.0,,16-Feb-01,1 hrs. 24 min.,Buena Vista,Animation,G,No Academy Awards Information
10178,http://www.boxofficemojo.com/movies/?id=red2010.htm,Red,58000000.0,90380162.0,,15-Oct-10,1 hrs. 51 min.,Summit Entertainment,Action Comedy,PG-13,No Academy Awards Information
10181,http://www.boxofficemojo.com/movies/?id=red2.htm,Red 2,84000000.0,53262560.0,,19-Jul-13,1 hrs. 56 min.,Lionsgate/Summit,Action Comedy,PG-13,No Academy Awards Information
10189,http://www.boxofficemojo.com/movies/?id=reddawn10.htm,Red Dawn (2012),65000000.0,44806783.0,,21-Nov-12,1 hrs. 33 min.,FilmDistrict,Action,PG-13,No Academy Awards Information
10191,http://www.boxofficemojo.com/movies/?id=reddragon.htm,Red Dragon,78000000.0,93149898.0,,4-Oct-02,2 hrs. 6 min.,Universal,Thriller,R,No Academy Awards Information
10192,http://www.boxofficemojo.com/movies/?id=redeye.htm,Red Eye,26000000.0,57891803.0,,19-Aug-05,1 hrs. 25 min.,DreamWorks,Thriller,PG-13,No Academy Awards Information
10202,http://www.boxofficemojo.com/movies/?id=redplanet.htm,Red Planet,80000000.0,17480890.0,,10-Nov-00,1 hrs. 46 min.,Warner Bros.,Sci-Fi Adventure,PG-13,No Academy Awards Information
10203,http://www.boxofficemojo.com/movies/?id=redridinghood.htm,Red Riding Hood,42000000.0,37662162.0,,11-Mar-11,1 hrs. 40 min.,Warner Bros.,Drama / Thriller,PG-13,No Academy Awards Information
10204,http://www.boxofficemojo.com/movies/?id=redridingtrilogypart1.htm,Red Riding Trilogy,9000000.0,151644.0,,5-Feb-10,5 hrs. 7 min.,IFC,Crime Thriller,Unrated,No Academy Awards Information
10209,http://www.boxofficemojo.com/movies/?id=redrockwest.htm,Red Rock West,8000000.0,2502551.0,,28-Jan-94,1 hrs. 38 min.,Roxie,Crime Thriller,R,No Academy Awards Information
10216,http://www.boxofficemojo.com/movies/?id=redtails.htm,Red Tails,58000000.0,49876377.0,,20-Jan-12,2 hrs. 0 min.,Fox,Action / Adventure,PG-13,No Academy Awards Information
10219,http://www.boxofficemojo.com/movies/?id=redbelt.htm,Redbelt,7000000.0,2345941.0,,2-May-08,1 hrs. 39 min.,Sony Classics,Action Drama,R,No Academy Awards Information
10221,http://www.boxofficemojo.com/movies/?id=redemptionroad.htm,Redemption Road,2300000.0,29384.0,,26-Aug-11,1 hrs. 30 min.,Freestyle Releasing,Drama,PG-13,No Academy Awards Information
10223,http://www.boxofficemojo.com/movies/?id=redline.htm,Redline,26000000.0,6881022.0,,13-Apr-07,1 hrs. 35 min.,Chicago Pictures,Action,PG-13,No Academy Awards Information
10224,http://www.boxofficemojo.com/movies/?id=redneckcarnage.htm,Redneck Carnage,20000.0,706.0,,29-Oct-11,1 hrs. 30 min.,Found-Charger Cinema,Horror,Unrated,No Academy Awards Information
10225,http://www.boxofficemojo.com/movies/?id=reds.htm,Reds,32000000.0,40382659.0,,4-Dec-81,3 hrs. 14 min.,Paramount,Historical Drama,PG,"""Nominated for Twelve Oscars, Including Three Wins."""
10241,http://www.boxofficemojo.com/movies/?id=reignoverme.htm,Reign Over Me,20000000.0,19661987.0,,23-Mar-07,2 hrs. 5 min.,Sony / Columbia,Drama,R,No Academy Awards Information
10242,http://www.boxofficemojo.com/movies/?id=reignoffire.htm,Reign of Fire,60000000.0,43061982.0,,12-Jul-02,1 hrs. 49 min.,Buena Vista,Action Horror,PG-13,No Academy Awards Information
10244,http://www.boxofficemojo.com/movies/?id=reindeergames.htm,Reindeer Games,42000000.0,23368995.0,,25-Feb-00,1 hrs. 44 min.,Miramax,Action,R,No Academy Awards Information
10247,http://www.boxofficemojo.com/movies/?id=religulous.htm,Religulous,2500000.0,13011160.0,,1-Oct-08,1 hrs. 41 min.,Lionsgate,Documentary,R,No Academy Awards Information
10250,http://www.boxofficemojo.com/movies/?id=rememberme.htm,Remember Me,16000000.0,19068240.0,,12-Mar-10,2 hrs. 8 min.,Summit Entertainment,Romance,PG-13,No Academy Awards Information
10255,http://www.boxofficemojo.com/movies/?id=rememberthetitans.htm,Remember the Titans,30000000.0,115654751.0,,29-Sep-00,1 hrs. 53 min.,Buena Vista,Sports Drama,PG,No Academy Awards Information
10259,http://www.boxofficemojo.com/movies/?id=renaissance.htm,Renaissance,18000000.0,70644.0,,22-Sep-06,1 hrs. 45 min.,Miramax,Animation,R,No Academy Awards Information
10264,http://www.boxofficemojo.com/movies/?id=reno911.htm,Reno 911!: Miami,10000000.0,20342161.0,,23-Feb-07,1 hrs. 24 min.,Fox,Comedy,R,No Academy Awards Information
10266,http://www.boxofficemojo.com/movies/?id=rent.htm,Rent,40000000.0,29077547.0,,23-Nov-05,2 hrs. 15 min.,Sony (Revolution),Musical,PG-13,No Academy Awards Information
10272,http://www.boxofficemojo.com/movies/?id=repossessionmambo.htm,Repo Men,32000000.0,13794835.0,,19-Mar-10,1 hrs. 51 min.,Universal,Sci-Fi Action,R,No Academy Awards Information
10281,http://www.boxofficemojo.com/movies/?id=reservoirdogs.htm,Reservoir Dogs,1200000.0,2832029.0,,23-Oct-92,1 hrs. 39 min.,Miramax,Crime,R,No Academy Awards Information
10284,http://www.boxofficemojo.com/movies/?id=residentevil.htm,Resident Evil,33000000.0,40119709.0,,15-Mar-02,1 hrs. 34 min.,Sony / Screen Gems,Action Horror,R,No Academy Awards Information
10285,http://www.boxofficemojo.com/movies/?id=residentevil4.htm,Resident Evil: Afterlife,60000000.0,60128566.0,,10-Sep-10,1 hrs. 40 min.,Sony / Screen Gems,Action Horror,R,No Academy Awards Information
10286,http://www.boxofficemojo.com/movies/?id=residentevilapocalypse.htm,Resident Evil: Apocalypse,45000000.0,51201453.0,,10-Sep-04,1 hrs. 34 min.,Sony / Screen Gems,Action Horror,R,No Academy Awards Information
10288,http://www.boxofficemojo.com/movies/?id=residentevil5.htm,Resident Evil: Retribution,65000000.0,42345531.0,,14-Sep-12,1 hrs. 35 min.,Sony / Screen Gems,Action Horror,R,No Academy Awards Information
10289,http://www.boxofficemojo.com/movies/?id=residentevil6.htm,Resident Evil: The Final Chapter,40000000.0,26830068.0,,27-Jan-17,1 hrs. 46 min.,Sony / Screen Gems,Sci-Fi Action,R,No Academy Awards Information
10294,http://www.boxofficemojo.com/movies/?id=restless2011.htm,Restless (2011),8000000.0,163265.0,,16-Sep-11,1 hrs. 31 min.,Sony Classics,Drama,PG-13,No Academy Awards Information
10297,http://www.boxofficemojo.com/movies/?id=restoration.htm,Restoration,19000000.0,4005941.0,,29-Dec-95,1 hrs. 58 min.,Miramax,Period Comedy,R,"""Nominated for Two Oscars, Including Two Wins."""
10308,http://www.boxofficemojo.com/movies/?id=starwars6.htm,Return of the Jedi,32500000.0,252583617.0,309306177,25-May-83,2 hrs. 14 min.,Fox,Sci-Fi Fantasy,PG,Nominated for Four Oscars.
10318,http://www.boxofficemojo.com/movies/?id=returntome.htm,Return to Me,24000000.0,32722798.0,,7-Apr-00,1 hrs. 56 min.,MGM,Romantic Comedy,PG,No Academy Awards Information
10319,http://www.boxofficemojo.com/movies/?id=returntoneverland.htm,Return to Never Land,20000000.0,48430258.0,,15-Feb-02,1 hrs. 12 min.,Buena Vista,Animation,G,No Academy Awards Information
10325,http://www.boxofficemojo.com/movies/?id=returntothebluelagoon.htm,Return to the Blue Lagoon,11000000.0,2807854.0,,2-Aug-91,1 hrs. 38 min.,Columbia,Romance,PG-13,No Academy Awards Information
10327,http://www.boxofficemojo.com/movies/?id=returnwithhonor.htm,Return with Honor - A Missionary Homecoming,300000.0,103601.0,,14-Sep-07,1 hrs. 45 min.,Excel,Fantasy Drama,PG,No Academy Awards Information
10346,http://www.boxofficemojo.com/movies/?id=revolution.htm,Revolution,28000000.0,358574.0,,25-Dec-85,2 hrs. 5 min.,Warner Bros.,Unknown,PG,No Academy Awards Information
10349,http://www.boxofficemojo.com/movies/?id=revolutionaryroad.htm,Revolutionary Road,35000000.0,22911480.0,,26-Dec-08,1 hrs. 59 min.,Paramount Vantage,Drama,R,Nominated for Three Oscars.
10363,http://www.boxofficemojo.com/movies/?id=richierich.htm,Richie Rich,40000000.0,38087756.0,,21-Dec-94,1 hrs. 34 min.,Warner Bros.,Family Comedy,PG,No Academy Awards Information
10365,http://www.boxofficemojo.com/movies/?id=rickiandtheflash.htm,Ricki and the Flash,18000000.0,26822144.0,,7-Aug-15,1 hrs. 41 min.,TriStar,Comedy / Drama,PG-13,No Academy Awards Information
10369,http://www.boxofficemojo.com/movies/?id=riddick.htm,Riddick,38000000.0,42025135.0,,6-Sep-13,1 hrs. 59 min.,Universal,Sci-Fi Fantasy,R,No Academy Awards Information
10372,http://www.boxofficemojo.com/movies/?id=ridealong.htm,Ride Along,25000000.0,134938200.0,,17-Jan-14,1 hrs. 40 min.,Universal,Comedy,PG-13,No Academy Awards Information
10373,http://www.boxofficemojo.com/movies/?id=ridealong2.htm,Ride Along 2,40000000.0,91221830.0,,15-Jan-16,1 hrs. 41 min.,Universal,Action Comedy,PG-13,No Academy Awards Information
10376,http://www.boxofficemojo.com/movies/?id=ridewiththedevil.htm,Ride with the Devil,38000000.0,635096.0,,26-Nov-99,2 hrs. 18 min.,USA Films,War Drama,R,No Academy Awards Information
10387,http://www.boxofficemojo.com/movies/?id=righteouskill.htm,Righteous Kill,60000000.0,40081410.0,,12-Sep-08,1 hrs. 41 min.,Overture Films,Crime Thriller,R,No Academy Awards Information
10389,http://www.boxofficemojo.com/movies/?id=ringmaster.htm,Ringmaster,20000000.0,9257103.0,,27-Nov-98,1 hrs. 30 min.,Artisan,Comedy,R,No Academy Awards Information
10390,http://www.boxofficemojo.com/movies/?id=rings.htm,Rings,25000000.0,27793018.0,,3-Feb-17,1 hrs. 42 min.,Paramount,Horror,PG-13,No Academy Awards Information
10391,http://www.boxofficemojo.com/movies/?id=rio.htm,Rio,90000000.0,143619809.0,,15-Apr-11,1 hrs. 36 min.,Fox,Animation,G,Nominated for One Oscar.
10392,http://www.boxofficemojo.com/movies/?id=rio2.htm,Rio 2,103000000.0,131538435.0,,11-Apr-14,1 hrs. 41 min.,Fox,Animation,G,No Academy Awards Information
10400,http://www.boxofficemojo.com/movies/?id=guardians.htm,Rise of the Guardians,145000000.0,103412758.0,,21-Nov-12,1 hrs. 37 min.,Paramount (DreamWorks),Animation,PG,No Academy Awards Information
10402,http://www.boxofficemojo.com/movies/?id=riseoftheapes.htm,Rise of the Planet of the Apes,93000000.0,176760185.0,,5-Aug-11,1 hrs. 50 min.,Fox,Sci-Fi Action,PG-13,Nominated for One Oscar.
10404,http://www.boxofficemojo.com/movies/?id=risen.htm,Risen,20000000.0,36880033.0,,19-Feb-16,1 hrs. 47 min.,Sony / Columbia,Action / Adventure,PG-13,No Academy Awards Information
10410,http://www.boxofficemojo.com/movies/?id=riskybusiness.htm,Risky Business,6200000.0,63541777.0,,5-Aug-83,1 hrs. 39 min.,Warner Bros.,Comedy,R,No Academy Awards Information
10422,http://www.boxofficemojo.com/movies/?id=roadtrip.htm,Road Trip,16000000.0,68540777.0,,19-May-00,1 hrs. 34 min.,DreamWorks,Comedy,R,No Academy Awards Information
10426,http://www.boxofficemojo.com/movies/?id=roadtoperdition.htm,Road to Perdition,80000000.0,104454762.0,,12-Jul-02,1 hrs. 59 min.,DreamWorks,Crime Drama,R,"""Nominated for Six Oscars, Including One Win."""
10437,http://www.boxofficemojo.com/movies/?id=nottingham.htm,Robin Hood,200000000.0,105269730.0,,14-May-10,2 hrs. 28 min.,Universal,Period Adventure,PG-13,No Academy Awards Information
10440,http://www.boxofficemojo.com/movies/?id=robinhoodprinceofthieves.htm,Robin Hood: Prince of Thieves,48000000.0,165493908.0,,14-Jun-91,2 hrs. 23 min.,Warner Bros.,Period Adventure,PG-13,Nominated for One Oscar.
10442,http://www.boxofficemojo.com/movies/?id=robocop2013.htm,RoboCop (2014),100000000.0,58607007.0,,12-Feb-14,1 hrs. 48 min.,Sony / Columbia,Sci-Fi Action,PG-13,No Academy Awards Information
10443,http://www.boxofficemojo.com/movies/?id=robocop.htm,Robocop,13000000.0,53424681.0,,17-Jul-87,1 hrs. 43 min.,Orion Pictures,Sci-Fi Action,R,Nominated for Two Oscars.
10445,http://www.boxofficemojo.com/movies/?id=robocop3.htm,Robocop 3,22000000.0,10696210.0,,5-Nov-93,1 hrs. 45 min.,Orion Pictures,Sci-Fi Action,PG-13,No Academy Awards Information
10451,http://www.boxofficemojo.com/movies/?id=robots.htm,Robots,75000000.0,128200012.0,,11-Mar-05,1 hrs. 30 min.,Fox,Animation,PG,No Academy Awards Information
10456,http://www.boxofficemojo.com/movies/?id=rockstar.htm,Rock Star,57000000.0,17008282.0,,7-Sep-01,1 hrs. 45 min.,Warner Bros.,Music Drama,R,No Academy Awards Information
