link	name	budget	domestic_total_gross	domestic_lifetime_gross	release_date	runtime	distributor	genre	rating	awards
http://www.boxofficemojo.com/movies/?id=salmonberries.htm	Salmonberries	N/A	37484		11-Mar-94	1 hrs. 35 min.	Roxie	Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=salsa.htm	Salsa - The Motion Picture	N/A	8892589		6-May-88	1 hrs. 39 min.	Cannon Films	Unknown	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=salt10.htm	Salt	$110 million	118311368		23-Jul-10	1 hrs. 39 min.	Sony / Columbia	Action Thriller	PG-13	Nominated for One Oscar.
http://www.boxofficemojo.com/movies/?id=saltofthesea.htm	Salt of this Sea	N/A	11662		13-Aug-10	1 hrs. 44 min.	Lorber Films	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=salutdamour.htm	Salut D'Amour	N/A	22480		10-Apr-15	1 hrs. 52 min.	CJ Entertainment	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=salvador.htm	Salvador	$4.5 million	1500000		5-Mar-86	2 hrs. 3 min.	Hemdale	Unknown	R	Nominated for Two Oscars.
http://www.boxofficemojo.com/movies/?id=salvadorallende.htm	Salvador Allende	N/A	8454		5-Sep-07	1 hrs. 40 min.	Icarus Films	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=salvationarmy.htm	Salvation Army	N/A	3929		23-Jan-15	1 hrs. 21 min.	Strand	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=salvationboulevard.htm	Salvation Boulevard	$5.5 million	28468		15-Jul-11	1 hrs. 36 min.	IFC	Comedy Thriller	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=samba.htm	Samba	N/A	151530		24-Jul-15	1 hrs. 58 min.	Broad Green Pictures	Foreign	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=samekindofdifferent.htm	Same Kind of Different as Me	N/A			20-Oct-17	N/A	Pure Flix	Drama	Not Yet Rated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sametimenextyear.htm	Same Time Next Year	N/A	19703082		1-Feb-79	1 hrs. 59 min.	Universal	Romance	PG	Nominated for Four Oscars.
http://www.boxofficemojo.com/movies/?id=sammyandrosiegetlaid.htm	Sammy and Rosie Get Laid	N/A	1196336		30-Oct-87	1 hrs. 41 min.	Cinecom	Unknown	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=samoanwedding.htm	Samoan Wedding	N/A	72244		10-Nov-06	1 hrs. 37 min.	Magnolia	Comedy	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=samplethis.htm	Sample This	N/A			13-Sep-13	1 hrs. 25 min.	GoDigital	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=samsara.htm	Samsara	N/A	2672413		24-Aug-12	1 hrs. 39 min.	Oscilloscope Pictures	Documentary	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sanandreas.htm	San Andreas	$110 million	155190832		29-May-15	1 hrs. 54 min.	Warner Bros. (New Line)	Action	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sanamterikasam.htm	Sanam Teri Kasam	N/A	22121		5-Feb-16	2 hrs. 34 min.	Eros	Romance	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sanctum.htm	Sanctum	$30 million	23209310		4-Feb-11	1 hrs. 43 min.	Universal	Thriller	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sandstorm2016.htm	Sand Storm	N/A	86800		28-Sep-16	1 hrs. 27 min.	Kino Lorber	Drama	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sandsofiwojima.htm	Sands of Iwo Jima	N/A			1-Mar-50	1 hrs. 49 min.	Republic	War	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sandstorm.htm	Sandstorm	N/A	3779		8-Aug-03	N/A	RS	Unknown	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sangredemisangre.htm	Sangre de Mi Sangre	N/A	55730		14-May-08	1 hrs. 51 min.	IFC	Drama / Thriller	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sanjuro.htm	Sanjuro	N/A			7-May-63	1 hrs. 36 min.	Toho Company	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sankofa.htm	Sankofa	N/A	2198984		May-93	2 hrs. 4 min.	Mypheduh Films	Unknown	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sanssoleil03.htm	Sans Soleil (Re-issue)	N/A	30878		10-Oct-03	1 hrs. 40 min.	New Yorker	Unknown	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=santaclausthemovie.htm	Santa Claus: The Movie	$50 million	23717291		27-Nov-85	1 hrs. 48 min.	TriStar	Family Adventure	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=santafestampede.htm	Santa Fe Stampede	N/A			18-Nov-38	0 hrs. 55 min.	Republic	Western	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=santamesa.htm	Santa Mesa	N/A	10490		13-Jan-12	1 hrs. 22 min.	Indican	Drama	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=santavsthesnowman5.htm	Santa Vs. the Snowman  - Season 5 (IMAX)	N/A	928275	10259134	30-Oct-06	N/A	IMAX	IMAX	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=santavsthesnowman.htm	Santa Vs. the Snowman (IMAX)	N/A	1934053	10259134	1-Nov-02	0 hrs. 37 min.	IMAX	IMAX	G	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=santavsthesnowman03.htm	Santa Vs. the Snowman - Season 2 (IMAX)	N/A	3045032	10259134	31-Oct-03	N/A	IMAX	IMAX	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=santavsthesnowman3.htm	Santa Vs. the Snowman - Season 3 (IMAX)	N/A	1926034	10259134	22-Oct-04	N/A	IMAX	IMAX	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=santavsthesnowman4.htm	Santa Vs. the Snowman - Season 4 (IMAX)	N/A	1222538	10259134	31-Oct-05	N/A	IMAX	IMAX	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=santavsthesnowman6.htm	Santa Vs. the Snowman - Season 6 (IMAX)	N/A	769405	10259134	8-Nov-07	N/A	IMAX	IMAX	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=santavsthesnowman7.htm	Santa Vs. the Snowman - Season 7 (IMAX)	N/A	433797	10259134	31-Oct-08	N/A	IMAX	IMAX	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=santawithmuscles.htm	Santa with Muscles	N/A	220198		8-Nov-96	1 hrs. 37 min.	Legacy	Unknown	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=santapprentice.htm	Santapprentice	N/A			TBD	N/A	Weinstein Company	Animation	Not Yet Rated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=santitos.htm	Santitos	N/A	243000		28-Jan-00	1 hrs. 41 min.	New Latin	Unknown	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=saraband.htm	Saraband	N/A	645634		8-Jul-05	1 hrs. 47 min.	Sony Classics	Foreign	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sarafina.htm	Sarafina!	N/A	7306242		18-Sep-92	1 hrs. 38 min.	Buena Vista	Musical	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sarahlandon.htm	Sarah Landon and the Paranormal Hour	N/A	858415		19-Oct-07	1 hrs. 21 min.	Freestyle Releasing	Drama / Thriller	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sarahpalin.htm	Sarah Palin - You Betcha!	N/A	10935		30-Sep-11	1 hrs. 30 min.	Freestyle Releasing	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=jesusismagic.htm	Sarah Silverman: Jesus is Magic	N/A	1324339		11-Nov-05	1 hrs. 12 min.	IDP	Concert	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sarahskey.htm	Sarah's Key	N/A	7693187		22-Jul-11	1 hrs. 51 min.	Weinstein Company	Foreign	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sardaarji.htm	Sardaar Ji	N/A			TBD	N/A	Unknown	Unknown	Unknown	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sarfarosh.htm	Sarfarosh	N/A	288733		30-Apr-99	N/A	Eros	Unknown	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sarkarraj.htm	Sarkar Raj	N/A	1009065		6-Jun-08	2 hrs. 0 min.	Eros	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=satanneversleeps.htm	Satan Never Sleeps	N/A			22-Feb-62	2 hrs. 5 min.	Fox	Drama	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=satanic16.htm	Satanic	N/A	252		1-Jul-16	1 hrs. 25 min.	Magnolia	Horror	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=satinrouge.htm	Satin Rouge	N/A	231879		23-Aug-02	1 hrs. 40 min.	Zeitgeist	Unknown	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=satisfaction.htm	Satisfaction	N/A	8253123		12-Feb-88	1 hrs. 32 min.	Fox	Unknown	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=saturdaynightfever.htm	Saturday Night Fever	N/A	94213184		16-Dec-77	1 hrs. 58 min.	Paramount	Music Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=saturdaysheroes.htm	Saturday's Heroes	N/A			8-Oct-37	1 hrs. 0 min.	RKO	Sports Drama	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=saturdayswarrior.htm	Saturday's Warrior	N/A	744046		1-Apr-16	1 hrs. 59 min.	Purdie Distribution	Musical	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=saturn3.htm	Saturn 3	N/A	9000000		15-Feb-80	1 hrs. 28 min.	Associated Film Dist.	Sci-Fi Thriller	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=satyagraha.htm	Satyagraha	N/A	738525		30-Aug-13	2 hrs. 32 min.	UTV Communications	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sausageparty.htm	Sausage Party	$19 million	97685686		12-Aug-16	1 hrs. 29 min.	Sony / Columbia	Animation	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savagegrace.htm	Savage Grace	N/A	435746		28-May-08	1 hrs. 36 min.	IFC	Crime Drama	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savagemessiah.htm	Savage Messiah	N/A	1015671		26-Apr-02	1 hrs. 34 min.	Christal Films	Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savagenights.htm	Savage Nights	N/A	662341		25-Feb-94	2 hrs. 6 min.	Gramercy	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savages12.htm	Savages (2012)	$45 million	47382068		6-Jul-12	2 hrs. 10 min.	Universal	Thriller	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savannah.htm	Savannah	N/A	37240		23-Aug-13	1 hrs. 41 min.	Ketchup Entertainment	Drama	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savannahsmiles.htm	Savannah Smiles	N/A	10413170		10-Dec-82	1 hrs. 45 min.	Embassy	Family Comedy	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=saveme.htm	Save Me	N/A	83397		5-Sep-08	1 hrs. 33 min.	First Run	Drama	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savethedate.htm	Save the Date	N/A	5719		14-Dec-12	1 hrs. 37 min.	IFC	Romantic Comedy	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savethegreenplanet.htm	Save the Green Planet!	N/A	15516		22-Apr-05	1 hrs. 56 min.	Koch Lorber Films	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savethelastdance.htm	Save the Last Dance	N/A	91057006		12-Jan-01	1 hrs. 53 min.	Paramount	Music Drama	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=saved.htm	Saved!	$5 million	8940582		28-May-04	1 hrs. 33 min.	United Artists	Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savingbanksy.htm	Saving Banksy	N/A	45445		13-Jan-17	1 hrs. 20 min.	Parade Deck Films	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savingface.htm	Saving Face	N/A	1187266		27-May-05	1 hrs. 31 min.	Sony Classics	Romance	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savinggrace.htm	Saving Grace	$10 million	12178602		4-Aug-00	1 hrs. 33 min.	Fine Line	Crime Comedy	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savingmarriage.htm	Saving Marriage	N/A	18720		17-Oct-08	1 hrs. 30 min.	Regent Releasing	Documentary	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savingmrbanks.htm	Saving Mr. Banks	$35 million	83301580		13-Dec-13	2 hrs. 0 min.	Buena Vista	Drama	PG-13	Nominated for One Oscar.
http://www.boxofficemojo.com/movies/?id=savingmrwu.htm	Saving Mr. Wu	N/A	92696		2-Oct-15	1 hrs. 45 min.	United Entertainment Partners	Action Thriller	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savingprivateperez.htm	Saving Private Perez	N/A	1400726		2-Sep-11	1 hrs. 40 min.	Lionsgate	Foreign	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savingprivateryan.htm	Saving Private Ryan	$70 million	216540909		24-Jul-98	2 hrs. 50 min.	DreamWorks	War	R	"Nominated for Eleven Oscars, Including Five Wins."
http://www.boxofficemojo.com/movies/?id=savingshiloh.htm	Saving Shiloh	N/A			12-May-06	1 hrs. 30 min.	New Dog Distribution	Family	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savingsilverman.htm	Saving Silverman	$22 million	19402030		9-Feb-01	1 hrs. 32 min.	Sony / Columbia	Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=savior.htm	Savior	$10 million	14328		20-Nov-98	1 hrs. 44 min.	Lions Gate	Unknown	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=saw.htm	Saw	$1.2 million	55185045	56815693	29-Oct-04	1 hrs. 40 min.	Lions Gate	Horror	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=saw10th.htm	Saw 10th Anniversary	N/A	815324	56815693	31-Oct-14	1 hrs. 43 min.	Lionsgate	Horror	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=saw7.htm	Saw 3D	$20 million	45710178		29-Oct-10	1 hrs. 31 min.	Lionsgate	Horror	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=saw2.htm	Saw II	$4 million	87039965		28-Oct-05	1 hrs. 31 min.	Lions Gate	Horror	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=saw3.htm	Saw III	$10 million	80238724		27-Oct-06	1 hrs. 47 min.	Lionsgate	Horror	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=saw4.htm	Saw IV	N/A	63300095		26-Oct-07	1 hrs. 48 min.	Lionsgate	Horror	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=saw5.htm	Saw V	$10.8 million	56746769		24-Oct-08	1 hrs. 28 min.	Lionsgate	Horror	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=saw6.htm	Saw VI	$11 million	27693292		23-Oct-09	2 hrs. 0 min.	Lionsgate	Horror	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sayamensomebody.htm	"Say Amen, Somebody"	N/A	1108299		11-Mar-83	1 hrs. 40 min.	MGM	Documentary	G	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sayanything.htm	Say Anything	N/A	20781385		14-Apr-89	1 hrs. 40 min.	Fox	Romantic Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sayitisntso.htm	Say It Isn't So	$25 million	5520393		23-Mar-01	1 hrs. 50 min.	Fox	Romantic Comedy	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=sayuncle.htm	Say Uncle	N/A	5361		23-Jun-06	1 hrs. 31 min.	TLA Releasing	Comedy / Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scandal.htm	Scandal	N/A	8800000		28-Apr-89	1 hrs. 54 min.	Miramax	Unknown	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scandalous.htm	Scandalous	N/A	526805		20-Jan-84	1 hrs. 34 min.	Orion Pictures	Unknown	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scanners.htm	Scanners (1981)	N/A	14225876		14-Jan-81	1 hrs. 43 min.	Embassy	Sci-Fi Horror	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scanners08.htm	Scanners (2008)	N/A			N/A	1 hrs. 43 min.	MGM	Horror	Not Yet Rated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scarface32.htm	Scarface (1932)	N/A			9-Apr-32	1 hrs. 33 min.	Universal	Crime	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scarface.htm	Scarface (1983)	N/A	44668798	45408703	9-Dec-83	2 hrs. 50 min.	Universal	Crime Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scarface03.htm	Scarface (Re-issue)	N/A	739905	45408703	19-Sep-03	2 hrs. 50 min.	Focus Features	Crime Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scarletdiva.htm	Scarlet Diva	N/A	18062		9-Aug-02	1 hrs. 31 min.	Media Blasters	Unknown	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scarymovie.htm	Scary Movie	$19 million	157019771		7-Jul-00	1 hrs. 28 min.	Miramax	Horror Comedy	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scarymovie2.htm	Scary Movie 2	$45 million	71308997		4-Jul-01	1 hrs. 23 min.	Miramax	Horror Comedy	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scarymovie3.htm	Scary Movie 3	$48 million	110003217		24-Oct-03	1 hrs. 30 min.	Dimension Films	Horror Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scarymovie4.htm	Scary Movie 4	$45 million	90710620		14-Apr-06	1 hrs. 23 min.	Weinstein / Dimension	Horror Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scarymovie5.htm	Scary Movie 5	$20 million	32015787		12-Apr-13	1 hrs. 25 min.	Weinstein / Dimension	Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scattermyashes.htm	Scatter My Ashes at Bergdorf's	N/A	518342		3-May-13	1 hrs. 33 min.	Entertainment One	Documentary	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scavengerhunt.htm	Scavenger Hunt	N/A			21-Dec-79	1 hrs. 56 min.	Fox	Unknown	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scenesfromamall.htm	Scenes From a Mall	$3 million	9563393		22-Feb-91	1 hrs. 27 min.	Buena Vista	Comedy	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scenesfromtheclassstruggle.htm	Scenes From the Class Struggle in Beverly Hills	N/A	2156471		2-Jun-89	1 hrs. 35 min.	Cinecom	Unknown	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scenicroute.htm	Scenic Route	N/A	3434		23-Aug-13	1 hrs. 26 min.	Vertical Entertainment	Drama / Thriller	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=scentofawoman.htm	Scent of a Woman	N/A	63095253		23-Dec-92	2 hrs. 37 min.	Universal	Drama	R	"Nominated for Four Oscars, Including One Win."
http://www.boxofficemojo.com/movies/?id=schindlerslist.htm	Schindler's List	$22 million	96065768		15-Dec-93	3 hrs. 14 min.	Universal	War Drama	R	"Nominated for Twelve Oscars, Including Seven Wins."
http://www.boxofficemojo.com/movies/?id=schizo.htm	Schizo	N/A	54357		18-Mar-05	1 hrs. 26 min.	Picture This!	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=schizopolis.htm	Schizopolis	N/A	10580		9-Apr-97	1 hrs. 36 min.	Northern Arts	Unknown	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=schooldaze.htm	School Daze	N/A	14545844		12-Feb-88	2 hrs. 1 min.	Columbia	Musical	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=schoolties.htm	School Ties	N/A	14715067		18-Sep-92	1 hrs. 47 min.	Paramount	Drama	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=schoolforscoundrels.htm	School for Scoundrels	$35 million	17807569		29-Sep-06	1 hrs. 40 min.	MGM (Weinstein)	Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=schoolforscoundrels60.htm	School for Scoundrels (1960)	N/A			11-Jul-60	1 hrs. 34 min.	Continental Motion Pictures	Comedy	Unrated	No Academy Awards Information
