index,key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,holiday_season,runtime,mpaa_rating,wiki_editing,wiki_studio,actor,director,writer,distributor,composer,cinematographer,producer,bom_awards,bom_awards_scr,actor_clean,director_clean,writer_clean,distributor_clean,composer_clean,cinematographer_clean,producer_clean,actor_score,director_score,writer_score,distributor_score,composer_score,cinematographer_score,producer_score
5566,b13861,w23119,,the love letter (1999 film),1999,20000000.0,8302478.0,-0.5848760999999999,1999-05-21 00:00:00,5.0,2.0,141.0,20.0,0.0,88.0,3.0,[Jacqueline Cambas],,"""['Jack Black*', 'Ellen DeGeneres']""",,['Maria Maggenti'],DreamWorks,[Luis EnriÌquez Bacalov],[Tami Reiker],['Beau Flynn'],,0.0,"['Jack Black', 'Ellen DeGeneres']",[''],['Maria Maggenti'],['DreamWorks'],['Luis EnriÌ\x81quez Bacalov'],['Tami Reiker'],['Beau Flynn'],131125.42584024233,0.0,-0.5848760999999999,92975.8247440015,-0.5848760999999999,3.733717728246753,1.2249810479489796
5567,b13864,w23235,,the lovely bones ,2009,65000000.0,93600000.0,0.44,2009-12-11 00:00:00,12.0,4.0,345.0,49.0,0.0,135.0,3.0,[Jabez Olssen],"""[DreamWorks Pictures, Film4 Productions, WingNut Films]""","""['Saoirse Ronan', 'Mark Wahlberg', 'Rachel Weisz', 'Susan Sarandon', 'Stanley Tucci', 'Michael Imperioli']""",['Peter Jackson'],"""['Philippa Boyens', 'Fran Walsh']""",Paramount (DreamWorks),[Brian Eno],['Andrew Lesnie'],"""['Steven Spielberg', 'Fran Walsh']""",Nominated for One Oscar.,1.0,"['Saoirse Ronan', 'Mark Wahlberg', 'Rachel Weisz', 'Susan Sarandon', 'Stanley Tucci', 'Michael Imperioli']",['Peter Jackson'],"['Philippa Boyens', 'Fran Walsh']",['Paramount (DreamWorks)'],['Brian Eno'],['Andrew Lesnie'],"['Steven Spielberg', 'Fran Walsh']",27.700824716794074,20.306981708656508,37.44222074625351,285993.84677347844,1.1166666666666667,18.261258382267386,35.14002614233874
5568,,w23265,,the loves of carmen (1948 film),,2500000.0,2500000.0,0.0,,,,,,,,,[Charles Nelson],[The Beckworth Corporation],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5569,b13871,w23327,,the lucky one ,2012,25000000.0,99400000.0,2.9760000000000004,2012-04-20 00:00:00,4.0,2.0,111.0,16.0,0.0,100.0,3.0,[Scott Gray],"""[Village Roadshow Pictures, Di Novi Pictures]""","""['Zac Efron', 'Taylor Schilling', 'Blythe Danner', 'Jay R. Ferguson']""",['Scott Hicks'],['Will Fetters'],Warner Bros.,['Mark Isham'],[Alar Kivilo],"""['Denise Di Novi', 'Alison Greenspan', 'Kevin McCormick']""",,0.0,"['Zac Efron', 'Taylor Schilling', 'Blythe Danner', 'Jay R. Ferguson']",['Scott Hicks'],['Will Fetters'],['Warner Bros.'],['Mark Isham'],['Alar Kivilo'],"['Denise Di Novi', 'Alison Greenspan', 'Kevin McCormick']",504561.00686912093,2.234628587672811,1.2465182820512821,34236.53809162237,2.0640548337693625,6.8920144312286915,15.858924332227446
5570,b13872,w23328,,the lucky ones ,2008,14000000.0,266967.0,-0.9809309285714286,2008-09-26 00:00:00,9.0,3.0,270.0,38.0,0.0,115.0,4.0,[Naomi Geraghty],"""[Koppelman & Levien Productions, Overnight Productions, QED International]""","""['Rachel McAdams', 'Michael Pena', 'Tim Robbins']""",['Neil Burger'],['Neil Burger'],Lionsgate,['Rolfe Kent'],[Declan Quinn],['Neil Burger'],,0.0,"['Rachel McAdams', 'Michael Pena', 'Tim Robbins']",['Neil Burger'],['Neil Burger'],['Lionsgate'],['Rolfe Kent'],['Declan Quinn'],['Neil Burger'],592582.4293060933,3.684324146843081,2.672940232683983,9.634180705066298,11.589057449913373,1.2509549145468422,0.360898172077922
5571,,w23521,o9351,the mad miss manton,1938,383000.0,716000.0,0.8694516971279374,2038-10-21 00:00:00,10.0,4.0,294.0,42.0,0.0,80.0,,[George Hively],[RKO Radio Pictures],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5572,b13883,w23640,o3556,the magic of belle isle,2012,5000000.0,102388.0,-0.9795224,2012-07-06 00:00:00,7.0,3.0,188.0,27.0,1.0,109.0,2.0,[Dorian Harris],"""[Castle Rock Entertainment, Revelations Entertainment, Summer Magic, Firebrand, Voltage Pictures]""","""['Morgan Freeman', 'Virginia Madsen']""",['Rob Reiner'],['Rob Reiner'],Magnolia,['Marc Shaiman'],['Reed Morano'],['David Valdes'],,0.0,"['Morgan Freeman', 'Virginia Madsen']",['Rob Reiner'],['Rob Reiner'],['Magnolia'],['Marc Shaiman'],['Reed Morano'],['David Valdes'],16.468735241283113,446156.332817766,-0.9795224,1.5109686871088397,187100.1477415492,3.4849601311111114,11.040240316574872
5573,,w23656,,the magnificent ambersons ,,1100000.0,1000000.0,-0.09090909090909093,,,,,,,,,[Robert Wise],[Mercury Productions],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5574,b13886,w23669,o6633,the magnificent seven,1960,2000000.0,2250000.0,0.125,2060-10-23 00:00:00,10.0,4.0,297.0,42.0,0.0,128.0,6.0,[Ferris Webster],"""[The Mirisch Company, Alpha Productions]""","""['Yul Brynner', 'Eli Wallach', 'Steve McQueen', 'Charles Bronson', 'Robert Vaughn', 'Brad Dexter', 'James Coburn']""",['John Sturges'],['William Roberts'],United Artists,['Elmer Bernstein'],['Charles Lang'],['John Sturges'],,0.0,"['Yul Brynner', 'Eli Wallach', 'Steve McQueen', 'Charles Bronson', 'Robert Vaughn', 'Brad Dexter', 'James Coburn']",['John Sturges'],['William Roberts'],['United Artists'],['Elmer Bernstein'],['Charles Lang'],['John Sturges'],172007753663.7142,1.39866023720789,0.125,227.45368100358,5.798771923595488,4.213441890166027,1.1078251315789474
5575,b13887,w23670,,the magnificent seven (2016 film),2016,108000000.0,162400000.0,0.5037037037037037,2016-09-23 00:00:00,9.0,3.0,267.0,38.0,0.0,133.0,3.0,[John Refoua],,"""['Haley Bennett', 'Matt Bomer', """"Vincent D'Onofrio"""", 'Cam Gigandet', 'Luke Grimes', 'Ethan Hawke', 'Chris Pratt', 'Peter Sarsgaard', 'Denzel Washington']""",['Antoine Fuqua'],"""['John Lee Hancock', 'Nic Pizzolatto']""",Sony / Columbia,['James Horner'],[Mauro Fiore],"""[Roger Birnbaum, Todd Black]""",,0.0,"['Haley Bennett', 'Matt Bomer', 'Vincent DOnofrio', 'Cam Gigandet', 'Luke Grimes', 'Ethan Hawke', 'Chris Pratt', 'Peter Sarsgaard', 'Denzel Washington']",['Antoine Fuqua'],"['John Lee Hancock', 'Nic Pizzolatto']",['Sony / Columbia'],['James Horner'],['Mauro Fiore'],"['Roger Birnbaum', 'Todd Black']",45.600549093945254,8.077933254109725,7.351023194652293,45085.44080684535,56824.0999107008,161095.73069402293,302426.4985254924
5576,b13889,w23692,,the main event (1979 film),1979,8000000.0,42800000.0,4.35,1979-06-22 00:00:00,6.0,2.0,173.0,24.0,0.0,112.0,2.0,[Edward Warschilka],"""[First Artists, Barwood Films]""","""['Barbra Streisand', """"Ryan O'Neal""""]""",,,Warner Bros.,[Michael Melvoin],[Mario Tosi],['Jon Peters'],,0.0,"['Barbra Streisand', 'Ryan ONeal']",[''],[''],['Warner Bros.'],['Michael Melvoin'],['Mario Tosi'],['Jon Peters'],104768.0381789432,0.0,0.0,34236.53809162237,4.35,4.666816981684981,24.243415974416493
5577,b13890,w23703,,the majestic ,2001,72000000.0,37300000.0,-0.4819444444444445,2001-12-21 00:00:00,12.0,4.0,355.0,50.0,1.0,152.0,2.0,[Jim Page],"""[Castle Rock Entertainment, Village Roadshow Pictures]""","""['Jim Carrey', 'Matt Damon*', 'Sydney Pollack*']""",['Frank Darabont'],,Warner Bros.,['Mark Isham'],[David Tattersall],['Frank Darabont'],,0.0,"['Jim Carrey', 'Matt Damon', 'Sydney Pollack']",['Frank Darabont'],[''],['Warner Bros.'],['Mark Isham'],['David Tattersall'],['Frank Darabont'],26.80361842538838,7.216597222222222,0.0,34236.53809162237,2.0640548337693625,3.3759021696926075,4.390542735042735
5578,b13893,w23798,o7574,the mambo kings,1992,15500000.0,6700000.0,-0.567741935483871,1992-02-28 00:00:00,2.0,1.0,59.0,8.0,0.0,104.0,4.0,[Claire Simpson],,['Antonio Banderas'],Arne Glimcher,,Warner Bros.,[Robert Kraft],['Michael Ballhaus'],['Arnon Milchan'],Nominated for One Oscar.,1.0,['Antonio Banderas'],['Arne Glimcher'],[''],['Warner Bros.'],['Robert Kraft'],['Michael Ballhaus'],['Arnon Milchan'],214423.94985430015,0.432258064516129,0.0,34236.53809162237,0.432258064516129,7.935187546128604,10.801550559752867
5579,,w23804,,the man (2005 film),,20000000.0,10300000.0,-0.485,,,,,,,,,"""[Peter Fandetti, Jeffrey Wolf]""",,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5580,,w23847,o14442,the man from down under,1943,954000.0,1070000.0,0.12159329140461216,2043-08-04 00:00:00,8.0,3.0,216.0,31.0,0.0,,,[George White],[MGM],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5581,,w23869,o1895,the man from planet x,9-Mar,51000.0,1200000.0,22.52941176470589,2051-04-27 00:00:00,4.0,2.0,117.0,17.0,0.0,70.0,,[Fred R. Feitshans Jr.],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5582,b13897,w23881,,the man from u.n.c.l.e. ,2015,75000000.0,109800000.0,0.464,2015-08-14 00:00:00,8.0,3.0,226.0,32.0,0.0,116.0,3.0,[James Herbert],"""[Ritchie/Wigram Productions, RatPac-Dune Entertainment, Davis Entertainment]""","""['Elizabeth Debicki', 'Henry Cavill', 'Armie Hammer', 'Alicia Vikander', 'Hugh Grant', 'Jared Harris']""",['Guy Ritchie'],['Guy Ritchie'],Warner Bros.,['Daniel Pemberton'],[John Mathieson],"""['John Davis', 'David Dobkin']""",,0.0,"['Elizabeth Debicki', 'Henry Cavill', 'Armie Hammer', 'Alicia Vikander', 'Hugh Grant', 'Jared Harris']",['Guy Ritchie'],['Guy Ritchie'],['Warner Bros.'],['Daniel Pemberton'],['John Mathieson'],"['John Davis', 'David Dobkin']",582259.7794136793,4.883140740740741,0.464,34236.53809162237,2.8168888888888888,422.52394989133126,2.3947220080853038
5583,,w23905,o15263,the man in the gray flannel suit,1956,2670000.0,4350000.0,0.6292134831460674,2056-05-08 00:00:00,5.0,2.0,129.0,19.0,0.0,,,[Dorothy Spencer],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5584,b13917,w23907,,the man in the iron mask (1998 film),1998,35000000.0,183000000.0,4.228571428571429,1998-03-13 00:00:00,3.0,1.0,72.0,10.0,0.0,132.0,3.0,[William Hoy],[United Artists],"""['Leonardo DiCaprio', 'Jeremy Irons', 'John Malkovich', 'Gerard Depardieu', 'Gabriel Byrne', 'Peter Sarsgaard*', 'Hugh Laurie*']""",['Randall Wallace'],['Randall Wallace'],MGM,[],[Peter Suschitzky],['Randall Wallace'],,0.0,"['Leonardo DiCaprio', 'Jeremy Irons', 'John Malkovich', 'Gerard Depardieu', 'Gabriel Byrne', 'Peter Sarsgaard', 'Hugh Laurie']",['Randall Wallace'],['Randall Wallace'],['MGM'],[''],['Peter Suschitzky'],['Randall Wallace'],388182.9540608719,3.230476422857143,24.72579097973319,8137.10081522142,0.0,144269.6723913884,11.385087959626349
5585,b13903,w23992,o6518,the man who knew too little,1997,20000000.0,13700000.0,-0.315,1997-11-14 00:00:00,11.0,4.0,318.0,45.0,1.0,94.0,2.0,[Pamela Power],[Regency Enterprises],"""['Bill Murray', 'Alfred Molina']""",Jon Amiel,['Howard Franklin'],Warner Bros.,['Christopher Young'],[Robert M. Stevens],['Arnon Milchan'],,0.0,"['Bill Murray', 'Alfred Molina']",['Jon Amiel'],['Howard Franklin'],['Warner Bros.'],['Christopher Young'],['Robert M. Stevens'],['Arnon Milchan'],161529.57796042078,-0.22220588235294117,-0.5813409664275466,34236.53809162237,7.9602971279879595,1.148646281109969,10.801550559752867
5586,b13904,w23993,,the man who knew too much (1956 film),1956,1200000.0,11300000.0,8.416666666666666,2056-06-01 00:00:00,6.0,2.0,153.0,22.0,0.0,120.0,6.0,[George Tomasini],"""[Filwite Productions, Inc.]""",['James Stewart'],['Alfred Hitchcock'],['John Michael Hayes'],Paramount,['Bernard Herrmann'],['Robert Burks'],['Herbert Coleman '],,0.0,['James Stewart'],['Alfred Hitchcock'],['John Michael Hayes'],['Paramount'],['Bernard Herrmann'],['Robert Burks'],['Herbert Coleman '],4.218242262885559,5.574544032364414,11.73333333333333,30452.8729106452,4.467363550659958,5.7274545454545445,4.084444444444444
5587,b13905,w23999,,the man who loved women (1983 film),1983,19000000.0,10964231.0,-0.4229352105263158,1983-12-16 00:00:00,12.0,4.0,350.0,50.0,0.0,110.0,4.0,[Ralph E. Winters],,"""['Julie Andrews', 'Kim Basinger']""",,,Columbia,[Henry Mancini],[Haskell Wexler],"""[Tony Adams, Blake Edwards]""",,0.0,"['Julie Andrews', 'Kim Basinger']",[''],[''],['Columbia'],['Henry Mancini'],['Haskell Wexler'],"['Tony Adams', 'Blake Edwards']",464587.4711555014,0.0,0.0,53226.00151865051,4.122000659730832,12.53289533050334,8.38749833170426
5588,,w24002,,the man who played god (1932 film),,546000.0,835000.0,0.5293040293040293,,,,,,,,,[William Holmes],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5589,b13907,w24008,o14183,the man who shot liberty valance,1962,3200000.0,8000000.0,1.5,2062-04-22 00:00:00,4.0,2.0,112.0,16.0,0.0,123.0,6.0,[Otho Lovering],[Paramount Pictures],"""['James Stewart', 'John Wayne', 'Vera Miles', 'Lee Marvin', """"Edmond O'Brien"""", 'Andy Devine', 'Ken Murray']""",['John Ford'],"""['James Warner Bellah', 'Willis Goldbeck']""",Paramount,['Cyril Mockridge'],['William Clothier'],['Willis Goldbeck'],,0.0,"['James Stewart', 'John Wayne', 'Vera Miles', 'Lee Marvin', 'Edmond OBrien', 'Andy Devine', 'Ken Murray']",['John Ford'],"['James Warner Bellah', 'Willis Goldbeck']",['Paramount'],['Cyril Mockridge'],['William Clothier'],['Willis Goldbeck'],497.74816634243587,0.867924061430098,3.0,30452.8729106452,1.3058855683312454,1.1811913254373954,1.5
5590,b13908,w24014,,the man who wasn't there (2001 film),2001,10000000.0,18916623.0,0.8916622999999999,2001-11-02 00:00:00,11.0,4.0,306.0,43.0,0.0,116.0,4.0,"""[Roderick Jaynes, Tricia Cooke]""",,"""['Billy Bob Thornton', 'Frances McDormand', 'James Gandolfini', 'Scarlett Johansson']""",['Joel Coen'],"""['Ethan Coen', 'Joel Coen']""",USA Films,['Carter Burwell'],['Roger Deakins'],"""['Tim Bevan', 'Ethan Coen', 'Eric Fellner']""",Nominated for One Oscar.,1.0,"['Billy Bob Thornton', 'Frances McDormand', 'James Gandolfini', 'Scarlett Johansson']",['Joel Coen'],"['Ethan Coen', 'Joel Coen']",['USA Films'],['Carter Burwell'],['Roger Deakins'],"['Tim Bevan', 'Ethan Coen', 'Eric Fellner']",20.07323103490526,9.190099136567417,18.047763733595268,1.7960320674738002,58208.5074659615,8.201016812615013,444023.79667745717
5591,b13910,w24017,,the man who would be king ,1975,8000000.0,13200000.0,0.65,1975-12-17 00:00:00,12.0,4.0,351.0,50.0,0.0,,2.0,[Russell Lloyd],,"""['Sean Connery', 'Michael Caine', 'Christopher Plummer']""",['John Huston'],"""['John Huston', 'Gladys Hill']""",Allied Artists,['Maurice Jarre'],['Oswald Morris'],['John Foreman'],,0.0,"['Sean Connery', 'Michael Caine', 'Christopher Plummer']",['John Huston'],"['John Huston', 'Gladys Hill']",['Allied Artists'],['Maurice Jarre'],['Oswald Morris'],['John Foreman'],93717.34516424779,16.51652396875,6.6717651785714285,2.622240532667499,120593.30102192897,4.819528510591228,18.788698625
5592,,w24022,o1896,the man with a cloak,27-Nov,882000.0,763000.0,-0.1349206349206349,2052-05-16 00:00:00,5.0,2.0,137.0,19.0,0.0,,,[Newell P. Kimlin],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5593,b13921,w24027,o21432,the man with one red shoe,1985,16000000.0,8645411.0,-0.4596618125,1985-07-19 00:00:00,7.0,3.0,200.0,28.0,0.0,,2.0,"""[O. Nicholas Brown, Bud Molin]""",,"""['Tom Hanks', 'Carrie Fisher']""",Stan Dragoti,,Fox,"""['Thomas Newman', 'Thomas Newman']""",[Richard H. Kline],[Victor Drai],,0.0,"['Tom Hanks', 'Carrie Fisher']",['Stan Dragoti'],[''],['Fox'],"['Thomas Newman', 'Thomas Newman']",['Richard H. Kline'],['Victor Drai'],307267.1128334199,6.586835760416666,0.0,32164.623051773695,46545.678798812594,1.9522105426682692,0.2774486604166666
5594,,w24028,o9574,the man with the golden arm,1955,1000000.0,4350000.0,3.35,2056-01-16 00:00:00,1.0,1.0,16.0,3.0,0.0,119.0,,[Louis R. Loeffler],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5595,b13924,w24031,o3557,the man with the iron fists,2012,15000000.0,19700000.0,0.3133333333333333,2012-11-02 00:00:00,11.0,4.0,307.0,44.0,0.0,96.0,4.0,[Joe D'Augustine],"""[Strike Entertainment, Arcade Pictures]""","""['RZA', 'Russell Crowe', 'Lucy Liu', 'Jamie Chung']""",['RZA'],"""['Eli Roth', 'RZA']""",Universal,"""[RZA, Howard Drossin]""",[Chi Ying Chan],"""['Marc Abraham', 'Eric Newman', 'Eli Roth']""",,0.0,"['RZA', 'Russell Crowe', 'Lucy Liu', 'Jamie Chung']",['RZA'],"['Eli Roth', 'RZA']",['Universal'],"['RZA', 'Howard Drossin']",['Chi Ying Chan'],"['Marc Abraham', 'Eric Newman', 'Eli Roth']",61673.86977843566,0.3133333333333333,0.6266666666666666,13067.921936655492,4.431938938888886,-0.16436828571428572,24.092215784595137
5596,b13911,w24042,o19138,the man without a face,1993,25000000.0,24760338.0,-0.00958648,1993-08-27 00:00:00,8.0,3.0,239.0,34.0,0.0,114.0,3.0,[Tony Gibbs],[Icon Productions],['Mel Gibson'],['Mel Gibson'],,Warner Bros.,['James Horner'],[Donald McAlpine],[Bruce Davey],,0.0,['Mel Gibson'],['Mel Gibson'],[''],['Warner Bros.'],['James Horner'],['Donald McAlpine'],['Bruce Davey'],11.098723346745956,19.01448757462405,0.0,34236.53809162237,56824.0999107008,207284.3022893448,13.088263874686707
5597,b13926,w24068,,the manchurian candidate (1962 film),1962,2200000.0,7700000.0,2.5,2062-10-24 00:00:00,10.0,4.0,297.0,43.0,0.0,126.0,6.0,[Ferris Webster],,"""['Frank Sinatra', 'Laurence Harvey', 'Janet Leigh', 'Angela Lansbury', 'James Gregory', 'John McGiver']""",['John Frankenheimer'],['George Axelrod'],United Artists,['David Amram'],['Lionel Lindon'],['Howard Koch'],,0.0,"['Frank Sinatra', 'Laurence Harvey', 'Janet Leigh', 'Angela Lansbury', 'James Gregory', 'John McGiver']",['John Frankenheimer'],['George Axelrod'],['United Artists'],['David Amram'],['Lionel Lindon'],['Howard Koch'],11.21059605194789,1.1329639285714286,2.5,227.45368100358,2.5,2.5,2.5
5598,b13925,w24069,,the manchurian candidate (2004 film),2004,80000000.0,96100000.0,0.20125,2004-07-30 00:00:00,7.0,3.0,212.0,30.0,0.0,130.0,4.0,"""[Carol Littleton, Craig McKay]""",[Scott Rudin Productions],"""['Denzel Washington', 'Meryl Streep', 'Liev Schreiber', 'Jon Voight', 'Jeffrey Wright', 'Anthony Mackie', 'Vera Farmiga*']""",['Jonathan Demme'],,Paramount,['Rachel Portman'],[Tak Fujimoto],"""['Scott Aversano', 'Scott Rudin']""",,0.0,"['Denzel Washington', 'Meryl Streep', 'Liev Schreiber', 'Jon Voight', 'Jeffrey Wright', 'Anthony Mackie', 'Vera Farmiga']",['Jonathan Demme'],[''],['Paramount'],['Rachel Portman'],['Tak Fujimoto'],"['Scott Aversano', 'Scott Rudin']",186471.65570335952,10.87938695243074,0.0,30452.8729106452,9.831994714859686,10.612997537476712,8.975459048192066
5599,,w24103,,the manhattan project ,,18000000.0,3900000.0,-0.7833333333333333,,,,,,,,,[Nina Feinberg],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5600,,w24170,,the marauders (1955 film),,548000.0,928000.0,0.6934306569343066,,,,,,,,,[],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5601,b13935,w24220,o20562,the marine,2006,15000000.0,22100000.0,0.4733333333333333,2006-10-13 00:00:00,10.0,4.0,286.0,41.0,1.0,91.0,3.0,[],"""[WWE Films, (Marine Productions), 20th Century Fox, Pacific Film and Television Commission]""","""['John Cena', 'Kelly Carlson', 'Robert Patrick']""",John Bonito,,Fox,[Don Davis],['David Eggby'],['Vince McMahon '],,0.0,"['John Cena', 'Kelly Carlson', 'Robert Patrick']",['John Bonito'],[''],['Fox'],['Don Davis'],['David Eggby'],['Vince McMahon '],14.583832978667132,0.4733333333333333,0.0,32164.623051773695,584356.0446095556,2.2126451455987066,0.4733333333333333
5602,,w24215,o1257,the marine 3: homefront,2013,1500000.0,5000000.0,2.333333333333333,2013-03-05 00:00:00,3.0,1.0,64.0,9.0,0.0,90.0,4.0,[Dallas Puett],"""[WWE Studios, 20th Century Fox Home Entertainment]""",,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5603,,w24235,,the mark of zorro (1940 film),,1000000.0,2000000.0,1.0,,,,,,,,,[Robert Bischoff],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5604,,w24258,o15664,the marriage circle,1924,212000.0,438000.0,1.0660377358490567,2024-02-10 00:00:00,2.0,1.0,41.0,5.0,0.0,85.0,,[],[Warner Bros.],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5605,b13936,w24292,o13853,the marrying man,1991,26000000.0,12500000.0,-0.5192307692307693,1991-04-05 00:00:00,4.0,2.0,95.0,13.0,0.0,116.0,4.0,"""[Michael Tronick, Michael Jablow, Michael R. Miller]""","""[Hollywood Pictures, Silver Screen Partners IV]""","""['Alec Baldwin', 'Kim Basinger']""",Jerry Rees,,Buena Vista,[David Newman],[Donald Thorin],[David Permut],,0.0,"['Alec Baldwin', 'Kim Basinger']",['Jerry Rees'],[''],['Buena Vista'],['David Newman'],['Donald Thorin'],['David Permut'],17.51968869115786,-0.5192307692307693,0.0,29837.947263543883,40066.58344857086,547280.8772122284,-0.5192307692307693
5606,,w24301,o23000,the marshal of mesa city,1939,75000.0,180000.0,1.4,2039-11-03 00:00:00,11.0,4.0,307.0,44.0,0.0,62.0,,[Frederic Knudtson],[RKO Radio Pictures],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5607,b13939,w24321,,the martian ,2015,108000000.0,630200000.0,4.8351851851851855,2015-10-02 00:00:00,10.0,4.0,275.0,39.0,0.0,141.0,3.0,[Pietro Scalia],,"""['Sean Bean', 'Jessica Chastain', 'Matt Damon', 'Jeff Daniels', 'Chiwetel Ejiofor', 'Donald Glover', 'Kate Mara', 'Michael Pena', 'Sebastian Stan', 'Kristen Wiig']""",['Ridley Scott'],['Drew Goddard'],Fox,[],['Dariusz Wolski'],"""['Mark Huffam', 'Simon Kinberg', 'Michael Schaefer', 'Ridley Scott', 'Aditya Sood']""",Nominated for Seven Oscars.,7.0,"['Sean Bean', 'Jessica Chastain', 'Matt Damon', 'Jeff Daniels', 'Chiwetel Ejiofor', 'Donald Glover', 'Kate Mara', 'Michael Pena', 'Sebastian Stan', 'Kristen Wiig']",['Ridley Scott'],['Drew Goddard'],['Fox'],[''],['Dariusz Wolski'],"['Mark Huffam', 'Simon Kinberg', 'Michael Schaefer', 'Ridley Scott', 'Aditya Sood']",125316.17160745447,147370.67715683868,9.631319038336581,32164.623051773695,0.0,212864.62043278705,176611.06888738775
5608,b13940,w24376,,the mask ,1994,23000000.0,351600000.0,14.28695652173913,1994-07-29 00:00:00,7.0,3.0,210.0,30.0,0.0,101.0,3.0,[Arthur Coburn],[Dark Horse Entertainment],"""['Jim Carrey', 'Cameron Diaz']""",,,New Line,['Randy Edelman'],['John R. Leonetti'],['Michael De Luca'],Nominated for One Oscar.,1.0,"['Jim Carrey', 'Cameron Diaz']",[''],[''],['New Line'],['Randy Edelman'],['John R. Leonetti'],['Michael De Luca'],192247.0768969227,0.0,0.0,9.794903514281808,5.002743768826045,163509.4793435046,6.0882325701932105
5609,b13941,w24373,o13651,the mask of zorro,1998,95000000.0,250300000.0,1.6347368421052633,1998-07-17 00:00:00,7.0,3.0,198.0,28.0,0.0,136.0,3.0,[Thom Noble],[Amblin Entertainment],"""['Antonio Banderas', 'Anthony Hopkins']""",['Martin Campbell'],"""['Ted Elliott', 'Terry Rossio']""",Sony / Columbia,['James Horner'],[Phil MeÌheux],['Steven Spielberg'],Nominated for Two Oscars.,2.0,"['Antonio Banderas', 'Anthony Hopkins']",['Martin Campbell'],"['Ted Elliott', 'Terry Rossio']",['Sony / Columbia'],['James Horner'],['Phil MeÌ\x81heux'],['Steven Spielberg'],214435.74887898698,2.6427667095572263,5.8691880512177885,45085.44080684535,56824.0999107008,2.5134912551649395,14.460382996495827
