key_bom,key_wiki,key_omdb,bom_title,wiki_title,omdb_title,year_bom_format,year_wiki_format,year_omdb_format,wiki_budget,wiki_gross,bom_budget,bom_domestic_gross,bom_worldwide_revenue,budget,gross
b7996,w24317,o3841,,martian child,martian child,2007.0,2007,2007.0,27000000.0,9400000.0,,0.0,,,
b5332,w15877,o6424,,grosse pointe blank,grosse pointe blank,1997.0,1997,1997.0,15000000.0,28084357.0,,0.0,,,
b13823,w22765,o12628,,the long voyage home,the long voyage home,1940.0,1940,1940.0,682495.0,580129.0,,0.0,,,
b2530,w6558,,,cat on a hot tin roof (1958 film),,1958.0,1958,,2345000.0,11285000.0,,0.0,,,
b5863,w17812,o15880,,"""honey, i shrunk the kids""","""honey, i shrunk the kids""",1989.0,1989,1989.0,18000000.0,222700000.0,,0.0,,,
b15294,w38399,o1476,,throw momma from the train,throw momma from the train,1987.0,1987,1987.0,14000000.0,57915972.0,,0.0,,,
b14537,w32781,,,the sand pebbles ,,1966.0,1966,,12100000.0,30000000.0,,0.0,,,
b5984,w18259,o9721,,how to lose a guy in 10 days,how to lose a guy in 10 days,2003.0,2003,2003.0,50000000.0,177400000.0,,0.0,,,
b14892,w31923,,,the rite (2011 film),,2011.0,2011,,37000000.0,96000000.0,,0.0,,,
b1380,w2642,o7452,,bad lieutenant,bad lieutenant,1992.0,1992,1992.0,1000000.0,2000000.0,,0.0,,,
b1668,w3530,,,best foot forward ,,1943.0,1943,,1162000.0,2704000.0,,0.0,,,
b3252,w9013,o2499,,damsels in distress,damsels in distress,2012.0,2011,2011.0,3000000.0,1220699.0,,0.0,,,
b15968,w40348,,,valmont ,,1989.0,1989,,33000000.0,1132112.0,,0.0,,,
b13942,w24385,,,the masked saint,,2016.0,2015,,3500000.0,182695.0,,0.0,,,
b12017,w37229,,,take me home tonight ,,2011.0,2011,,19000000.0,7400000.0,,0.0,,,
b13593,w20370,,,the jungle book (1967 film),,1967.0,1967,,4000000.0,205800000.0,,0.0,,,
b9059,w27571,,,now and then ,,1995.0,1995,,12000000.0,37591674.0,,0.0,,,
b226,w278,o3625,,88 minutes,88 minutes,2008.0,2007,2007.0,30000000.0,32593385.0,,0.0,,,
b3802,w10518,,,dr. jekyll and mr. hyde (1941 film),,1941.0,1941,,1140000.0,1279000.0,,0.0,,,
b16509,w41964,,,wild at heart ,,1990.0,1990,,10000000.0,14600000.0,,0.0,,,
b8777,w26685,o22405,,national lampoon's vacation,national lampoon's vacation,1983.0,1983,1983.0,15000000.0,61400000.0,,0.0,,,
b6117,w18663,o1105,,i used to be darker,i used to be darker,2013.0,2013,2013.0,42394.0,22214.0,,0.0,,,
b1769,w3831,,,big girls don't cry... they get even,,1992.0,1992,,1000000.0,271327.0,,0.0,,,
b5749,w17299,o22387,,high road to china,high road to china,1983.0,1983,1983.0,15000000.0,28445927.0,,0.0,,,
b11559,w35902,o14027,,stalag 17,stalag 17,1953.0,1953,1953.0,1661530.0,10000000.0,,0.0,,,
b10160,w31096,o2637,,real steel,real steel,2011.0,2011,2011.0,110000000.0,299300000.0,,0.0,,,
b5894,w17979,,,hostage ,,2005.0,2005,,75000000.0,77900000.0,,0.0,,,
b11890,w36865,o16738,,superhero movie,superhero movie,2008.0,2008,2008.0,35000000.0,71200000.0,,0.0,,,
b4203,w11925,,,every time we say goodbye ,,1986.0,1986,,3.7,278623.0,,0.0,,,
b5876,w17893,o2302,,hoop dreams,hoop dreams,1994.0,1994,1994.0,700000.0,11800000.0,,0.0,,,
b14555,w33159,,,the scout ,,1994.0,1994,,20000000.0,2694234.0,,0.0,,,
b2995,w7960,,,conan the barbarian (1982 film),,1982.0,1982,,16000000.0,130000000.0,,0.0,,,
b5738,w17270,o14541,,high anxiety,high anxiety,1977.0,1977,1977.0,4014999.9999999995,31100000.0,,0.0,,,
b9001,w27446,o5430,,norm of the north,norm of the north,2016.0,2016,2016.0,18000000.0,27400000.0,,0.0,,,
b14859,w38736,o6850,,the toast of new orleans,the toast of new orleans,1950.0,1950,1950.0,1889000.0,3251000.0,,0.0,,,
b9350,w28428,,,out of africa ,,1985.0,1985,,28000000.0,128500000.0,,0.0,,,
b15405,w38826,o20785,,tommy boy,tommy boy,1995.0,1995,1995.0,20000000.0,32700000.000000004,,0.0,,,
b2525,w6530,o17600,,castle keep,castle keep,1969.0,1969,1969.0,8000000.0,1800000.0,,0.0,,,
b13956,w24600,o9825,,the medallion,the medallion,2003.0,yes,2003.0,41.0,34268701.0,,0.0,,,
b15438,w38964,o18136,,torn curtain,torn curtain,1966.0,1966,1966.0,3000000.0,13000000.0,,0.0,,,
b12486,w3887,o3099,,the big red one,the big red one,1980.0,18-Jul,1980.0,4000000.0,7206220.0,,0.0,,,
b14471,w31815,,,the right stuff ,,1983.0,1983,,27000000.0,21100000.0,,0.0,,,
b5451,w16272,,,hannibal rising ,,2007.0,2007,,50000000.0,82200000.0,,0.0,,,
b4830,w14074,o21352,,fright night,fright night,1985.0,1985,1985.0,7000000.0,24900000.0,,0.0,,,
b5402,w16147,,,half nelson ,,2006.0,2006,,700000.0,4900000.0,,0.0,,,
b2484,w6414,,,carnosaur ,,1993.0,1993,,850000.0,1753979.0,,0.0,,,
b12028,w37239,o17645,,take the money and run,take the money and run,1969.0,1969,1969.0,1530000.0,3040000.0,,0.0,,,
b4672,w13534,o3376,,"""for a good time, call...""","""for a good time, call...""",2012.0,2012,2012.0,1300000.0,1251749.0,,0.0,,,
b9015,w27476,o6593,,north to alaska,north to alaska,1960.0,1960,1960.0,3800000.0,5000000.0,,0.0,,,
b5046,w14772,o5114,,ghosts of mississippi,ghosts of mississippi,1996.0,1996,1996.0,36000000.0,13323144.0,,0.0,,,
b3717,w10631,o18236,,dominion: prequel to the exorcist,dominion: prequel to the exorcist,2005.0,2005,2005.0,30000000.0,251495.0,,0.0,,,
b13080,w13122,o5205,,the first wives club,the first wives club,1996.0,20-Sep,1996.0,30000000.0,181000000.0,,0.0,,,
b15020,w41091,o4524,,the way we were,the way we were,1973.0,1973,1973.0,15000000.0,49919870.0,,0.0,,,
b15196,w37966,o6315,,they died with their boots on,they died with their boots on,1941.0,1941,1941.0,1357000.0,2550000.0,,0.0,,,
b5288,w15657,,,great expectations (1998 film),,1998.0,1998,,25000000.0,55494066.0,,0.0,,,
b5233,w15490,o11733,,gorillas in the mist,gorillas in the mist,1988.0,1988,1988.0,22000000.0,61100000.0,,0.0,,,
b448,w30045,,,a prairie home companion ,,2006.0,2006,,10000000.0,26000000.0,,0.0,,,
b3276,w9099,o11712,,dangerous liaisons,dangerous liaisons,1988.0,1988,1988.0,14000000.0,34700000.0,,0.0,,,
b9729,w29678,,,playing god ,,1997.0,1997,,12000000.0,4166918.0,,0.0,,,
b13831,w22784,o16798,,the longshots,the longshots,2008.0,22-Aug,2008.0,23000000.0,11767866.0,,0.0,,,
b13131,w13968,,,the freebie ,,2010.0,2010,,2000000.0,16613.0,,0.0,,,
b7568,w22797,o15902,,look who's talking,look who's talking,1989.0,1989,1989.0,7500000.0,297000000.0,,0.0,,,
b2024,w4732,,,bogus ,,1996.0,1996,,25000000.0,4400000.0,,0.0,,,
b3461,w9787,o13524,,deep rising,deep rising,1998.0,1998,1998.0,45000000.0,11200000.0,,0.0,,,
b13719,w21615,,,the last tycoon (1976 film),,1976.0,1976,,5500000.0,1800000.0,,0.0,,,
b4187,w11900,,,event horizon ,,1997.0,1997,,60000000.0,26700000.0,,0.0,,,
b5349,w15927,,,guess who ,,2005.0,2005,,35000000.0,101800000.0,,0.0,,,
b9795,w29909,o11048,,porky's,porky's,1982.0,1981,1981.0,25000000.0,105000000.0,,0.0,,,
b5764,w17349,,,highlander ,,1986.0,1986,,19000000.0,12900000.0,,0.0,,,
b13295,w15730,o10529,,the great waldo pepper,the great waldo pepper,0.0,1975,1975.0,5000000.0,20642922.0,,0.0,,,
b9746,w29760,o13806,,point break,point break,1991.0,1991,1991.0,24000000.0,83500000.0,,0.0,,,
b5369,w16022,,,gunga din ,,1939.0,1939,,1915000.0,2807000.0,,0.0,,,
b6082,w18563,,,i hope they serve beer in hell ,,2009.0,2009,,7000000.0,1430000.0,,0.0,,,
b6035,w18445,o7504,,husbands and wives,husbands and wives,1992.0,1992,1992.0,20000000.0,10555619.0,,0.0,,,
b81,w344,,,1969,,1988.0,1988,,37000000.0,5979011.0,,0.0,,,
b11640,w36076,,,stay tuned ,,1992.0,1992,,25000000.0,10700000.0,,0.0,,,
b11612,w36018,,,starman ,,1984.0,1984,,24000000.0,28700000.0,,0.0,,,
b4642,w13496,,,fool for love ,,1985.0,1985,,2000000.0,900000.0,,0.0,,,
b8902,w27124,o20420,,night of the living dead 3d,night of the living dead 3d,2006.0,2006,2006.0,750000.0,1553837.0,,0.0,,,
b6462,w19660,o9997,,it follows,it follows,2015.0,2014,2014.0,2000000.0,20600000.0,,0.0,,,
b16012,w40472,,,vertigo ,,1958.0,1958,,2500000.0,7300000.0,,0.0,,,
b7192,w21426,,,lassiter ,,1984.0,1984,,20000000.0,17513452.0,,0.0,,,
b706,w877,o6364,,air bud,air bud,1997.0,1-Aug,1997.0,3000000.0,27771629.0,,0.0,,,
b10897,w33651,,,seven years in tibet (1997 film),,1997.0,1997,,70000000.0,131500000.0,,0.0,,,
b2527,w6537,o15828,,casualties of war,casualties of war,1989.0,1989,1989.0,22500000.0,18671317.0,,0.0,,,
b1296,w2398,o14968,,awakenings,awakenings,1990.0,1990,1990.0,31000000.0,52100000.0,,0.0,,,
b1080,w1778,,,another day in paradise ,,1998.0,1998,,4500000.0,1036818.0,,0.0,,,
b8123,w24631,o13576,,meet the deedles,meet the deedles,1998.0,1998,1998.0,24000000.0,4400000.0,,0.0,,,
b14452,w31508,,,the resurrection of gavin stone,,2017.0,2017,,2000000.0,2300000.0,,0.0,,,
b6401,w19438,,,into the wild ,,2007.0,2007,,15000000.0,56300000.0,,0.0,,,
b10512,w32263,,,ronin ,,1998.0,1998,,55000000.0,70697479.0,,0.0,,,
b3980,w11457,o11887,,edge of the city,edge of the city,1957.0,1957,1957.0,493000.0,760000.0,,0.0,,,
b13024,w12324,,,the fall of the roman empire ,,1964.0,1964,,19000000.0,4750000.0,,0.0,,,
b871,w1335,o1317,,amazon women on the moon,amazon women on the moon,1987.0,1987,1987.0,5000000.0,548696.0,,0.0,,,
b11825,w36678,,,"""suddenly, last summer """,,1959.0,1959,,3000000.0,6375000.0,,0.0,,,
b4662,w13562,,,for me and my gal ,,1942.0,1942,,841000.0,4371000.0,,0.0,,,
b10548,w32419,o19115,,ruby in paradise,ruby in paradise,1993.0,1993,1993.0,800000.0,1001437.0,,0.0,,,
b10753,w33021,,,scarface (1983 film),,1983.0,1983,,25000000.0,65900000.00000001,,0.0,,,
b10057,w30810,o16694,,rachel getting married,rachel getting married,2008.0,2008,2008.0,12000000.0,17500000.0,,0.0,,,
b12206,w37837,,,that night,,1993.0,1992,,7000000.0,20473.0,,0.0,,,
b9879,w30216,o1177,,prince avalanche,prince avalanche,2013.0,2013,2013.0,725000.0,442313.0,,0.0,,,
b9569,w29131,o21747,,penitentiary ii,penitentiary ii,1982.0,1982,1982.0,365000.0,3178542.0,,0.0,,,
b8451,w25727,,,morning glory (1933 film),,1933.0,1933,,239000.0,582000.0,,0.0,,,
b1247,w2260,,,atlas shrugged part iii: who is john galt?,,2014.0,2014,,5000000.0,851690.0,,0.0,,,
b981,w1442,,,an american in paris ,,1951.0,1951,,2724000.0,6981000.0,,0.0,,,
b12413,w3038,o9801,,the battle of shaker heights,the battle of shaker heights,2003.0,2003,2003.0,1000000.0,280351.0,,0.0,,,
b13827,w22776,,,the longest day ,,1962.0,1962,,7750000.0,50100000.0,,0.0,,,
b1484,w2969,,,bataan ,,1943.0,1943,,958000.0,3117000.0,,0.0,,,
b8349,w25457,o11040,,modern problems,modern problems,1981.0,1981,1981.0,8000000.0,26154211.0,,0.0,,,
b15943,w40273,o7593,,used people,used people,1992.0,1992,1992.0,16000000.0,18000000.0,,0.0,,,
b10505,w32253,,,romeo & juliet (2013 film),,2013.0,2013,,17000000.0,3000000.0,,0.0,,,
b1442,w2781,o18588,,bandslam,bandslam,2009.0,2009,2009.0,20000000.0,12225023.0,,0.0,,,
b5398,w16129,,,hairspray (2007 film),,2007.0,2007,,75000000.0,202500000.0,,0.0,,,
b7604,w22875,o20705,,losing isaiah,losing isaiah,1995.0,1995,1995.0,17000000.0,7600000.0,,0.0,,,
b6403,w19442,o9726,,intolerable cruelty,intolerable cruelty,2003.0,2003,2003.0,60000000.0,120200000.0,,0.0,,,
b7740,w23325,o20390,,lucky number slevin,lucky number slevin,2006.0,2006,2006.0,27000000.0,56300000.0,,0.0,,,
b588,w458,o2246,,above the rim,above the rim,1994.0,1994,1994.0,6500000.0,16192320.0,,0.0,,,
b10194,w31200,o11786,,red heat,red heat,1988.0,14-Jun,1988.0,29000000.0,34994648.0,,0.0,,,
b4609,w13353,,,flirting with disaster ,,1996.0,1996,,7000000.0,14702438.0,,0.0,,,
b11126,w34369,,,silverado ,,1985.0,1985,,23000000.0,32192570.0,,0.0,,,
b10027,w30760,,,quinceanÌera ,,2006.0,2006,,400000.0,2500000.0,,0.0,,,
b15060,w41972,o17683,,the wild bunch,the wild bunch,1969.0,1969,1969.0,6000000.0,11138641.0,,0.0,,,
b5634,w16857,o2080,,held up,held up,2000.0,1999,1999.0,8000000.0,4705631.0,,0.0,,,
b6523,w19844,o15888,,jacknife,jacknife,1989.0,1989,1989.0,6000000.0,2049769.0,,0.0,,,
b3665,w10419,o13527,,disturbing behavior,disturbing behavior,1998.0,24-Jul,1998.0,15000000.0,17514980.0,,0.0,,,
b14234,w29169,o5221,,the people vs. larry flynt,the people vs. larry flynt,1996.0,1996,1996.0,35000000.0,20300000.0,,0.0,,,
b11274,w34916,o14563,,smokey and the bandit,smokey and the bandit,1977.0,1977,1977.0,4300000.0,300000000.0,,0.0,,,
b6839,w20597,o20371,,keeping up with the steins,keeping up with the steins,2006.0,2006,2006.0,5000000.0,4409373.0,,0.0,,,
b14735,w36459,o23234,,the stratton story,the stratton story,1949.0,1949,1949.0,1771000.0,4488000.0,,0.0,,,
b472,w33582,o18544,,a serious man,a serious man,2009.0,2009,2009.0,7000000.0,31400000.0,,0.0,,,
b4517,w13005,o15008,,fire birds,fire birds,1990.0,1990,1990.0,22000000.0,14760451.0,,0.0,,,
b7302,w21850,,,legendary ,,2010.0,2010,,5000000.0,200393.0,,0.0,,,
b1429,w2749,o10578,,bamboozled,bamboozled,2000.0,2000,2000.0,10000000.0,2463650.0,,0.0,,,
b16137,w40813,,,walk of shame ,,2014.0,2014,,15000000.0,7900000.0,,0.0,,,
b11443,w35491,o16342,,space station 3d,space station 3d,2002.0,2002,2002.0,1000000.0,127641149.0,,0.0,,,
b7709,w23227,,,lovelace ,,2013.0,2013,,12000000.0,1600000.0,,0.0,,,
b4471,w12805,o5362,,fifty shades of black,fifty shades of black,2016.0,2016,2016.0,5000000.0,22200000.0,,0.0,,,
b5399,w16143,o13545,,half baked,half baked,1998.0,1998,1998.0,8000000.0,17500000.0,,0.0,,,
b6647,w20140,o15028,,joe versus the volcano,joe versus the volcano,1990.0,1990,1990.0,25000000.0,39400000.0,,0.0,,,
b2104,w5062,o20247,,boy culture,boy culture,2007.0,2006,2006.0,500000.0,220409.0,,0.0,,,
b1375,w2626,,,bad dreams ,,1988.0,1988,,,9797098.0,,0.0,,,
b957,w1572,o19032,,amos & andrew,amos & andrew,1993.0,1993,1993.0,17000000.0,9700000.0,,0.0,,,
b11026,w34067,,,shocker ,,1989.0,1989,,5000000.0,16600000.000000002,,0.0,,,
b7863,w23708,o2321,,major league ii,major league ii,1994.0,1994,1994.0,25000000.0,30626182.0,,0.0,,,
b6409,w19460,o15181,,invasion of the body snatchers,invasion of the body snatchers,1978.0,1956,1956.0,416911.0,3000000.0,,0.0,,,
b16492,w42000,o4054,,wild hogs,wild hogs,2007.0,2007,2007.0,60000000.0,253600000.0,,0.0,,,
b8388,w25554,o11767,,monkey shines,monkey shines,1988.0,1988,1988.0,7000000.0,5300000.0,,0.0,,,
b7788,w23502,o19096,,mad dog and glory,mad dog and glory,1993.0,5-Mar,1993.0,19000000.0,10688490.0,,0.0,,,
b4788,w13984,o8869,,freeheld,freeheld,2015.0,2015,2015.0,7000000.0,1732228.0,,0.0,,,
b4330,w12346,o19063,,falling down,falling down,1993.0,26-Feb,1993.0,25000000.0,40900000.0,,0.0,,,
b12992,w11990,,,the evil that men do ,,1984.0,1984,,4600000.0,13100000.0,,0.0,,,
b10187,w31180,o6483,,red corner,red corner,1997.0,1997,1997.0,48000000.0,22415440.0,,0.0,,,
b12789,w8664,o20760,,the crossing guard,the crossing guard,1995.0,1995,1995.0,9000000.0,868979.0,,0.0,,,
b6699,w20290,,,joyful noise ,,2012.0,2012,,25000000.0,31158113.0,,0.0,,,
b900,w1415,o3043,,american gigolo,american gigolo,1980.0,8-Feb,1980.0,4800000.0,22743674.0,,0.0,,,
b13006,w12115,,,the extra man ,,2010.0,2010,,7000000.0,457867.0,,0.0,,,
b3787,w10910,o9687,,down with love,down with love,2003.0,2003,2003.0,35000000.0,39500000.0,,0.0,,,
b9377,w28569,,,over the top ,,1987.0,1987,,25000000.0,16000000.0,,0.0,,,
b3273,w9093,,,dangerous game (1993 film),,1993.0,1993,,10000000.0,23671.0,,0.0,,,
b3695,w10548,o10473,,dog day afternoon,dog day afternoon,1975.0,1975,1975.0,1800000.0,50000000.0,,0.0,,,
b9966,w30544,o16321,,punch-drunk love,punch-drunk love,2002.0,2002,2002.0,25000000.0,24700000.0,,0.0,,,
b412,w25579,,,a monster calls ,,2016.0,2016,,43000000.0,43400000.0,,0.0,,,
b14773,w37140,o21783,,the sword and the sorcerer,the sword and the sorcerer,1982.0,1982,1982.0,4.0,39103425.0,,0.0,,,
b12719,w7778,,,the color purple ,,1985.0,1985,,15000000.0,142000000.0,,0.0,,,
b16483,w41951,,,wild america ,,1997.0,1997,,46000000.0,7300000.0,,0.0,,,
b10279,w31459,o20457,,rescue dawn,rescue dawn,2007.0,2006,2006.0,10000000.0,7200000.0,,0.0,,,
b3238,w8947,,,daddy's home ,,2015.0,2015,,69000000.0,240400000.0,,0.0,,,
b8502,w25924,o7529,,mr. baseball,mr. baseball,1992.0,1992,1992.0,40000000.0,20883046.0,,0.0,,,
b11933,w37023,,,sweet bird of youth ,,1962.0,1962,,2000000.0,7550000.0,,0.0,,,
b13518,w19220,,,the indian in the cupboard ,,1995.0,1995,,45000000.0,35700000.0,,0.0,,,
b11431,w35459,o20487,,southland tales,southland tales,2007.0,2006,2006.0,17000000.0,374743.0,,0.0,,,
b11011,w34019,o20479,,sherrybaby,sherrybaby,2006.0,2006,2006.0,2000000.0,622806.0,,0.0,,,
b12817,w9190,o21770,,the dark crystal,the dark crystal,1982.0,1982,1982.0,15000000.0,40600000.0,,0.0,,,
b3635,w10340,o17478,,dirty harry,dirty harry,1971.0,1971,1971.0,4000000.0,36000000.0,,0.0,,,
b14868,w39055,o15952,,the toxic avenger part ii,the toxic avenger part ii,1989.0,1989,1989.0,2300000.0,792966.0,,0.0,,,
b12694,w7297,o18420,,the chumscrubber,the chumscrubber,2005.0,2005,2005.0,10000000.0,351401.0,,0.0,,,
b993,w27762,o21692,,an officer and a gentleman,an officer and a gentleman,1982.0,1982,1982.0,6000000.0,131000000.0,,0.0,,,
b13082,w13133,o13838,,the fisher king,the fisher king,1991.0,1991,1991.0,24000000.0,41900000.0,,0.0,,,
b7427,w22227,,,like crazy,,2011.0,2011,,250000.0,3700000.0,,0.0,,,
b2840,w7504,o11704,,clean and sober,clean and sober,1988.0,1988,1988.0,12000000.0,8674093.0,,0.0,,,
b11823,w36673,o22429,,sudden impact,sudden impact,1983.0,1983,1983.0,22000000.0,67642693.0,,0.0,,,
b15600,w39488,,,trumbo (2015 film),,2015.0,2015,,15000000.0,11000000.0,,0.0,,,
b13883,w23640,o3556,,the magic of belle isle,the magic of belle isle,2012.0,2012,2012.0,5000000.0,102388.0,,0.0,,,
b11553,w35864,o14831,,stage door,stage door,1937.0,1937,1937.0,952000.0,1762000.0,,0.0,,,
b12954,w11533,o8324,,the electric horseman,the electric horseman,1979.0,1979,1979.0,12500000.0,61800000.0,,0.0,,,
b3932,w11336,,,earth girls are easy,,1989.0,1988,,10000000.0,3916303.0,,0.0,,,
b14951,w40190,,,the untouchables ,,1987.0,1987,,25000000.0,106200000.0,,0.0,,,
b14332,w30235,o13858,,the prince of tides,the prince of tides,1991.0,1991,1991.0,30000000.0,110000000.0,,0.0,,,
b13872,w23328,,,the lucky ones ,,2008.0,2008,,14000000.0,266967.0,,0.0,,,
b3053,w8158,o7468,,cool world,cool world,1992.0,1992,1992.0,30000000.0,14110589.0,,0.0,,,
b10845,w33494,,,selena ,,1997.0,1997,,20000000.0,35500000.0,,0.0,,,
b9248,w28173,o13589,,one true thing,one true thing,1998.0,1998,1998.0,30000000.0,26616840.0,,0.0,,,
b1528,w3122,,,bears ,,2014.0,2014,,5000000.0,21300000.0,,0.0,,,
b9938,w30479,,,psycho ii ,,1983.0,1983,,5000000.0,34700000.0,,0.0,,,
b2155,w5242,o8267,,breaking away,breaking away,1979.0,1979,1979.0,2300000.0,20000000.0,,0.0,,,
b3149,w8619,,,critters 2: the main course,,1988.0,1988,,4000000.0,3800000.0,,0.0,,,
b15331,w38547,o4016,,timber falls,timber falls,2007.0,2007,2007.0,2600000.0,680299.0,,0.0,,,
b7907,w23937,,,man of the house (1995 film),,1995.0,1995,,22000000.0,40070995.0,,0.0,,,
b8891,w27030,o20419,,night at the museum,night at the museum,2006.0,2006,2006.0,110000000.0,574500000.0,,0.0,,,
b11441,w35483,o5185,,space jam,space jam,1996.0,1996,1996.0,80000000.0,230400000.0,,0.0,,,
b5735,w17264,o1371,,hiding out,hiding out,1987.0,1987,1987.0,7000000.0,7020000.0,,0.0,,,
b7924,w24066,,,manchester by the sea ,,2016.0,2016,,8500000.0,75000000.0,,0.0,,,
b8731,w26567,o11772,,mystic pizza,mystic pizza,1988.0,1988,1988.0,6000000.0,12800000.0,,0.0,,,
b7796,w23522,,,mad money ,,2008.0,2008,,22000000.0,26400000.0,,0.0,,,
b15832,w40107,o3598,,universal soldier: day of reckoning,universal soldier: day of reckoning,2012.0,2012,2012.0,8000000.0,1400000.0,,0.0,,,
b15794,w39994,,,underdog ,,2007.0,2007,,25000000.0,65300000.0,,0.0,,,
b4554,w13138,o5260,,fist fight,fist fight,2017.0,2017,2017.0,25000000.0,41000000.0,,0.0,,,
b10338,w31627,o10080,,revenge of the green dragons,revenge of the green dragons,2014.0,2014,2014.0,5000000.0,59484.0,,0.0,,,
b7862,w23707,,,major league ,,1989.0,1989,,11000000.0,49800000.0,,0.0,,,
b3111,w8473,,,crazy eyes ,,2012.0,2012,,10000000.0,6106.0,,0.0,,,
b6700,w20294,,,joysticks ,,1983.0,1983,,300000.0,3952448.0,,0.0,,,
b9685,w29524,o1418,,pinocchio and the emperor of the night,pinocchio and the emperor of the night,1987.0,1987,1987.0,10000000.0,3261638.0,,0.0,,,
b151,w35,o2236,,3 ninjas kick back,3 ninjas kick back,1994.0,1994,1994.0,20000000.0,11798854.0,,0.0,,,
b7594,w22860,o7521,,lorenzo's oil,lorenzo's oil,1993.0,1992,1992.0,,7286310.0,,0.0,,,
b13453,w18296,,,the howling ,,1981.0,1981,,1500000.0,17900000.0,,0.0,,,
b13576,w19954,o7264,,the jazz singer,the jazz singer,1980.0,1927,1927.0,422000.0,7600000.0,,0.0,,,
b3376,w9493,o1037,,dead man down,dead man down,2013.0,2013,2013.0,30000000.0,18100000.0,,0.0,,,
b2776,w7326,o4432,,cinderella liberty,cinderella liberty,1973.0,1973,1973.0,2465000.0,3700000.0,,0.0,,,
b9761,w29790,o21387,,police academy 2: their first assignment,police academy 2: their first assignment,1985.0,1985,1985.0,7500000.0,61600000.0,,0.0,,,
b6935,w20868,o8406,,king kong lives,king kong lives,1986.0,1986,1986.0,18000000.0,4700000.0,,0.0,,,
b3017,w8069,,,consenting adults (1992 film),,1992.0,1992,,18000000.0,21591800.0,,0.0,,,
b15614,w39529,o11843,,tucker: the man and his dream,tucker: the man and his dream,1988.0,1988,1988.0,24000000.0,19700000.0,,0.0,,,
b9652,w29418,,,pi ,,1998.0,1998,,68000.0,3221152.0,,0.0,,,
b178,w242,o16176,,40 days and 40 nights,40 days and 40 nights,2002.0,2002,2002.0,17000000.0,95100000.0,,0.0,,,
b1580,w3267,,,beer for my horses ,,2008.0,2008,,24000000.0,7587334.0,,0.0,,,
b2985,w7928,o13719,,company business,company business,1991.0,6-Sep,1991.0,18000000.0,1501785.0,,0.0,,,
b8657,w26339,o12542,,my favorite wife,my favorite wife,1940.0,1940,1940.0,921000.0,2057000.0,,0.0,,,
b16782,w43131,,,zero day ,,2003.0,2003,,20000.0,8466.0,,0.0,,,
b377,w22474,,,a little princess (1995 film),,1995.0,1995,,17000000.0,10000000.0,,0.0,,,
b70,w183,,,17 again ,,2009.0,2009,,40000000.0,136300000.0,,0.0,,,
b13758,w21887,,,the lemon sisters,,1990.0,31-Aug,,15000000.0,3473905.0,,0.0,,,
b4251,w12059,o14534,,exorcist ii: the heretic,exorcist ii: the heretic,1977.0,1977,1977.0,14000000.0,30700000.0,,0.0,,,
