index,key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,holiday_season,runtime,mpaa_rating,bom_awards,bom_awards_scr,actor_clean,director_clean,writer_clean,distributor_clean,composer_clean,cinematographer_clean,producer_clean,actor_score,director_score,writer_score,distributor_score,composer_score,cinematographer_score,producer_score
3802,b10787,w33161,o8982,scouts guide to the zombie apocalypse,2015,15000000.0,16137046.0,0.07580306666666667,2015-10-30 00:00:00,10.0,4.0,303.0,43.0,0.0,,4.0,,0.0,"['Tye Sheridan', 'Patrick Schwarzenegger']",['Christopher B. Landon'],[''],['Paramount'],['Matthew Margeson'],['Brandon Trost'],"['Todd Garner', 'Andy Fickman']",3.462193959375,0.07580306666666667,0.0,8.186987636001584,0.5412232724637681,0.8239448715865801,1.5370550354505756
3803,b10792,w33180,o2650,scream 4,2011,40000000.0,97138686.0,1.42846715,2011-04-15 00:00:00,4.0,2.0,105.0,15.0,0.0,,4.0,,0.0,"['David Arquette', 'Neve Campbell', 'Courteney Cox', 'Emma Roberts', 'Hayden Panettiere', 'Anthony Anderson', 'Alison Brie', 'Adam Brody', 'Rory Culkin', 'Mary McDonnell', 'Marley Shelton', 'Kristen Bell', 'Aimee Teegarden', 'Anna Paquin']",['Wes Craven'],['Kevin Williamson'],['Weinstein / Dimension'],['Marco Beltrami'],['Peter Deming'],"['Wes Craven', 'Ehren Kruger', 'Ron Schmidt']",28.197691661640352,4.624715072002849,0.6455378169871795,1.6435226829545466,14.81600556912295,5.242036603135764,4.127530278274853
3804,,w33191,,screamers (1995 film),,20000000.0,5711695.0,-0.71441525,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3805,b10796,,,screwballs,,800000.0,2082215.0,1.60276875,,,,,,,,4.0,,0.0,[''],[''],[''],['New World'],[''],['Ellis W. Carter'],[''],0.0,0.0,0.0,2.809429294260014,0.0,5.670261366662787,0.0
3806,b10797,,,screwed,,10000000.0,7201701.0,-0.2798299,,,,,,,,3.0,,0.0,['Danny DeVito'],[''],"['Scott Alexander', 'Larry Karaszewski']",['Universal'],[''],['Ellis W. Carter'],"['Brad Grey', 'Robert Simonds']",9.482409688380844,0.0,16.378840617777776,5.641032691138026,0.0,5.670261366662787,3.1925154817454278
3807,b10800,w33211,o11795,scrooged,1988,32000000.0,60300000.0,0.884375,1988-11-23 00:00:00,11.0,4.0,328.0,47.0,1.0,,3.0,Nominated for One Oscar.,1.0,['Bill Murray'],['Richard Donner'],[''],['Paramount'],['Danny Elfman'],['Michael Chapman'],"['Richard Donner', 'Art Linson']",4.582016018864534,5.8961435090526315,0.0,8.186987636001584,5.130295996879572,9.131410270415993,5.660985153495828
3808,,w33214,o15433,scudda hoo! scudda hay!,1948,2000000.0,2000000.0,0.0,2048-09-27 00:00:00,9.0,3.0,271.0,39.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3809,,w33223,,sea devils (1937 film),,477000.0,940000.0,0.9706498951781972,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3810,b10802,,,sea rex 3d: journey to a prehistoric world,,5000000.0,16004150.0,2.20083,,,,,,,,6.0,,0.0,[''],[''],[''],['3D Entertainment'],[''],['Ellis W. Carter'],[''],0.0,0.0,0.0,2.20083,0.0,5.670261366662787,0.0
3811,b10809,w33261,,search and destroy ,1995,4000000.0,389503.0,-0.90262425,1995-04-28 00:00:00,4.0,2.0,118.0,17.0,0.0,,4.0,,0.0,"['Ethan Hawke', 'Christopher Walken']",[''],[''],['October'],['Elmer Bernstein'],"['Bobby Bukowski', 'Michael Spiller']",['Martin Scorsese'],15.903785619378564,0.0,0.0,3.472284731313131,5.682736557738984,-1.3608481988550192,5.909664853472968
3812,b10814,w33290,,season of the witch (2011 film),2011,40000000.0,91627228.0,1.2906806999999998,2011-01-07 00:00:00,1.0,1.0,7.0,1.0,1.0,,3.0,,0.0,"['Nicolas Cage', 'Ron Perlman', 'Stephen Graham', 'Claire Foy', 'Christopher Lee']",['Dominic Sena'],['Bragi Schut'],['Relativity'],['Atli Orvarsson'],['Amir Mokri'],"['Ryan Kavanaugh', 'Tucker Tooley']",12.355347959169881,0.027403879831932727,1.2906806999999998,2.9345131214916726,1.153125630952381,0.7312202706349206,5.4306361169405974
3813,,w33325,,second wife (1936 film),,68000.0,197000.0,1.897058823529412,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3814,b10820,w33329,o9782,secondhand lions,2003,30000000.0,47902566.0,0.5967522,2003-09-19 00:00:00,9.0,3.0,262.0,37.0,0.0,,2.0,,0.0,"['Michael Caine', 'Robert Duvall', 'Haley Joel Osment', 'Josh Lucas']",['Tim McCanlies'],['Tim McCanlies'],['New Line'],['Patrick Doyle'],['Jack N. Green'],"['David Kirschner', 'Scott Ross', 'Corey Sienega']",20.44352113790609,0.5967522,-0.03620029285714288,3.260676036838829,5.748928806121368,6.6352297711618275,1.5664239525166193
3815,,w33361,o8983,secret in their eyes,2015,19500000.0,32200000.000000004,0.6512820512820515,2015-11-20 00:00:00,11.0,4.0,324.0,46.0,1.0,,3.0,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3816,b10826,w33418,o22109,secret window,2004,40000000.0,92913171.0,1.322829275,2004-03-12 00:00:00,3.0,1.0,72.0,10.0,0.0,,3.0,,0.0,"['Johnny Depp', 'Maria Bello']",['David Koepp'],['David Koepp'],['Sony / Columbia'],"['Philip Glass', 'Geoff Zanelli']",['Fred Murphy'],['Gavin Polone'],8.367087244796817,0.4228988907142857,2.367287330464869,3.5466651852676847,8.836864121348986,2.878157659485644,0.9773440151886602
3817,b10827,w33421,,secretariat ,2010,35000000.0,60251371.0,0.7214677428571429,2010-10-08 00:00:00,10.0,4.0,281.0,40.0,1.0,,2.0,,0.0,"['Diane Lane', 'John Malkovich', 'Scott Glenn', 'James Cromwell']",['Randall Wallace'],[''],['Buena Vista'],[''],['Dean Semler'],['Bill Johnson'],26.961771150184667,4.0829406214285715,0.0,3.754049241719004,0.0,2.315819663497486,1.2450834994113917
3818,,w33422,,secretary (2002 film),,4000000.0,9300000.0,1.325,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3819,b10829,,,secrets &amp; lies,,4500000.0,13417292.0,1.9816204444444443,,,,,,,,4.0,Nominated for Five Oscars.,5.0,[''],['Mike Leigh'],['Mike Leigh'],['October'],[''],['Dick Pope'],[''],0.0,3.8231200648148147,3.8231200648148147,3.472284731313131,0.0,3.5207767813403787,0.0
3820,b10833,,,see no evil,,8000000.0,18564467.0,1.320558375,,,,,,,,4.0,,0.0,[''],[''],[''],['Lionsgate'],['Tyler Bates'],['Ellis W. Carter'],[''],0.0,0.0,0.0,5.418867988958118,1.3531157404636636,5.670261366662787,0.0
3821,,w33462,,see no evil (2006 film),,8000000.0,18600000.0,1.325,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3822,b10835,,,see spot run,,35000000.0,43057552.0,0.23021577142857144,,,,,,,,2.0,,0.0,['Michael Clarke Duncan'],['John Whitesell'],['George Gallo'],['Warner Bros.'],['John Debney'],['Ellis W. Carter'],['Robert Simonds'],0.8793873375230932,0.7599923315213585,-0.20315714980158736,5.157735405996123,0.42841377342991316,5.670261366662787,1.0839977005458157
3823,b10838,w33472,o22110,seed of chucky,12-Nov,12000000.0,24829644.0,1.069137,2004-11-12 00:00:00,11.0,4.0,317.0,45.0,1.0,,4.0,,0.0,"['Brad Dourif', 'Jennifer Tilly', 'Billy Boyd', 'Redman']",['Don Mancini'],[''],['Rogue Pictures'],['Pino Donaggio'],['Vernon Layton'],"['David Kirschner', 'Corey Sienega']",4.2554165,1.069137,0.0,4.522243862962963,1.523210338167735,1.069137,0.9696717525166192
3824,b10843,w33488,o3501,seeking a friend for the end of the world,2012,10000000.0,9636289.0,-0.0363711,2012-06-22 00:00:00,6.0,2.0,174.0,25.0,0.0,,4.0,,0.0,"['Steve Carell', 'Keira Knightley', 'Patton Oswalt', 'Rob Corddry', 'Adam Brody', 'Derek Luke', 'Connie Britton', 'Melanie Lynskey', 'Martin Sheen', 'William L. Petersen']",['Lorene Scafaria'],['Lorene Scafaria'],['Focus Features'],"['Jonathan Sadoff', 'Rob Simonsen']",['Tim Orr'],"['Steve Golin', 'Joy Gorman', 'Steven M. Rales', 'Mark Roybal']",26.939669318644615,0.32556445,1.0005808666666667,6.981486500945458,6.468434133174603,-0.05015256025576272,18.226323436029176
3825,b10842,w33489,o2655,seeking justice,2011,30000000.0,12355798.0,-0.5881400666666666,2012-03-16 00:00:00,3.0,1.0,76.0,11.0,0.0,,4.0,,0.0,"['Nicolas Cage', 'January Jones', 'Guy Pearce']",['Roger Donaldson'],[''],['Anchor Bay Films'],['Owais Naeem'],['David Tattersall'],"['Ram Bergman', 'James D. Stern']",28.249510946413725,0.4502328613756614,0.0,-0.7278609869407605,-0.5881400666666666,-0.19798326098039207,5.691087814019105
3826,b10845,w33494,,selena ,1997,20000000.0,35500000.0,0.775,1997-03-21 00:00:00,3.0,1.0,80.0,11.0,0.0,,2.0,,0.0,['Jennifer Lopez'],['Gregory Nava'],[''],['Warner Bros.'],['Dave Grusin'],['Edward Lachman'],[''],2.395902711560653,1.6128993869969044,0.0,5.157735405996123,8.024626163769103,3.842761124243337,0.0
3827,b10847,,,self/less,,26000000.0,30523226.0,0.17397023076923074,,,,,,,,3.0,,0.0,"['Ryan Reynolds', 'Matthew Goode', 'Ben Kingsley', 'Michelle Dockery', 'Derek Luke']",['Tarsem'],[''],['Focus Features'],[''],['Ellis W. Carter'],"['Ram Bergman', 'Peter Schlessel', 'James D. Stern']",14.3734651941995,2.165103948717949,0.0,6.981486500945458,0.0,5.670261366662787,9.296677168685843
3828,b10848,,,selma,,20000000.0,66787908.0,2.3393954,,,,,,,,3.0,"""Nominated for Two Oscars, Including One Win.""",7.0,"['Keith Stanfield', 'Tessa Thompson', 'David Oyelowo', 'Tom Wilkinson', 'Carmen Ejogo', 'Tim Roth', 'Giovanni Ribisi', 'Oprah Winfrey', 'Common', 'Stephen Root', 'Alessandro Nivola', 'Dylan Baker', 'Martin Sheen']",['Ava DuVernay'],['Paul Webb'],['Paramount'],[''],['Ellis W. Carter'],"['Ava DuVernay', 'Dede Gardner', 'Jeremy Kleiner', 'Brad Pitt', 'Oprah Winfrey']",105.09035089268272,8.2617127,9.3393954,8.186987636001584,0.0,5.670261366662787,37.67504416283694
3829,b10850,w33510,o16713,semi-pro,2008,55000000.0,43884904.0,-0.20209265454545453,2008-02-29 00:00:00,2.0,1.0,60.0,8.0,0.0,,4.0,,0.0,"['Will Ferrell', 'Woody Harrelson', 'Andre Benjamin', 'Jackie Earle Haley', 'Jason Sudeikis', 'Kristen Wiig', 'Ed Helms']",['Kent Alterman'],['Scot Armstrong'],['New Line'],['Theodore Shapiro'],['Shane Hurlbut'],['Jimmy Miller'],14.284504728449495,-0.20209265454545453,0.7031443750721499,3.260676036838829,1.6865753026462833,0.11292508711496836,-0.20209265454545453
3830,b10856,w33531,o13611,senseless,1998,15000000.0,12874899.0,-0.1416734,1998-02-20 00:00:00,2.0,1.0,51.0,7.0,1.0,,4.0,,0.0,"['Marlon Wayans', 'David Spade', 'Matthew Lillard']",['Penelope Spheeris'],['Craig Mazin'],['Dimension Films'],['Boris Blank'],['Daryn Okada'],"['Don Carmody', 'David Hoberman']",2.7642831369248397,-0.19709369999999998,0.44630615714285726,0.783160080794203,-0.1416734,1.0373759356094816,0.484534768402226
3831,b10864,w33547,o3918,september dawn,2007,11000000.0,1066555.0,-0.9030404545454546,2007-08-24 00:00:00,8.0,3.0,236.0,33.0,0.0,,4.0,,0.0,"['Jon Voight', 'Trent Ford', 'Tamara Hope', 'Lolita Davidovich', 'Dean Cain', 'Terence Stamp']",['Christopher Cain'],[''],['Slowhand Cinema'],['William Ross'],['Juan Ruiz-Anchia'],"['Christopher Cain', 'Scott Duthie', 'Kevin Matossian']",2.263774590154557,-0.338010029502573,0.0,-0.7078556649184149,0.7012684037336473,-0.9030404545454546,-2.709121363636364
3832,b10871,w33565,,serendipity ,2001,28000000.0,77516304.0,1.7684394285714289,2001-10-05 00:00:00,10.0,4.0,278.0,39.0,1.0,,3.0,,0.0,"['Kate Beckinsale', 'John Corbett', 'John Cusack', 'Bridget Moynahan']",['Peter Chelsom'],[''],['Miramax'],['Alan Silvestri'],['John de Borman'],['Simon Fields'],10.326428097053066,0.6307761309523812,0.0,7.1781160245824225,2.5140871048250646,2.071790180600275,1.7684394285714289
3833,b10873,w33573,,sergeant york ,1941,1400000.0,16361885.0,10.687060714285714,2041-07-02 00:00:00,7.0,3.0,183.0,26.0,0.0,,6.0,,0.0,"['Gary Cooper', 'Walter Brennan', 'Joan Leslie', 'Ward Bond', 'Margaret Wycherly', 'George Tobias']",['Howard Hawks'],"['Abem Finkel', 'Harry Chandlee', 'Howard Koch', 'John Huston']",['Warner Bros.'],['Max Steiner'],['Sol Polito'],"['Jesse L. Lasky', 'Hal B. Wallis']",39.70759820353543,2.5899948306372873,34.18678538533835,5.157735405996123,2.901947704734851,4.9685261783444945,9.437694164377906
3834,b10876,w33580,o2351,serial mom,1994,13000000.0,7820688.0,-0.39840861538461536,1994-04-13 00:00:00,4.0,2.0,103.0,15.0,0.0,,4.0,,0.0,['Matthew Lillard'],['John Waters'],[''],['Savoy'],['Basil Poledouris'],['Robert M. Stevens'],[''],0.6669887551002128,-0.5950188205128204,0.0,1.8973284519459708,2.270130102336666,1.149024551695253,0.0
3835,b10881,w33598,o16334,serving sara,2002,29000000.0,20146150.0,-0.3053051724137931,2002-08-23 00:00:00,8.0,3.0,235.0,33.0,0.0,,3.0,,0.0,"['Matthew Perry', 'Elizabeth Hurley', 'Amy Adams', 'Cedric the Entertainer']",['Reginald Hudlin'],"['David Ronn', 'Jay Scherick']",['Paramount'],['Marcus Miller'],['Robert Brinkmann'],['Dan Halsted'],6.5470324030656375,-0.3053051724137931,1.6032662561576356,8.186987636001584,1.4129116684468694,0.9489733198822458,5.266750821346359
3836,b10884,w33604,,set it off ,1996,9000000.0,41590886.0,3.621209555555557,1996-11-08 00:00:00,11.0,4.0,313.0,44.0,1.0,,4.0,,0.0,['Queen Latifah'],['F. Gary Gray'],[''],['New Line'],['Christopher Young'],['Marc Reshovsky'],['Mary Parent'],1.172031202475186,2.3387179498352806,0.0,3.260676036838829,5.250281898676574,2.7937824398148146,3.9699511560052914
3837,b10888,w33611,o12788,seven brides for seven brothers,1954,2540000.0,9403000.0,2.7019685039370085,2054-07-22 00:00:00,7.0,3.0,203.0,29.0,0.0,,6.0,,0.0,"['Jane Powell', 'Howard Keel', 'Jeff Richards', 'Russ Tamblyn', 'Tommy Rall']",['Stanley Donen'],"['Albert Hackett', 'Frances Goodrich', 'Dorothy Kingsley']",['MGM'],"['Gene DePaul ', 'Johnny Mercer ']",['George J. Folsey'],['Jack Cummings'],14.620536134050262,1.9934475599875525,7.259363831718274,7.299907034110385,5.403937007874017,1.6773859116756213,1.4603962407982363
3838,,w33615,o19558,seven days in may,1964,2200000.0,3650000.0,0.6590909090909091,2064-03-01 00:00:00,3.0,1.0,61.0,8.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3839,b10889,w33616,o2658,seven days in utopia,2011,7500000.0,4400000.0,-0.4133333333333333,2011-09-02 00:00:00,9.0,3.0,245.0,35.0,1.0,,7.0,,0.0,"['Robert Duvall', 'Lucas Black', 'Melissa Leo']",['Matt Russell'],[''],['Visio Entertainment'],"['Klaus Badelt', 'Christopher Carmichael']",['M. David Mullen'],"['Jason Michael Berman', 'Mark G. Mathis']",11.46717755650834,-0.4133333333333333,0.0,-0.4133333333333333,-0.1436705994182288,-0.11179639327155333,-0.8266666666666665
3840,,w33624,,seven hills of rome ,,908000.0,2155000.0,1.3733480176211454,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3841,,w33628,,seven keys to baldpate (1929 film),,251000.0,517000.0,1.0597609561752988,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3842,b10892,w33639,o3502,seven psychopaths,yes,15000000.0,19422261.0,0.2948174000000001,2012-10-12 00:00:00,10.0,4.0,286.0,41.0,1.0,,4.0,,0.0,"['Colin Farrell', 'Sam Rockwell', 'Christopher Walken', 'Woody Harrelson', 'Abbie Cornish', 'Tom Waits', 'Olga Kurylenko']",['Martin McDonagh'],['Martin McDonagh'],['CBS Films'],['Carter Burwell'],['Ben Davis'],['Martin McDonagh'],25.132707188641728,0.2948174000000001,0.2948174000000001,3.0532994392869877,5.1670679300868,0.8444706648648648,0.2948174000000001
3843,,w33644,o19810,seven sweethearts,1942,752000.0,1686000.0,1.2420212765957446,2043-10-14 00:00:00,10.0,4.0,287.0,41.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3844,b10909,,,sex and zen 3d: extreme ecstasy,,3500000.0,6369363.0,0.819818,,,,,,,,6.0,,0.0,[''],[''],[''],['China Lion'],[''],['Ellis W. Carter'],[''],0.0,0.0,0.0,0.819818,0.0,5.670261366662787,0.0
3845,b10902,w33685,,sex drive ,2008,19000000.0,18755936.0,-0.012845473684210526,2008-10-17 00:00:00,10.0,4.0,291.0,41.0,1.0,,4.0,,0.0,"['Josh Zuckerman', 'Amanda Crew', 'Clark Duke', 'James Marsden']",['Sean Anders'],['Sean Anders'],['Summit Entertainment'],['Stephen Trask'],['Tim Orr'],"['Bob Levy', 'Leslie Morgenstein', 'John Morris', 'Michael Nelson']",3.1828617346962322,0.5719432315789473,0.9491749598663326,20.618424684286897,1.9319855958307974,-0.05015256025576272,0.7429330453912559
3846,b10919,w33708,o5179,sgt. bilko,1996,39000000.0,37956793.0,-0.02674889743589744,1996-03-29 00:00:00,3.0,1.0,89.0,12.0,0.0,,2.0,,0.0,"['Steve Martin', 'Chris Rock']",['Jonathan Lynn'],[''],['Universal'],['Alan Silvestri'],['Peter Sova'],['Brian Grazer'],4.924451780626198,7.20638697579254,0.0,5.641032691138026,2.5140871048250646,1.2911075411070412,3.4850809445326396
3847,b10920,w33710,,sgt. pepper's lonely hearts club band ,1978,18000000.0,20378470.0,0.1321372222222222,1978-07-21 00:00:00,7.0,3.0,202.0,29.0,0.0,,2.0,,0.0,['Steve Martin'],[''],[''],['Universal'],"['John Lennon', 'Paul McCartney', 'George Harrison', 'Ringo Starr']",['Owen Roizman'],['Robert Stigwood'],3.9929525349435195,0.0,0.0,5.641032691138026,0.5285488888888888,1.9987611684419382,0.24464003968253967
3848,b10928,,,shade,,10000000.0,25032.0,-0.9974968000000001,,,,,,,,4.0,,0.0,"['Jamie Foxx', 'Thandie Newton', 'Sylvester Stallone']",[''],[''],['RKO'],['Christopher Young'],['Ellis W. Carter'],[''],25.728394830961328,0.0,0.0,1.9551380217934462,5.250281898676574,5.670261366662787,0.0
3849,,w33717,,shade ,,10000000.0,459098.0,-0.9540902,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3850,b10930,w33725,o6491,shadow conspiracy,1997,45000000.0,2312463.0,-0.9486119333333334,1997-01-31 00:00:00,1.0,1.0,31.0,4.0,0.0,,4.0,,0.0,"['Charlie Sheen', 'Donald Sutherland', 'Linda Hamilton']",['George Pan Cosmatos'],[''],['Buena Vista'],['Bruce Broughton'],['Buzz Feitshans IV'],"['Andrew G. Vajna', 'Buzz Feitshans', 'Terry Collis']",22.988733224639113,-0.9486119333333334,0.0,3.754049241719004,1.3087159740769496,-0.9486119333333334,-1.627780164274892
3851,,w33728,o8612,shadow in the sky,1952,787000.0,320000.0,-0.5933926302414231,2052-07-18 00:00:00,7.0,3.0,200.0,28.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3852,b10938,w33751,o10695,shadow of the vampire,2000,8000000.0,11200000.0,0.4,2000-12-29 00:00:00,12.0,4.0,364.0,52.0,1.0,,4.0,Nominated for Two Oscars.,2.0,"['John Malkovich', 'Willem Dafoe', 'Cary Elwes', 'Catherine McCormack', 'Eddie Izzard']",['E. Elias Merhige'],[''],['Lions Gate'],['Dan Jones'],['Lou Bogue'],"['Paul Brooks', 'Nicolas Cage']",19.10510341050053,1.9114087962962962,0.0,9.67951009542991,2.4,2.4,6.885473731225931
3853,,w33753,,shadow on the wall ,,701000.0,769000.0,0.09700427960057062,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3854,b10941,,,shadowlands,,22000000.0,25842377.0,0.17465350000000002,,,,,,,,2.0,Nominated for Two Oscars.,2.0,"['Anthony Hopkins', 'Debra Winger']",[''],['William Nicholson'],['Savoy'],['George Fenton'],['Ellis W. Carter'],[''],6.9730863963280685,0.0,2.0458920724014336,1.8973284519459708,11.874290094543953,5.670261366662787,0.0
3855,b10943,w33771,o13819,shadows and fog,1991,14000000.0,2735731.0,-0.8045906428571429,1992-03-20 00:00:00,3.0,1.0,80.0,11.0,0.0,,3.0,,0.0,"['Woody Allen', 'Mia Farrow', 'John Malkovich', 'Madonna', 'Lily Tomlin', 'Jodie Foster', 'Kathy Bates', 'John Cusack', 'William H. Macy']",['Woody Allen'],['Woody Allen'],['Orion Pictures'],['Danny Elfman'],['Carlo Di Palma'],"['Robert Greenhut', 'Charles Joffe', 'Jack Rollins', '<small>(executive)']",47.518734524718774,7.0771884908834615,7.138310281231574,7.654549988603793,5.130295996879572,7.324498670068027,19.989949561543852
3856,b10944,,,shaft,,46000000.0,107196498.0,1.330358652173913,,,,,,,,4.0,,0.0,"['Samuel L. Jackson', 'Vanessa Williams', 'Jeffrey Wright', 'Christian Bale', 'Toni Collette', 'Elizabeth Banks']",['John Singleton'],"['Richard Price', 'Shane Salerno', 'John Singleton']",['Paramount'],['David Arnold'],['Ellis W. Carter'],"['Paul Hall', 'Mark Roybal', 'Scott Rudin']",23.58270936653505,3.3306715665128097,11.994603944241039,8.186987636001584,0.529638636079934,5.670261366662787,14.185029555690647
3857,,w33791,,shaft (2000 film),,46000000.0,107200000.0,1.3304347826086955,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3858,,w33793,o21875,shaft's big score,1972,1978000.0,10000000.0,4.055611729019212,1972-06-08 00:00:00,6.0,2.0,160.0,23.0,0.0,,4.0,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3859,,w33794,,shag ,,5000000.0,6957975.0,0.39159499999999997,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3860,,w33807,,shakedown (1988 film),,6000000.0,10068039.0,0.6780065,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3861,b10950,,,shakes the clown,,1400000.0,115103.0,-0.9177835714285716,1992-03-13 00:00:00,3.0,1.0,73.0,10.0,0.0,,4.0,,0.0,"['Adam Sandler', 'Robin Williams']",['Bobcat Goldthwait'],['Bobcat Goldthwait'],['IRS Media'],[''],['Elliot Davis'],[''],4.067032878975255,-0.9441042857142858,-0.9441042857142858,-0.4588917857142858,0.0,1.7619981576913368,0.0
3862,b10956,w33814,,shall we dance (1937 film),1937,991000.0,2168000.0,1.187689202825429,2037-05-07 00:00:00,5.0,2.0,127.0,18.0,0.0,,6.0,,0.0,"['Fred Astaire', 'Ginger Rogers', 'Edward Everett Horton', 'Eric Blore', 'Jerome Cowan', 'Ketti Gallian', 'Harriet Hoctor']",['Mark Sandrich'],"['Allan Scott', 'Ernest Pagano']",['RKO'],"['George Gershwin ', 'Ira Gershwin ']","['David Abel', 'Joseph F. Biroc']",['Pandro S. Berman'],10.426015725504328,1.578877379127789,3.106835009057421,1.9551380217934462,2.750464533221905,3.7330024935984882,1.375532436566235
3863,b10959,,,shallow grave,,2500000.0,2079569.0,-0.1681724,,,,,,,,4.0,,0.0,['Ewan McGregor'],['Danny Boyle'],[''],['Gramercy'],[''],['Ellis W. Carter'],[''],3.3147662685474995,5.782677690079365,0.0,13.19075922342856,0.0,5.670261366662787,0.0
3864,b10963,w33820,,shampoo ,1975,4000000.0,60000000.0,14.0,1975-03-13 00:00:00,3.0,1.0,72.0,10.0,0.0,,4.0,,0.0,"['Warren Beatty', 'Julie Christie', 'Goldie Hawn', 'Carrie Fisher']",[''],[''],['Columbia'],['Paul Simon'],['LaÌ\x81szloÌ\x81 KovaÌ\x81cs'],['Warren Beatty'],59.82503351569882,0.0,0.0,7.565452958038794,14.0,3.5414332847883596,24.99083125525568
3865,,w33823,,shane ,,3100000.0,20000000.0,5.451612903225807,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3866,,w33824,,shanghai (1935 film),,260601.0,511225.0,0.9617154193575621,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
3867,b10967,w33832,o9784,shanghai knights,2003,50000000.0,88323487.0,0.76646974,2003-02-07 00:00:00,2.0,1.0,38.0,5.0,0.0,,3.0,,0.0,"['Donnie Yen', 'Jackie Chan', 'Owen Wilson', 'Aaron Johnson']",['David Dobkin'],[''],['Buena Vista'],['Randy Edelman'],['Adrian Biddle'],"['Gary Barber', 'Roger Birnbaum', 'Jonathan Glickman']",5.079237427415183,1.2827068605769232,0.0,3.754049241719004,4.297572488157415,5.012472220966473,2.361835808370584
