link	name	actor	assoc_producer	cinematographer	composer	director	exec_producer	line_producer	players	producer	writer
http://www.boxofficemojo.com/movies/?id=blackknight.htm	Black Knight	"['Martin Lawrence', 'Tom Wilkinson']"			['Randy Edelman']					['Arnon Milchan']	
http://www.boxofficemojo.com/movies/?id=blackmask.htm	Black Mask	['Jet Li']									
http://www.boxofficemojo.com/movies/?id=whiteybulger15.htm	Black Mass	"['Jesse Plemons', 'Johnny Depp', 'Benedict Cumberbatch', 'Dakota Johnson', 'Juno Temple', 'Joel Edgerton', 'Kevin Bacon', 'Sienna Miller', 'Adam Scott']"			['Junkie XL']	['Scott Cooper']					"['Mark Mallouk', 'Mark Mallouk', 'Jez Butterworth']"
http://www.boxofficemojo.com/movies/?id=blackmoonrising.htm	Black Moon Rising	['Tommy Lee Jones']									
http://www.boxofficemojo.com/movies/?id=blacknativity.htm	Black Nativity	"['Forest Whitaker', 'Angela Bassett', 'Tyrese Gibson', 'Mary J. Blige', 'Jennifer Hudson', 'Jacob Lattimore']"				['Kasi Lemmons']				['T.D. Jakes']	['Kasi Lemmons']
http://www.boxofficemojo.com/movies/?id=blacknovember.htm	Black November	"['Kim Basinger', 'Vivica A. Fox', 'Mickey Rourke']"				['Jeta Amata']					['Jeta Amata']
http://www.boxofficemojo.com/movies/?id=blackout.htm	Black Out								No Player Information		
http://www.boxofficemojo.com/movies/?id=marvel2017b.htm	Black Panther	"['Chadwick Boseman', ""Lupita Nyong'o"", 'Michael B. Jordan', 'Angela Bassett', 'Martin Freeman', 'Forest Whitaker', 'Andy Serkis']"		['Rachel Morrison']		['Ryan Coogler']				['Kevin Feige']	
http://www.boxofficemojo.com/movies/?id=blackpanthersvanguard.htm	Black Panthers: Vanguard of the Revolution								No Player Information		
http://www.boxofficemojo.com/movies/?id=blackrain.htm	Black Rain	"['Michael Douglas', 'Andy Garcia']"			['Hans Zimmer']	['Ridley Scott']				['Sherry Lansing']	
http://www.boxofficemojo.com/movies/?id=blackrobe.htm	Black Robe								No Player Information		
http://www.boxofficemojo.com/movies/?id=blackrock.htm	Black Rock	"['Katie Aselton', 'Lake Bell', 'Kate Bosworth']"				['Katie Aselton']					['Mark Duplass']
http://www.boxofficemojo.com/movies/?id=blacksea.htm	Black Sea	"['Jude Law', 'Scoot McNairy']"			['Ilan Eshkeri']	['Kevin Macdonald']					
http://www.boxofficemojo.com/movies/?id=blacksheep.htm	Black Sheep	"['Chris Farley', 'David Spade']"		['Daryn Okada']	['William Ross']	['Penelope Spheeris']				"['Lorne Michaels', 'Robert K. Weiss']"	['Fred Wolf']
http://www.boxofficemojo.com/movies/?id=blacksheep07.htm	Black Sheep (2007)								No Player Information		
http://www.boxofficemojo.com/movies/?id=blacksnakemoan.htm	Black Snake Moan	"['Christina Ricci', 'Samuel L. Jackson', 'Justin Timberlake']"		['Amy Vincent']		['Craig Brewer']				"['Stephanie Allain', 'Ron Schmidt']"	['Craig Brewer']
http://www.boxofficemojo.com/movies/?id=blacksongbird.htm	Black Songbird								No Player Information		
http://www.boxofficemojo.com/movies/?id=blacksouls(animenere).htm	Black Souls (Anime Nere)								No Player Information		
http://www.boxofficemojo.com/movies/?id=blacksunday.htm	Black Sunday				['John Williams']						
http://www.boxofficemojo.com/movies/?id=blackswan.htm	Black Swan	"['Natalie Portman', 'Mila Kunis', 'Vincent Cassel', 'Winona Ryder', 'Barbara Hershey', 'Sebastian Stan*']"			['Clint Mansell']	['Darren Aronofsky']				"['Jon Avnet ', 'Brad Fischer', 'Ari Handel']"	"['Mark Heyman', 'John J. McLaughlin']"
http://www.boxofficemojo.com/movies/?id=blackwhitegraydoc.htm	Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe								No Player Information		
http://www.boxofficemojo.com/movies/?id=blackwidow.htm	Black Widow									['Laurence Mark']	
http://www.boxofficemojo.com/movies/?id=blackandwhite.htm	Black and White	"['Ben Stiller', 'Elijah Wood']"								['Ram Bergman']	
http://www.boxofficemojo.com/movies/?id=blackorwhite.htm	Black or White	"['Kevin Costner', 'Octavia Spencer', 'Gillian Jacobs', 'Jennifer Ehle', 'Anthony Mackie']"			['Terence Blanchard']	['Mike Binder']				"['Mike Binder', 'Kevin Costner']"	['Mike Binder']
http://www.boxofficemojo.com/movies/?id=blackballed.htm	Blackballed: The Bobby Dukes Story	['Ed Helms*']									
http://www.boxofficemojo.com/movies/?id=blackbird2015.htm	Blackbird	"[""Mo'Nique""]"									
http://www.boxofficemojo.com/movies/?id=blackboardjungle.htm	Blackboard Jungle	"['Glenn Ford', 'Anne Francis', 'Louis Calhern', 'Margaret Hayes', 'John Hoyt', 'Richard Kiley', 'Emile Meyer', 'Warner Anderson', 'Basil Ruysdael', 'Sidney Poitier', 'Vic Morrow']"		['Russell Harlan ']		['Richard Brooks']				['Pandro S. Berman']	['Richard Brooks']
http://www.boxofficemojo.com/movies/?id=blackboards.htm	Blackboards								No Player Information		
http://www.boxofficemojo.com/movies/?id=blackfish.htm	Blackfish								No Player Information		
http://www.boxofficemojo.com/movies/?id=mann2015.htm	Blackhat	"['Chris Hemsworth', 'Viola Davis']"			['Atticus Ross']	['Michael Mann']				"['Jon Jashni', 'Michael Mann', 'Thomas Tull']"	"['Morgan Davis Foehl', 'Michael Mann']"
http://www.boxofficemojo.com/movies/?id=blackmailboy.htm	Blackmail Boy								No Player Information		
http://www.boxofficemojo.com/movies/?id=blackthorn.htm	Blackthorn								No Player Information		
http://www.boxofficemojo.com/movies/?id=blackway.htm	Blackway	"['Anthony Hopkins', 'Julia Stiles', 'Alexander Ludwig', 'Ray Liotta', 'Hal Holbrook']"				['Daniel Alfredson']					
http://www.boxofficemojo.com/movies/?id=blackwoods.htm	Blackwoods								No Player Information		
http://www.boxofficemojo.com/movies/?id=blade.htm	Blade	"['Sanaa Lathan*', 'Wesley Snipes']"		['Theo Van de Sande']	['Mark Isham']					"['Avi Arad', 'Stan Lee']"	['David S. Goyer']
http://www.boxofficemojo.com/movies/?id=blade2.htm	Blade II	"['Wesley Snipes', 'Donnie Yen']"		['Gabriel Beristain']	['Marco Beltrami']	['Guillermo del Toro']				"['Avi Arad', 'Michael De Luca', 'David S. Goyer', 'Stan Lee']"	['David S. Goyer']
http://www.boxofficemojo.com/movies/?id=bladerunner.htm	Blade Runner	"['Harrison Ford', 'Rutger Hauer']"				['Ridley Scott']					
http://www.boxofficemojo.com/movies/?id=bladerunner92.htm	Blade Runner (re-issue)								No Player Information		
http://www.boxofficemojo.com/movies/?id=bladerunner-thefinalcut.htm	Blade Runner - The Final Cut								No Player Information		
http://www.boxofficemojo.com/movies/?id=bladerunnersequel.htm	Blade Runner 2049	"['Ryan Gosling', 'Harrison Ford', 'Barkhad Abdi', 'Robin Wright']"		['Roger Deakins']		['Denis Villeneuve']				"['Broderick Johnson', 'Andrew A. Kosove', 'Cynthia Sikes Yorkin']"	"['Hampton Fancher', 'Michael Green']"
http://www.boxofficemojo.com/movies/?id=bladerunner07.htm	Blade Runner: The Final Cut								No Player Information		
http://www.boxofficemojo.com/movies/?id=blade3.htm	Blade: Trinity	"['Wesley Snipes', 'Jessica Biel', 'Ryan Reynolds', 'Parker Posey']"		['Gabriel Beristain']	['Ramin Djawadi']	['David S. Goyer']				"['Avi Arad', 'Kevin Feige', 'David S. Goyer', 'Stan Lee']"	['David S. Goyer']
http://www.boxofficemojo.com/movies/?id=bladesofglory.htm	Blades of Glory	"['Will Ferrell', 'Jon Heder', 'Will Arnett', 'Amy Poehler', 'Jenna Fischer', 'William Fichtner', 'Craig T. Nelson', 'Nick Swardson']"			['Theodore Shapiro']	"['Josh Gordon', 'Will Speck']"				"['John Jacobs', 'Ben Stiller']"	
http://www.boxofficemojo.com/movies/?id=woods2016.htm	Blair Witch					['Adam Wingard']					['Simon Barrett']
http://www.boxofficemojo.com/movies/?id=blameitonthebellboy.htm	Blame It On the Bellboy			['Andrew Dunn']	['Trevor Jones']						
http://www.boxofficemojo.com/movies/?id=blameitonfidel.htm	Blame It on Fidel								No Player Information		
http://www.boxofficemojo.com/movies/?id=blameitonrio.htm	Blame It on Rio	"['Michael Caine', 'Demi Moore']"									
http://www.boxofficemojo.com/movies/?id=blancanieves.htm	Blancanieves								No Player Information		
http://www.boxofficemojo.com/movies/?id=blankcheck.htm	Blank Check			['Bill Pope']		['Rupert Wainwright']					
http://www.boxofficemojo.com/movies/?id=blankcity.htm	Blank City								No Player Information		
http://www.boxofficemojo.com/movies/?id=blankman.htm	Blankman	"['Tony Cox', 'Damon Wayans', 'Greg Kinnear*']"		['Newton Thomas Sigel']		['Mike Binder']					['J.F. Lawton']
http://www.boxofficemojo.com/movies/?id=blastfromthepast.htm	Blast from the Past	"['Brendan Fraser', 'Alicia Silverstone', 'Christopher Walken', 'Sissy Spacek']"									
http://www.boxofficemojo.com/movies/?id=blaze.htm	Blaze	"['Lolita Davidovich', 'Paul Newman']"				['Ron Shelton']					
http://www.boxofficemojo.com/movies/?id=blazingsaddles.htm	Blazing Saddles					['Mel Brooks']					
http://www.boxofficemojo.com/movies/?id=blazingsaddles2013.htm	Blazing Saddles (2013 re-release)								No Player Information		
http://www.boxofficemojo.com/movies/?id=blazingsamurai.htm	Blazing Samurai	"['Mel Brooks ', 'Michael Cera', 'Djimon Hounsou ', 'Gabriel Iglesias ', 'Samuel L. Jackson', 'Aasif Mandvi ', 'George Takei ', 'Michelle Yeoh']"								['Rob Minkoff']	
http://www.boxofficemojo.com/movies/?id=bleakstreet.htm	Bleak Street								No Player Information		
http://www.boxofficemojo.com/movies/?id=bleedforthis.htm	Bleed for This	"['Aaron Eckhart', 'Ciaran Hinds', 'Katey Sagal', 'Miles Teller']"									
http://www.boxofficemojo.com/movies/?id=bleedingheart.htm	Bleeding Heart	['Jessica Biel']									
http://www.boxofficemojo.com/movies/?id=blended.htm	Blended	"['Adam Sandler', 'Drew Barrymore', 'Joel McHale', 'Bella Thorne']"				['Frank Coraci']				"['Jack Giarraputo', 'Adam Sandler']"	
http://www.boxofficemojo.com/movies/?id=blessmeultima.htm	Bless Me Ultima								No Player Information		
http://www.boxofficemojo.com/movies/?id=blessthechild.htm	Bless the Child	"['Kim Basinger', 'Jimmy Smits', 'Rufus Sewell', 'Christina Ricci', 'Ian Holm']"			['Christopher Young']						
http://www.boxofficemojo.com/movies/?id=blessedisthematch.htm	Blessed Is the Match: The Life and Times of Hannah Senesh								No Player Information		
http://www.boxofficemojo.com/movies/?id=blinddate.htm	Blind Date	"['Bruce Willis', 'Kim Basinger']"									
http://www.boxofficemojo.com/movies/?id=blinddate09.htm	Blind Date (2009)	"['Stanley Tucci', 'Patricia Clarkson']"				['Stanley Tucci']					
http://www.boxofficemojo.com/movies/?id=blinddating.htm	Blind Dating	['Chris Pine']			['Heitor Pereira']	['James Keach']				['James Keach']	
http://www.boxofficemojo.com/movies/?id=blindfury.htm	Blind Fury	['Rutger Hauer']		['Don Burgess']		['Phillip Noyce']					
http://www.boxofficemojo.com/movies/?id=blindmountain.htm	Blind Mountain								No Player Information		
http://www.boxofficemojo.com/movies/?id=blindshaft.htm	Blind Shaft								No Player Information		
http://www.boxofficemojo.com/movies/?id=blindspothitlerssecretary.htm	Blind Spot: Hitler's Secretary								No Player Information		
http://www.boxofficemojo.com/movies/?id=blindness08.htm	Blindness	"['Mark Ruffalo', 'Julianne Moore', 'Gael Garcia Bernal', 'Danny Glover', 'Sandra Oh']"				['Fernando Meirelles']					
http://www.boxofficemojo.com/movies/?id=blindness.htm	Blindness (2003)								No Player Information		
http://www.boxofficemojo.com/movies/?id=blindsight.htm	Blindsight								No Player Information		
http://www.boxofficemojo.com/movies/?id=blink.htm	Blink			['Dante Spinotti']		['Michael Apted']					['Dana Stevens']
http://www.boxofficemojo.com/movies/?id=blinkybill.htm	Blinky Bill								No Player Information		
http://www.boxofficemojo.com/movies/?id=bliss.htm	Bliss (1997)								No Player Information		
http://www.boxofficemojo.com/movies/?id=bliss09.htm	Bliss (2009)								No Player Information		
http://www.boxofficemojo.com/movies/?id=blizzard.htm	Blizzard									['Ralph Winter']	
http://www.boxofficemojo.com/movies/?id=blockade.htm	Blockade								No Player Information		
http://www.boxofficemojo.com/movies/?id=blondeambition.htm	Blonde Ambition	"['Jessica Simpson', 'Luke Wilson', 'Rachael Leigh Cook', 'Willie Nelson', 'Andy Dick', 'Larry Miller']"									
http://www.boxofficemojo.com/movies/?id=blondeandblonder.htm	Blonde and Blonder	"['Pamela Anderson', 'Denise Richards']"									
http://www.boxofficemojo.com/movies/?id=bloodalley.htm	Blood Alley	"['John Wayne', 'Lauren Bacall', 'Paul Fix', 'Joy Kim', 'Berry Kroeger', 'Mike Mazurki', 'Anita Ekberg']"		['William Clothier']	['Roy Webb']	['William A. Wellman']					['Albert Sidney Fleischman']
http://www.boxofficemojo.com/movies/?id=blooddiamond.htm	Blood Diamond	"['Leonardo DiCaprio', 'Djimon Hounsou', 'Jennifer Connelly', 'Michael Sheen*']"			['James Newton Howard']	['Edward Zwick']				['Graham King']	['Charles Leavitt']
http://www.boxofficemojo.com/movies/?id=blooddonesignmyname.htm	Blood Done Sign My Name								No Player Information		
http://www.boxofficemojo.com/movies/?id=bloodred.htm	Blood Red	['Julia Roberts*']		['Toyomichi Kurita']							
http://www.boxofficemojo.com/movies/?id=bloodsimple.htm	Blood Simple	['Frances McDormand']		['Barry Sonnenfeld']	['Carter Burwell']	['Joel Coen']				['Ethan Coen']	"['Ethan Coen', 'Joel Coen']"
http://www.boxofficemojo.com/movies/?id=bloodsimple2016.htm	Blood Simple (2016 re-release)	"['Dan Hedaya', 'Frances McDormand', 'M. Emmet Walsh']"				"['Ethan Coen', 'Joel Coen']"					"['Ethan Coen', 'Joel Coen']"
http://www.boxofficemojo.com/movies/?id=bloodsimple00.htm	Blood Simple (re-issue)								No Player Information		
http://www.boxofficemojo.com/movies/?id=bloodties.htm	Blood Ties								No Player Information		
http://www.boxofficemojo.com/movies/?id=bloodties14.htm	Blood Ties (2014)	"['Clive Owen', 'Billy Crudup', 'Mila Kunis', 'Marion Cotillard', 'Zoe Saldana', 'James Caan', 'Lili Taylor', 'Matthias Schoenaerts']"				['Guillaume Canet']					"['Guillaume Canet', 'James Gray']"
http://www.boxofficemojo.com/movies/?id=bloodwork.htm	Blood Work	['Clint Eastwood']				['Clint Eastwood']				"['Clint Eastwood', 'Robert Lorenz']"	['Brian Helgeland']
http://www.boxofficemojo.com/movies/?id=bloodandbones.htm	Blood and Bones								No Player Information		
http://www.boxofficemojo.com/movies/?id=bloodandchocolate.htm	Blood and Chocolate	"['Agnes Bruckner', 'Hugh Dancy', 'Olivier Martinez']"								"['Ehren Kruger', 'Gary Lucchesi', 'Tom Rosenberg', 'Richard Wright']"	"['Ehren Kruger', 'Christopher B. Landon']"
http://www.boxofficemojo.com/movies/?id=bloodandconcrete.htm	Blood and Concrete			['Declan Quinn']							
http://www.boxofficemojo.com/movies/?id=bloodandsand.htm	Blood and Sand	"['Tyrone Power', 'Linda Darnell', 'Rita Hayworth', 'Alla Nazimova', 'Anthony Quinn', 'J. Carrol Naish', 'John Carradine', 'George Reeves*']"		"['Ernest Palmer', 'Ray Rennahan']"	['Alfred Newman']	['Rouben Mamoulian']				"['Darryl F. Zanuck', 'Cinematographers']"	['Jo Swerling']
http://www.boxofficemojo.com/movies/?id=bloodandtears.htm	Blood and Tears								No Player Information		
http://www.boxofficemojo.com/movies/?id=bloodandwine.htm	Blood and Wine	"['Jack Nicholson', 'Jennifer Lopez', 'Michael Caine']"		['Newton Thomas Sigel']							
http://www.boxofficemojo.com/movies/?id=bloodofhisown.htm	Blood of His Own								No Player Information		
http://www.boxofficemojo.com/movies/?id=bloodonthemountain.htm	Blood on the Mountain								No Player Information		
http://www.boxofficemojo.com/movies/?id=bloodfriendsandmoney.htm	"Blood, Friends and Money"								No Player Information		
http://www.boxofficemojo.com/movies/?id=bloodgutsbulletsandoctane.htm	"Blood, Guts, Bullets &amp; Octane"								No Player Information		
http://www.boxofficemojo.com/movies/?id=bloodthelastvampire.htm	Blood: The Last Vampire								No Player Information		
http://www.boxofficemojo.com/movies/?id=bloodrayne.htm	BloodRayne	"['Kristanna Loken', 'Ben Kingsley', 'Michelle Rodriguez', 'Michael Madsen', 'Billy Zane']"				['Uwe Boll']					
http://www.boxofficemojo.com/movies/?id=bloodbrothers.htm	Bloodbrothers	['Richard Gere']			['Elmer Bernstein']						
http://www.boxofficemojo.com/movies/?id=bloodfist.htm	Bloodfist								No Player Information		
http://www.boxofficemojo.com/movies/?id=bloodfist2.htm	Bloodfist 2								No Player Information		
http://www.boxofficemojo.com/movies/?id=bloodfist3.htm	Bloodfist III: Forced to Fight										['Allison Burnett']
http://www.boxofficemojo.com/movies/?id=bloodhoundsofbroadway.htm	Bloodhounds of Broadway	"['Madonna', 'Rutger Hauer', 'Matt Dillon', 'Randy Quaid']"		['Elliot Davis']							
http://www.boxofficemojo.com/movies/?id=bloodline.htm	Bloodline								No Player Information		
http://www.boxofficemojo.com/movies/?id=bloodsport.htm	Bloodsport	['Forest Whitaker']									
http://www.boxofficemojo.com/movies/?id=bloodsport2.htm	Bloodsport 2								No Player Information		
http://www.boxofficemojo.com/movies/?id=bloodsuckingbastards.htm	Bloodsucking Bastards	"['Emma Fitzpatrick', 'Joel Kern', 'Fran Kranz', 'Joel Murray', 'Pedro Pascal', 'Yvette Yates']"				"[""Brian James O'Connell""]"					
http://www.boxofficemojo.com/movies/?id=bloodworth.htm	Bloodworth	"['Kris Kristofferson', 'Dwight Yoakam', 'Val Kilmer', 'Hilary Duff', 'Frances Conroy']"									
http://www.boxofficemojo.com/movies/?id=bloodyangels.htm	Bloody Angels								No Player Information		
http://www.boxofficemojo.com/movies/?id=bloodysunday.htm	Bloody Sunday					['Paul Greengrass']					['Paul Greengrass']
http://www.boxofficemojo.com/movies/?id=blossomsoffire.htm	Blossoms of Fire								No Player Information		
http://www.boxofficemojo.com/movies/?id=blow.htm	Blow	"['Johnny Depp', 'Penelope Cruz', 'Franka Potente', 'Emma Roberts*']"		['Ellen Kuras']	['Graeme Revell']					['Michael De Luca']	
http://www.boxofficemojo.com/movies/?id=blowdry.htm	Blow Dry	"['Josh Hartnett', 'Alan Rickman']"			['Patrick Doyle']					['Sydney Pollack']	['Simon Beaufoy']
http://www.boxofficemojo.com/movies/?id=blowout.htm	Blow Out	['John Travolta']				['Brian De Palma']					
http://www.boxofficemojo.com/movies/?id=blownaway.htm	Blown Away	"['Jeff Bridges', 'Tommy Lee Jones', 'Forest Whitaker']"			['Alan Silvestri']	['Stephen Hopkins']					
http://www.boxofficemojo.com/movies/?id=blue.htm	Blue	"['Juliette Binoche', 'Julie Delpy*']"		['Slawomir Idziak']							
http://www.boxofficemojo.com/movies/?id=bluecaprice.htm	Blue Caprice	"['Joey Lauren Adams', 'Tim Blake Nelson']"									
http://www.boxofficemojo.com/movies/?id=bluecar.htm	Blue Car								No Player Information		
