key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,year_wiki,year_bom
b13889,w23692,,the main event (1979 film),1979,8000000.0,42800000.0,4.35,"""[1979, 06, 22]""",22-Jun-79
b12388,w2659,o17760,the bad news bears,7-Apr,9000000.0,42349782.0,3.7055313333333335,7-Apr,7-Apr-76
b16436,w41765,,white squall ,1996,38000000.0,10292300.0,-0.72915,"""[1996, 02, 02]""",2-Feb-96
b5509,w16434,,harper ,1966,3500000.0,12000000.0,2.4285714285714284,"""[1966, 23]""",23-Feb-66
b13208,w14978,o18915,the girlfriend experience,2009,1700000.0,1007962.0,-0.4070811764705882,2009,22-May-09
b1712,w3661,o6375,beverly hills ninja,1997,18000000.0,31500000.0,0.75,1997,17-Jan-97
b12873,w10113,,the devil's advocate (1997 film),1997,57000000.0,152944660.0,1.6832396491228068,"""[1997, 10, 17]""",17-Oct-97
b8659,w26341,o5152,my fellow americans,1996,21500000.0,22313201.0,0.0378233023255814,1996,20-Dec-96
b7766,w26263,o10660,mvp: most valuable primate,2000,4500000.0,1248746.0,-0.7225008888888889,2000,11-Aug-00
b3960,w11434,,ed ,1996,24000000.0,4422330.0,-0.81573625,"""[1996, 03, 15]""",15-Mar-96
b11468,w35573,o13623,species ii,1998,35000000.0,46500000.0,0.32857142857142857,1998,10-Apr-98
b2222,w5468,,broken arrow (1996 film),1996,50000000.0,150200000.0,2.004,[1996],9-Feb-96
b5339,w15911,,grumpy old men ,1993,35100000.0,70172621.0,0.9992199715099715,"""[1993, 12, 25]""",25-Dec-93
b1243,w2222,o997,at middleton,2013,2500000.0,82993.0,-0.9668028000000001,2013,31-Jan-14
b16826,w33689,o15926,"""sex, lies, and videotape""",1989,1200000.0,24700000.0,19.58333333333333,1989,4-Aug-89
b8652,w26327,,my family ,1995,3800000.0,11100000.0,1.9210526315789476,"""[1995, United States]""",5-May-95
b9848,w30103,o14367,presenting lily mars,1943,1045000.0,3255000.0,2.114832535885168,1943,29-Apr-43
b5360,w15965,o6425,gummo,1997,1300000.0,116799.0,-0.9101546153846154,1997,17-Oct-97
b15777,w39951,o11081,under the rainbow,31-Jul,20000000.0,18826490.0,-0.0586755,31-Jul,31-Jul-81
b2184,w5313,o11127,bride of frankenstein,1935,397000.0,2000000.0,4.037783375314862,1935,22-Apr-35
b4945,w14454,,garfield: a tail of two kitties,2006,60000000.0,141700000.0,1.3616666666666666,"""[2006, 16]""",16-Jun-06
b13035,w12418,,the fan (1981 film),1981,9000000.0,3100000.0,-0.6555555555555556,"""[1981, 05, 15]""",15-May-81
b5414,w16184,o21722,halloween iii: season of the witch,1982,2500000.0,14000000.0,4.6,1982,22-Oct-82
b2885,w7618,o8372,club paradise,1986,15000000.0,12308521.0,-0.17943193333333332,1986,11-Jul-86
b3530,w10004,o21344,desperately seeking susan,1985,4500000.0,27398584.0,5.088574222222221,1985,29-Mar-85
b14703,w35826,,the square (2013 film),2013,1500000.0,124244.0,-0.9171706666666668,"""[2013, 01, 18, Sundance, 2013, 09, 06, TIFF, 2013, 10, 25, United States]""",25-Oct-13
b5111,w15096,,glory road ,2006,30000000.0,42900000.0,0.43,"""[2006, 13]""",13-Jan-06
b4765,w13932,o3755,fred claus,2007,100000000.0,97800000.0,-0.022000000000000002,2007,9-Nov-07
b1933,w4453,o9439,blood alley,1955,2000000.0,2200000.0,0.1,1955,1-Oct-55
b15379,w38704,,to live and die in l.a. ,1985,6000000.0,17307019.0,1.8845031666666667,"""[1985, 11, United States]""",1-Nov-85
b5385,w16102,,hackers ,1995,20000000.0,7500000.0,-0.625,"""[1995, 15, United States]""",15-Sep-95
b13988,w25260,o5219,the mirror has two faces,1996,42000000.0,91610201.0,1.181195261904762,1996,15-Nov-96
b8812,w26809,,neptune's daughter (1949 film),1949,2221000.0,5773000.0,1.5992796037820802,"""[1949, 06, 09]""",9-Jun-49
b16227,w41107,o20603,we are marshall,2006,65000000.0,43500000.0,-0.3307692307692308,2006,22-Dec-06
b16296,w41345,o20173,wet hot american summer,2001,1800000.0,295206.0,-0.8359966666666667,2001,27-Jul-01
b9395,w29052,,pcu ,1994,8000000.0,4330020.0,-0.45874750000000003,"""[1994, 04, 29]""",29-Apr-94
b11606,w36000,o21414,starchaser: the legend of orin,1985,15000000.0,3360800.0,-0.7759466666666667,1985,22-Nov-85
b5553,w16543,,hav plenty,1998,65000.0,2284034.0,34.13898461538461,"""[1998, 06, 19]""",19-Jun-98
b9124,w27734,o22406,of unknown origin,24-Nov,4000000.0,1080470.0,-0.7298825,24-Nov,23-Nov-83
b2731,w7165,,choke ,2008,3400000.0,3982459.0,0.1713114705882353,"""[2008, 01, 21, Sundance Film Festival, 2008, 09, 26, United States]""",26-Sep-08
b16811,w43201,,"""zorro, the gay blade""",17-Jul,12600000.0,5100000.0,-0.5952380952380952,"""[July 17, 1981]""",17-Jul-81
b13655,w21347,o11825,the land before time,1988,12500000.0,84400000.0,5.752000000000001,1988,18-Nov-88
b1564,w3222,,because i said so ,2007,39000000.0,69485490.0,0.7816792307692307,"""[2007, 02, 02]""",2-Feb-07
b996,w40136,o7010,an unmarried woman,1978,2515000.0,24000000.0,8.542743538767395,1978,5-Mar-78
b3655,w10402,o15848,disorganized crime,1989,20000000.0,7724000.0,-0.6138,1989,14-Apr-89
b4591,w13280,,flesh and blood (1985 film),1985,6500000.0,100000.0,-0.9846153846153848,"""[1985, 10, SIFF, 1985, 30]""",30-Aug-85
b2835,w7482,o14985,class of 1999,11-May,5200000.0,2459895.0,-0.5269432692307693,11-May,11-May-90
b1480,w2948,o20224,basic instinct 2,yes,70000000.0,38600000.0,-0.44857142857142857,yes,31-Mar-06
b8208,w24891,o20710,miami rhapsody,27-Jan,6000000.0,5221281.0,-0.1297865,27-Jan,27-Jan-95
b9851,w30124,,presumed innocent ,1990,20000000.0,221300000.0,10.065,"""[1990, 07, 25, Los Angeles, 1990, 07, 27, North America]""",27-Jul-90
b7708,w23206,o2591,"""love, wedding, marriage""",2011,1200000.0,1926.0,-0.998395,2011,3-Jun-11
b12505,w4181,o8318,the black hole,1979,20000000.0,35841901.0,0.79209505,1979,21-Dec-79
b15727,w39813,,u.s. marshals ,1998,45000000.0,102400000.0,1.2755555555555556,"""[1998, 03, 06, United States]""",6-Mar-98
b12076,w37362,,tape ,2001,100000.0,515900.0,4.159,"""[2001, 01, 26, Sundance, 2001, 11, 02]""",2-Nov-01
b7789,w23511,o18322,mad hot ballroom,2005,500000.0,9400000.0,17.8,2005,13-May-05
b10541,w32407,o1855,royal wedding,1951,1661000.0,3902000.0,1.349187236604455,1951,8-Mar-51
b6582,w19976,o20694,jefferson in paris,31-Mar,14000000.0,4400000.0,-0.6857142857142857,31-Mar,31-Mar-95
b407,w25083,o9617,a mighty wind,2003,6000000.0,18700000.0,2.1166666666666667,2003,16-Apr-03
b16421,w41717,o15106,white hunter black heart,1990,24000000.0,2000000.0,-0.9166666666666666,1990,14-Sep-90
b8114,w24614,o3844,meet bill,2007,5000000.0,346592.0,-0.9306815999999999,2007,4-Apr-08
b11832,w36700,,sugar town ,1999,250000.0,178095.0,-0.28762,"""[1999, 09, 17, U.S.]""",17-Sep-99
b3727,w10657,o5090,don't be a menace to south central while drinking your juice in the hood,1996,3800000.0,20949601.0,4.513052894736842,1996,12-Jan-96
b3441,w9734,o13729,deceived,1991,30000000.0,28738096.0,-0.04206346666666667,1991,27-Sep-91
b4243,w12032,o5101,executive decision,1996,55000000.0,122100000.0,1.22,1996,15-Mar-96
b9676,w29505,o10070,ping pong summer,2014,1000000.0,52909.0,-0.947091,2014,6-Jun-14
b14051,w26605,o11829,the naked gun: from the files of police squad!,1988,12000000.0,78800000.0,5.566666666666666,1988,2-Dec-88
b8501,w25913,,mr. 3000,17-Sep,30000000.0,21839377.0,-0.2720207666666667,"""[September 17, 2004]""",17-Sep-04
b10477,w32153,o21401,rocky iv,1985,28000000.0,300400000.0,9.728571428571428,1985,27-Nov-85
b14162,w28325,o16812,the other end of the line,31-Oct,2500000.0,507534.0,-0.7969864000000001,31-Oct,31-Oct-08
b6591,w19997,,jeremiah johnson ,1972,3100000.0,44693786.0,13.417350322580646,"""[1972, 12, 21]""",21-Dec-72
b16732,w43001,o21797,young doctors in love,1982,7020000.0,30688860.0,3.3716324786324785,1982,16-Jul-82
b13380,w16846,o23217,the heiress,1949,2600000.0,2300000.0,-0.1153846153846154,1949,6-Oct-49
b6903,w20743,o2580,kill the irishman,2011,12000000.0,1190000.0,-0.9008333333333334,2011,11-Mar-11
b5093,w15035,,gladiator (1992 film),1992,20000000.0,9200000.0,-0.54,[1992],6-Mar-92
b3186,w8751,,"""cry, the beloved country (1995 film)""",1995,4000000.0,676525.0,-0.83086875,"""[1995, 12, 15]""",15-Dec-95
b14652,w34602,o10162,the skeleton twins,2014,1000000.0,5700000.0,4.7,2014,12-Sep-14
b2621,w6838,o16979,charlie chan at the opera,1936,125000.0,500000.0,3.0,1936,5-Dec-36
b9240,w28134,,one night stand (1997 film),1997,24000000.0,2642983.0,-0.8898757083333333,"""[1997, 11, 14, U.S.]""",14-Nov-97
b15371,w38682,o20783,to die for,1995,20000000.0,21284514.0,0.0642257,1995,29-Sep-95
b8316,w25345,,missing in action ,1984,1500000.0,22812411.0,14.208274,"""[1984, 11, 16]""",16-Nov-84
b13273,w15584,,the grass harp ,1996,8000000.0,559677.0,-0.930040375,"""[1996, 10, 11]""",11-Oct-96
b2883,w7615,o21993,club dread,2004,8600000.0,7600000.0,-0.11627906976744184,2004,27-Feb-04
b7491,w22456,o15899,little nemo: adventures in slumberland,1989,,11400000.0,,1989,21-Aug-92
b11112,w34297,o3213,"""silent night, deadly night""",1984,1065000.0,2491460.0,1.339399061032864,1984,9-Nov-84
b15930,w40214,o7102,up in smoke,1978,2000000.0,44400000.0,21.2,1978,11-Aug-78
b5073,w14895,o3387,girl in progress,2012,5000000.0,3125320.0,-0.374936,2012,11-May-12
b9298,w28271,,orange county ,2002,18000000.0,43325009.0,1.4069449444444444,"""[2002, 11]""",11-Jan-02
b1500,w3016,o3661,battle for terra,2007,4000000.0,6100000.0,0.525,2007,1-May-09
b12806,w8901,o9013,the d train,2015,3000000.0,771317.0,-0.7428943333333333,2015,8-May-15
b13804,w22571,,the living end ,1992,22769.0,692585.0,29.417892748912998,"""[1992, 08, 21]""",14-Aug-92
b10358,w31685,,rich and famous (1981 film),1981,10000000.0,14492125.0,0.4492125,"""[1981, 09, 23]""",9-Oct-81
b1583,w3274,,beethoven ,1992,18000000.0,147200000.0,7.177777777777778,"""[1992, US, 1992, 24, UK]""",3-Apr-92
b11391,w35317,o4970,song of the thin man,1947,1670000.0,2305000.0,0.38023952095808383,1947,28-Aug-47
b8595,w26188,o21376,murphy's romance,1985,13000000.0,30762621.0,1.3663554615384614,1985,27-Dec-85
b16467,w41860,,whose life is it anyway? ,1981,13000000.0,8199999.999999999,-0.3692307692307693,"""[1981, 12, 02]""",2-Dec-81
b8831,w26866,o20721,never talk to strangers,1995,6400000.0,6858261.0,0.07160328125,1995,20-Oct-95
b12205,w37833,o23197,that midnight kiss,1949,1701000.0,3177000.0,0.8677248677248677,1949,22-Sep-49
b9778,w29829,o11779,poltergeist iii,1988,10500000.0,14100000.0,0.3428571428571429,1988,10-Jun-88
b9196,w27982,,on the town ,1949,2133000.0,4428000.0,1.0759493670886076,"""[1949, 12, 08]""",8-Dec-49
b8335,w25393,o3848,mister lonely,2007,8199999.999999999,393813.0,-0.951974024390244,2007,2-May-08
b8230,w25003,o17628,midnight cowboy,1969,3200000.0,44800000.0,13.0,1969,25-May-69
b7500,w22527,,little women (1933 film),1933,424000.0,2000000.0,3.716981132075472,"""[1933, 11, 16, United States]""",16-Nov-33
b5986,w18263,o20687,how to make an american quilt,6-Oct,10000000.0,41600020.0,3.160002,6-Oct,6-Oct-95
b13123,w13798,,the four seasons (1981 film),1981,6500000.0,50400000.0,6.753846153846153,"""[1981, 05, 22]""",22-May-81
b4923,w14389,,gamer ,2009,50000000.0,42000000.0,-0.16,"""[2009, 09, 04]""",4-Sep-09
b15288,w38373,,threesome ,1994,10000000.0,14815317.0,0.4815317,"""[1994, 04, 08]""",8-Apr-94
b14805,w37602,,the ten commandments (2007 film),2007,10000000.0,1051907.0,-0.8948093,"""[2007, 10, 19]""",19-Oct-07
b12582,w5231,o21420,the breakfast club,1985,1000000.0,51500000.0,50.5,1985,15-Feb-85
b2501,w6461,o3331,casa de mi padre,2012,,8041667.0,,2012,16-Mar-12
b11110,w34293,o17753,silent movie,1976,4055000.0,36100000.0,7.902589395807644,1976,30-Jun-76
b5618,w16804,o5119,heaven's prisoners,1996,25000000.0,5009305.0,-0.7996278,1996,17-May-96
b9743,w29757,,poetic justice ,1993,14000000.0,27515786.0,0.9654132857142858,"""[1993, 23]""",23-Jul-93
b3319,w9266,o14993,darkman,1990,,,,1990,24-Aug-90
b12497,w4057,o5195,the birdcage,1996,31000000.0,185260553.0,4.976146870967742,1996,8-Mar-96
b16134,w40794,,waking the dead ,2000,8500000.0,327418.0,-0.9614802352941176,"""[2000, 24]""",22-Mar-00
b11206,w34669,,skyjacked ,1972,1700000.0,6550000.0,2.8529411764705883,"""[1972, 24]""",24-May-72
b10459,w32107,o22412,rock & rule,1983,8000000.0,30379.0,-0.996202625,1983,15-Apr-83
b7556,w22690,o22396,lone wolf mcquade,15-Apr,5000000.0,12232628.0,1.4465256000000002,15-Apr,15-Apr-83
b11567,w35922,,stand by me ,1986,8000000.0,52300000.0,5.5375,"""[1986, 08, 22]""",8-Aug-86
b4292,w12179,o8381,f/x,1986,10000000.0,20600000.0,1.06,1986,7-Feb-86
b4821,w14051,o13751,fried green tomatoes,1991,11000000.0,119400000.0,9.854545454545457,1991,27-Dec-91
b16738,w43012,o15109,young guns ii,1990,10000000.0,44143410.0,3.4143410000000003,1990,3-Aug-90
b16713,w42921,o4060,you kill me,2007,4000000.0,3748295.0,-0.06292625,2007,22-Jun-07
b6526,w19855,,jade ,1995,50000000.0,9851610.0,-0.8029678000000001,"""[1995, 10, 13]""",13-Oct-95
b2702,w7068,o8369,children of a lesser god,1986,2000000.0,31900000.0,14.95,1986,3-Oct-86
b8802,w26787,o5426,neighbors 2: sorority rising,2016,35000000.0,108000000.0,2.085714285714286,2016,20-May-16
b10458,w32123,,rock the kasbah ,2015,15000000.0,3400000.0,-0.7733333333333333,"""[2015, 10, 22, Belgium premiere, 2015, 10, 23, United States]""",23-Oct-15
b7496,w22497,,little shop of horrors (1986 film),1986,25000000.0,38700000.0,0.5479999999999999,"""[1986, 12, 19]""",19-Dec-86
b11088,w34228,,side effects (2013 film),2013,30000000.0,66700000.0,1.2233333333333334,"""[2013, United States]""",8-Feb-13
b11563,w35929,o3517,stand up guys,2012,15000000.0,5072654.0,-0.6618230666666667,2012,1-Feb-13
b2602,w6774,,chances are ,1989,16000000.0,16278590.0,0.017411875,"""[1989, 03, 10]""",10-Mar-89
b4204,w11926,,every which way but loose ,1978,5000000.0,85000000.0,16.0,"""[1978, 12, 20]""",20-Dec-78
b16123,w40774,o20796,waiting to exhale,1995,16000000.0,82000000.0,4.125,1995,22-Dec-95
b11166,w34525,o7559,sister act,1992,31000000.0,231600000.0,6.470967741935484,1992,29-May-92
b11049,w34128,o20480,shortbus,2006,2000000.0,5400000.0,1.7,2006,4-Oct-06
b13859,w23043,o5596,the love bug,1968,5000000.0,51264000.0,9.2528,1968,13-Mar-69
b16485,w41976,o10203,wild canaries,2014,300000.0,19777.0,-0.9340766666666668,2014,25-Feb-15
b6983,w21019,o13560,kissing a fool,27-Feb,19000000.0,4106588.0,-0.7838637894736842,27-Feb,27-Feb-98
b3468,w9807,,def jam's how to be a player,1997,12000000.0,14000000.0,0.16666666666666666,"""[1997, 08, 06]""",8-Aug-97
b9622,w29323,,phantasm ,1979,300000.0,12000000.0,39.0,"""[1979, 03, 28]""",1-Jun-79
b4082,w11639,,empire of the sun ,1987,35000000.0,66700000.0,0.9057142857142856,"""[1987, 12, 11, Premiere, 1987, 12, 25, United States]""",11-Dec-87
b6459,w19644,o21731,it came from hollywood,1982,5000000.0,2600000.0,-0.48,1982,29-Oct-82
b6588,w19986,o7510,jennifer 8,1992,20000000.0,11390479.0,-0.43047605,1992,6-Nov-92
b2233,w5511,o3049,bronco billy,1980,6500000.0,24265583.0,2.7331666153846155,1980,11-Jun-80
b11176,w34571,,six degrees of separation ,1993,15000000.0,6400000.0,-0.5733333333333334,"""[1993, 12]""",10-Dec-93
b5377,w16061,o18709,guy and madeline on a park bench,2009,60000.0,35556.0,-0.4074,2009,5-Nov-10
b8685,w26385,o12543,my little chickadee,1940,625000.0,2000000.0,2.2,1940,15-Mar-40
b1722,w3703,o20629,beyond rangoon,1995,23000000.0,5750110.0,-0.7499952173913044,1995,25-Aug-95
b2990,w7946,o21337,compromising positions,1985,9000000.0,12531831.0,0.3924256666666667,1985,30-Aug-85
b6649,w20141,o5130,joe's apartment,1996,13000000.0,4619014.0,-0.6446912307692307,1996,26-Jul-96
b3278,w9108,o20647,dangerous minds,1995,23000000.0,179519401.0,6.805191347826088,1995,11-Aug-95
b351,w17704,,a hologram for the king ,2016,35000000.0,7800000.0,-0.7771428571428571,"""[2016, 20, Tribeca Film Festival, 2016, 04, 22, United States]""",22-Apr-16
b12942,w11356,,the east ,2013,6500000.0,2400000.0,-0.6307692307692307,"""[2013, 01, 20, Sundance, 2013, 05, 31, United States, 2013, 06, 28, United Kingdom]""",31-May-13
b15094,w42352,,the wizard ,1989,6000000.0,14300000.0,1.3833333333333333,"""[1989, 12, 15]""",15-Dec-89
b16384,w41596,o6655,where the boys are,1960,2000000.0,3500000.0,0.75,1960,28-Dec-60
b14776,w39600,o20576,the tv set,2006,2000000.0,265198.0,-0.867401,2006,6-Apr-07
b9057,w27583,o5431,now you see me 2,2016,90000000.0,334900000.0,2.721111111111111,2016,10-Jun-16
b7527,w22603,o19093,loaded weapon 1,1993,8199999.999999999,28000000.0,2.414634146341464,1993,5-Feb-93
b2216,w5434,o3155,broadway danny rose,1984,8000000.0,10600497.0,0.325062125,1984,27-Jan-84
b1645,w3468,o16200,bend it like beckham,2002,,76600000.0,,2002,12-Mar-03
b3118,w8491,o14990,crazy people,1990,18000000.0,13236513.0,-0.2646381666666667,1990,13-Apr-90
b14728,w36354,o2191,the straight story,1999,10000000.0,6203044.0,-0.37969559999999997,1999,15-Oct-99
b6849,w20625,o1128,kevin hart: let me explain,2013,2500000.0,32300000.0,11.92,2013,3-Jul-13
b16266,w41227,o19162,weekend at bernie's ii,1993,7000000.0,12741891.0,0.8202701428571428,1993,9-Jul-93
b4999,w14655,,get on up ,2014,30000000.0,33400000.0,0.11333333333333333,"""[2014, 08, 01, United States]""",1-Aug-14
b8148,w24705,o11761,memories of me,7-Oct,12000000.0,3965604.0,-0.669533,7-Oct,30-Sep-88
b426,w27224,o11675,a nightmare on elm street 4: the dream master,1988,13000000.0,49300000.0,2.792307692307692,1988,19-Aug-88
b6182,w18871,,if looks could kill ,1991,12000000.0,7788597.0,-0.35095025,"""[1991, 03, 15]""",15-Mar-91
b6100,w18623,o9992,i origins,2014,1000000.0,475591.0,-0.524409,2014,18-Jul-14
b9197,w27984,o12761,on the waterfront,1954,910000.0,9600000.0,9.549450549450551,1954,28-Jul-54
b3965,w11440,o1351,eddie murphy raw,1987,8000000.0,50500000.0,5.3125,1987,18-Dec-87
b6770,w20505,o16273,juwanna mann,2002,15600000.0,13802599.0,-0.11521801282051282,2002,21-Jun-02
b1841,w4148,,black christmas (2006 film),2006,9000000.0,21500000.0,1.3888888888888888,"""[2006, 12, 25]""",25-Dec-06
b8938,w27287,,no country for old men ,2007,25000000.0,171600000.0,5.864,"""[2007, 05, 19, Cannes, 2007, 11, 09, United States]""",9-Nov-07
b16036,w40537,o9856,view from the top,2003,30000000.0,19500000.0,-0.35,2003,21-Mar-03
b11995,w38467,o17530,thx 1138,1971,777777.0,2400000.0,2.0857173714316573,1971,11-Mar-71
b11638,w36074,o20493,stay alive,24-Mar,9000000.0,27100000.0,2.0111111111111106,24-Mar,24-Mar-06
b15547,w39307,o4022,trick 'r treat,2007,12000000.0,13500000.0,0.125,2007,2008
b10163,w31100,o2343,reality bites,1994,11500000.0,33351557.0,1.900135391304348,1994,18-Feb-94
b10535,w32378,,rounders ,1998,12000000.0,22900000.0,0.9083333333333332,"""[1998, Venice Film Festival, 1998, Deauville Film Festival, 1998, 11, United States]""",11-Sep-98
b6204,w18907,o11745,illegally yours,1988,13000000.0,259019.0,-0.9800754615384616,1988,13-May-88
b3359,w9434,o14994,days of thunder,1990,60000000.0,157900000.0,1.6316666666666666,1990,29-Jun-90
b14717,w36198,o4520,the sting,1973,5500000.0,159600000.0,28.01818181818182,1973,25-Dec-73
b1190,w2091,,art school confidential ,2006,5000000.0,3306629.0,-0.33867420000000004,"""[2006, 01, 23, Sundance, 2006, 05, 05]""",5-May-06
b7420,w22180,,light in the piazza ,1962,1261000.0,2200000.0,0.7446471054718478,"""[1962, 02, 07, USA]""",7-Feb-62
b3322,w9275,o3347,darling companion,2012,12000000.0,793815.0,-0.93384875,2012,20-Apr-12
b3865,w11107,o15852,driving miss daisy,1989,7500000.0,145800000.0,18.44,1989,15-Dec-89
b16265,w41226,o15966,weekend at bernie's,1989,15000000.0,30218387.0,1.0145591333333333,1989,7-Jul-89
b13108,w13518,o20539,the foot fist way,2006,79000.0,245292.0,2.104962025316456,2006,30-May-08
b16784,w43133,o13688,zero effect,1998,5000000.0,2000000.0,-0.6,1998,30-Jan-98
b9894,w30302,,private benjamin (1980 film),1980,15000000.0,69847348.0,3.6564898666666665,"""[1980, 10, 10]""",10-Oct-80
b11803,w36556,,striptease ,1996,40000000.0,113309743.0,1.832743575,"""[1996, 28]""",28-Jun-96
b15425,w38923,o8474,top gun,1986,15000000.0,356800000.0,22.786666666666665,1986,16-May-86
b13713,w21597,o3231,the last starfighter,1984,15000000.0,28733290.0,0.9155526666666668,1984,13-Jul-84
b2544,w6596,,catfish ,2010,30000.0,3500000.0,115.66666666666669,"""[2010, 01, 22, Sundance, 2010, 09, 17, United States]""",17-Sep-10
b11977,w37134,o11811,switching channels,1988,19000000.0,9129999.0,-0.5194737368421053,1988,4-Mar-88
b1584,w3275,,beethoven's 2nd ,1993,15000000.0,118243066.0,6.8828710666666675,"""[1993, 12, 17, US, 1994, 25, UK]""",17-Dec-93
b4413,w12590,,father of the bride (1991 film),1991,20000000.0,89300000.0,3.465,"""[1991, 12, 20]""",20-Dec-91
b8835,w26903,o20722,new jersey drive,1995,5000000.0,3565508.0,-0.28689840000000005,1995,21-Apr-95
b12916,w7640,,the cobbler (2014 film),2014,10000000.0,1200000.0,-0.88,"""[2014, 09, 11, TIFF, 2015, 03, 13, United States]""",9-May-14
b1823,w4075,,birdy ,1984,12000000.0,1400000.0,-0.8833333333333333,"""[1984, 12, 21, United States]""",21-Dec-84
b12033,w37250,,taking care of business ,1990,14000000.0,20005435.0,0.4289596428571428,"""[1990, 17]""",17-Aug-90
b1798,w3978,o15821,bill & ted's excellent adventure,1989,10000000.0,40500000.0,3.05,1989,17-Feb-89
b3738,w10715,o13736,don't tell mom the babysitter's dead,7-Jun,10000000.0,25196249.0,1.5196249,7-Jun,7-Jun-91
