key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,holiday_season,bom_runtime,wiki_runtime,omdb_runtime,runtime,runtime_flag
,w24112,,maniac (1980 film),,350000.0,10000000.0,27.57142857142857,,,,,,,,[87 minutes],,[87 minutes],w
,w31139,,reckless (1984 film),,3000000.0,8300000.000000001,1.7666666666666668,,,,,,,,[90 minutes],,[90 minutes],w
,w11312,,eagle squadron ,,908768.0,2607422.0,1.8691833339202084,,,,,,,,[109 minutes],,[109 minutes],w
,w28802,,paranoid park ,,3000000.0,4500000.0,0.5,,,,,,,,[84 minutes],,[84 minutes],w
,w42230,,wise girl ,,448000.0,490000.0,0.09375,,,,,,,,[70 minutes],,[70 minutes],w
,w40638,,the visitor (2007 drama film),,4000000.0,18078175.0,3.51954375,,,,,,,,[103 minutes],,[103 minutes],w
,w40878,,walter wanger's vogues of 1938,,1048435.0,1089956.0,0.03960283660885034,,,,,,,,[109 min.],,[109 min.],w
,w36570,,struck by lightning (2012 film),,1300000.0,28378.0,-0.9781707692307692,,,,,,,,[90 minutes],,[90 minutes],w
,w7153,,chocolat (2000 film),,25000000.0,152699946.0,5.10799784,,,,,,,,[121 minutes],,[121 minutes],w
,w22446,,little mister jim,,1085000.0,787000.0,-0.2746543778801843,,,,,,,,[],,[],w
,w14038,,friday (1995 film),,3500000.0,27500000.0,6.857142857142858,,,,,,,,"""[91 minutes, 97 minutes, Director's cut]""",,"""[91 minutes, 97 minutes, Director's cut]""",w
,w26645,,nanny mcphee and the big bang,,35000000.0,93251121.0,1.664317742857143,,,,,,,,[109 minutes],,[109 minutes],w
,w37733,,test pilot ,,1701000.0,3903000.0,1.2945326278659612,,,,,,,,[118 minutes],,[118 minutes],w
,w14497,,the gauntlet ,,5500000.0,35400000.0,5.4363636363636365,,,,,,,,[109 minutes],,[109 minutes],w
,w7897,,commando (1985 film),,10000000.0,57500000.0,4.75,,,,,,,,[90 minutes],,[90 minutes],w
,w11503,,the eiger sanction ,,9000000.0,14200000.0,0.5777777777777777,,,,,,,,[129 minutes],,[129 minutes],w
,w22642,,lolita (1997 film),,62000000.0,1100000.0,-0.9822580645161292,,,,,,,,[137 minutes],,[137 minutes],w
,w40986,,the wash (2001 film),,7000000.0,10229331.0,0.461333,,,,,,,,[93 minutes],,[93 minutes],w
,w35999,,star! ,,14320000.0,4000000.0,-0.7206703910614525,,,,,,,,[175 minutes],,[175 minutes],w
,w38361,,three wise fools (1946 film),,1274000.0,2096000.0,0.6452119309262166,,,,,,,,[90 minutes],,[90 minutes],w
,w28649,,paid (1930 film),,385000.0,1231000.0,2.197402597402597,,,,,,,,[86 minutes],,[86 minutes],w
,w23023,,love & mercy ,,10000000.0,28.6,-0.99999714,,,,,,,,[122 minutes],,[122 minutes],w
,w36106,,steel (1997 film),,16000000.0,1700000.0,-0.89375,,,,,,,,[97 minutes],,[97 minutes],w
,w10066,,devil (2010 film),,10000000.0,33500000.0,2.35,,,,,,,,[80 minutes],,[80 minutes],w
,w12332,,fallen (1998 film),,46000000.0,25200000.0,-0.4521739130434783,,,,,,,,[123 minutes],,[123 minutes],w
,w35662,,the spiral staircase (1946 film),,750000.0,2800000.0,2.7333333333333334,,,,,,,,[83 minutes],,[83 minutes],w
,w3714,,beyond the door (1974 film),,350000.0,15000000.0,41.857142857142854,,,,,,,,[109 minutes],,[109 minutes],w
,w27059,,night flight (1933 film),,499000.0,1079000.0,1.1623246492985972,,,,,,,,[84 minutes],,[84 minutes],w
,w13702,,the forgotten (2004 film),,42000000.0,117600000.0,1.8,,,,,,,,"""[91 minutes, 94 minutes (Unrated cut)]""",,"""[91 minutes, 94 minutes (Unrated cut)]""",w
,w9823,,deÃÂjaÃÂ vu (2006 film),,75000000.0,180600000.0,1.4080000000000001,,,,,,,,[126 minutes],,[126 minutes],w
,w29027,,the pawnbroker ,,930000.0,2500000.0,1.6881720430107527,,,,,,,,[116 minutes],,[116 minutes],w
,w1676,,angels die hard,,125000.0,700000.0,4.6,,,,,,,,[86 mins],,[86 mins],w
,w28197,,the only game in town ,,10235000.0,1500000.0,-0.8534440644846116,,,,,,,,[113 minutes],,[113 minutes],w
,w29432,,the pick-up artist ,,15000000.0,13290368.0,-0.11397546666666665,,,,,,,,[81 minutes],,[81 minutes],w
,w3465,,ben-hur: a tale of the christ (1925 film),,4000000.0,10700000.0,1.675,,,,,,,,[143 minutes],,[143 minutes],w
,w24826,,the merry widow (1934 film),,1605000.0,861000.0,-0.4635514018691589,,,,,,,,[99 minutes],,[99 minutes],w
,w16584,,haywire ,,23000000.0,33400000.0,0.4521739130434783,,,,,,,,[93 minutes],,[93 minutes],w
,w1988,,argo (2012 film),,44500000.0,232300000.0,4.220224719101124,,,,,,,,[120 minutes],,[120 minutes],w
,w32270,,the rookie (2002 film),,22000000.0,80700000.0,2.6681818181818184,,,,,,,,[127 minutes],,[127 minutes],w
,w28359,,the others (2001 film),,17000000.0,209900000.0,11.347058823529412,,,,,,,,[104 minutes],,[104 minutes],w
,w1699,,the angry hills ,,1190000.0,1285000.0,0.07983193277310924,,,,,,,,[105 min.],,[105 min.],w
,w31165,,red (2010 film),,58000000.0,199000000.0,2.431034482758621,,,,,,,,[111 minutes],,[111 minutes],w
,w14314,,gaby ,,1863000.0,1357000.0,-0.2716049382716049,,,,,,,,[96 mins],,[96 mins],w
,w27243,,nine (2009 live-action film),,80000000.0,53900000.0,-0.32625,,,,,,,,[118 minutes],,[118 minutes],w
,w17341,,higher and higher ,,600000.0,2000000.0,2.333333333333333,,,,,,,,[90 minutes],,[90 minutes],w
,w23151,,love on the run (1936 film),,578000.0,1862000.0,2.221453287197232,,,,,,,,"""[70, 80 or 81 minutes]""",,"""[70, 80 or 81 minutes]""",w
,w4393,,blink ,,11000000.0,16696219.0,0.5178380909090909,,,,,,,,[106 min.],,[106 min.],w
,w33462,,see no evil (2006 film),,8000000.0,18600000.0,1.325,,,,,,,,[85 minutes],,[85 minutes],w
,w13395,,the fly (1986 film),,9.0,60600000.0,6733332.333333332,,,,,,,,[96 minutes],,[96 minutes],w
,w25751,,mosquito ,,200000.0,986314.0,3.93157,,,,,,,,[93 minutes],,[93 minutes],w
,w2245,,athena ,,1443000.0,1880000.0,0.30284130284130284,,,,,,,,[95 minutes],,[95 minutes],w
,w18953,,immortals (2011 film),,75000000.0,226900000.0,2.025333333333333,,,,,,,,[110 minutes],,[110 minutes],w
,w8056,,conquest (1937 film),,2732000.0,2141000.0,-0.21632503660322108,,,,,,,,[113 minutes],,[113 minutes],w
,w17718,,hombre ,,5860000.0,12000000.0,1.0477815699658704,,,,,,,,[111 minutes],,[111 minutes],w
,w30403,,prometheus (2012 film),,120130000000.0,403400000.0,-0.996641971197869,,,,,,,,[124 minutes],,[124 minutes],w
,w31039,,raw deal (1986 film),,11000000.0,18100000.0,0.6454545454545455,,,,,,,,[107 minutes],,[107 minutes],w
,w32853,,saratoga ,,1100000.0,3300000.0,2.0,,,,,,,,[92 minutes],,[92 minutes],w
,w14359,,the gambler (2014 film),,2531000000.0,39300000.0,-0.9844725404978272,,,,,,,,[111 minutes],,[111 minutes],w
,w38662,,titus ,,25000000.0,2300000.0,-0.9079999999999999,,,,,,,,[162 minutes],,[162 minutes],w
,w5836,,the burning ,,1500000.0,707770.0,-0.5281533333333334,,,,,,,,[91 minutes],,[91 minutes],w
,w22958,,the lost world (1925 film),,700000.0,1300000.0,0.8571428571428571,,,,,,,,"""[106 minutes, 55 minutes, 64 minutes, 100 minutes, 93 minutes]""",,"""[106 minutes, 55 minutes, 64 minutes, 100 minutes, 93 minutes]""",w
,w37465,,tea and sympathy ,,1737000.0,3445000.0,0.9833045480713876,,,,,,,,[122 minutes],,[122 minutes],w
,w3533,,best in show ,,10000000.0,20800000.0,1.08,,,,,,,,[90 minutes],,[90 minutes],w
,w26784,,neighbors (2014 film),,18000000.0,270700000.0,14.038888888888893,,,,,,,,[97 minutes],,[97 minutes],w
,w30093,,premonition (2007 film),,20000000.0,84100000.0,3.205,,,,,,,,[96 minutes],,[96 minutes],w
,w22641,,lolita (1962 film),,2000000.0,9250000.0,3.625,,,,,,,,[152 minutes],,[152 minutes],w
,w10900,,down to earth (2001 film),,49000000.0,71200000.0,0.4530612244897959,,,,,,,,[87 minutes],,[87 minutes],w
,w5141,,brain dead (1990 film),,2000000.0,1600000.0,-0.2,,,,,,,,[85 minutes],,[85 minutes],w
,w24842,,the messenger (2009 film),,6500000.0,1500000.0,-0.7692307692307693,,,,,,,,[113 minutes],,[113 minutes],w
,w36213,,stoker ,,12000000.0,12100000.0,0.008333333333333333,,,,,,,,"""[99, minutes]""",,"""[99, minutes]""",w
,w19268,,the informers (2008 film),,18000000.0,382174.0,-0.9787681111111112,,,,,,,,[98 minutes],,[98 minutes],w
,w24122,,manic ,,1500000.0,69958.0,-0.9533613333333332,,,,,,,,[102 minutes],,[102 minutes],w
,w38804,,tom thumb ,,909000.0,3250000.0,2.575357535753575,,,,,,,,[98 minutes],,[98 minutes],w
,w22007,,the letters ,,20000000.0,1600000.0,-0.92,,,,,,,,[119 minutes],,[119 minutes],w
,w4455,,blood & chocolate ,,15000000.0,6300000.0,-0.58,,,,,,,,[98 minutes],,[98 minutes],w
,w24132,,mannequin (1987 film),,7900000.0,42700000.0,4.405063291139242,,,,,,,,[90 minutes],,[90 minutes],w
,w9186,,dark city (1998 film),,27000000.0,27200000.0,0.007407407407407408,,,,,,,,[100 minutes],,[100 minutes],w
,w11677,,end of days ,,100000000.0,212000000.0,1.12,,,,,,,,[123 minutes],,[123 minutes],w
,w7123,,china seas ,,1138000.0,2867000.0,1.5193321616871704,,,,,,,,[87 minutes],,[87 minutes],w
,w42571,,woo ,,13000000.0,8165984.0,-0.37184738461538464,,,,,,,,[84 minutes],,[84 minutes],w
,w12789,,fiesta (1947 film),,2395000.0,5635000.0,1.3528183716075155,,,,,,,,[104 minutes],,[104 minutes],w
,w4795,,bones (2001 film),,16000000.0,8378853.0,-0.4763216875,,,,,,,,[96 minutes],,[96 minutes],w
,w7373,,circus world ,,9000000.0,1550000.0,-0.8277777777777777,,,,,,,,[135 minutes],,[135 minutes],w
,w13294,,flight (2012 film),,31000000.0,161800000.0,4.219354838709678,,,,,,,,[138 minutes],,[138 minutes],w
,w33661,,7th heaven (1927 film),,1300000.0,2500000.0,0.9230769230769232,,,,,,,,[110 min],,[110 min],w
,w41912,,wide awake (1998 film),,6000000.0,282175.0,-0.9529708333333332,,,,,,,,[88 minutes],,[88 minutes],w
,w36389,,strange interlude ,,654000.0,1237000.0,0.8914373088685015,,,,,,,,[109 minutes],,[109 minutes],w
,w24002,,the man who played god (1932 film),,546000.0,835000.0,0.5293040293040293,,,,,,,,[80 minutes],,[80 minutes],w
,w30436,,prosperity ,,628000.0,1514000.0,1.4108280254777068,,,,,,,,[87 minutes],,[87 minutes],w
,w31617,,the revenant (2015 film),,135000000.0,533000000.0,2.948148148148148,,,,,,,,[156 minutes],,[156 minutes],w
,w37403,,tarzan and the lost city ,,20000000.0,2172941.0,-0.89135295,,,,,,,,[93 minutes],,[93 minutes],w
,w25229,,the miracle man (1919 film),,120000.0,3000000.0,24.0,,,,,,,,[reels],,[reels],w
,w5152,,brainstorm (1983 film),,18000000.0,10219460.0,-0.4322522222222222,,,,,,,,[106 minutes],,[106 minutes],w
,w35406,,soultaker ,,242000.0,233150.0,-0.036570247933884296,,,,,,,,[94 minutes],,[94 minutes],w
,w33561,,serena (2014 film),,2530.0,3.9,-0.9984584980237152,,,,,,,,[109 minutes],,[109 minutes],w
,w12214,,the face of love ,,4000000.0,1500147.0,-0.62496325,,,,,,,,[92 minutes],,[92 minutes],w
,w3740,,the bfg (2016 film),,140000000.0,183300000.0,0.3092857142857143,,,,,,,,[117 minutes],,[117 minutes],w
,w20340,,julie (1956 film),,785000.0,2600000.0,2.3121019108280256,,,,,,,,[99 minutes],,[99 minutes],w
,w40949,,the war (1994 film),,34000000.0,16480770.0,-0.5152714705882353,,,,,,,,[126 minutes],,[126 minutes],w
,w36338,,stowaway (1936 film),,500000.0,1000000.0,1.0,,,,,,,,[87 minutes],,[87 minutes],w
,w38651,,tish ,,282000.0,688000.0,1.4397163120567376,,,,,,,,[84 min.],,[84 min.],w
,w7537,,the client (1994 film),,45000000.0,117615211.0,1.6136713555555555,,,,,,,,[119 minutes],,[119 minutes],w
,w16873,,hell and high water ,,1870000.0,2700000.0,0.4438502673796792,,,,,,,,[103 minutes],,[103 minutes],w
,w16494,,hate crime (2005 film),,500000.0,40758.0,-0.918484,,,,,,,,[104 minutes],,[104 minutes],w
,w1589,,anastasia (1997 film),,50000000.0,139800000.0,1.796,,,,,,,,[94 minutes],,[94 minutes],w
,w40934,,the war of the worlds (1953 film),,2000000.0,2000000.0,0.0,,,,,,,,[85 minutes],,[85 minutes],w
,w34834,,slow burn (2005 film),,15500000.0,1797256.0,-0.884048,,,,,,,,[93 minutes],,[93 minutes],w
,w33294,,the seat filler,,8000000.0,27900000.0,2.4875,,,,,,,,[90 minutes],,[90 minutes],w
,w28967,,pat garrett and billy the kid,,4638783.0,11000000.0,1.3713116134123973,,,,,,,,"""[106 minutes, 122 minutes, 115 minutes]""",,"""[106 minutes, 122 minutes, 115 minutes]""",w
,w8394,,the cowboy way ,,35000000.0,20277185.0,-0.4206518571428571,,,,,,,,[107 minutes],,[107 minutes],w
,w24746,,men in white (1934 film),,213000.0,1455000.0,5.830985915492956,,,,,,,,[74 minutes],,[74 minutes],w
,w38812,,tomahawk ,,750000.0,2000000.0,1.6666666666666667,,,,,,,,[82 minutes],,[82 minutes],w
,w35712,,split second (1992 film),,7000000.0,5400000.0,-0.2285714285714285,,,,,,,,[90 minutes],,[90 minutes],w
,w6507,,casino royale (2006 film),,150.0,599.0,2.993333333333333,,,,,,,,[144 minutes],,[144 minutes],w
,w9771,,the deep (1977 film),,9000000.0,47300000.0,4.255555555555556,,,,,,,,[124 minutes],,[124 minutes],w
,w32035,,roar (1981 film),,17000000.0,2000000.0,-0.8823529411764706,,,,,,,,[102 minutes],,[102 minutes],w
,w1287,,always in my heart ,,515000.0,2098000.0,3.07378640776699,,,,,,,,[92 minutes],,[92 minutes],w
,w37452,,taxi (2004 film),,25000000.0,68900000.0,1.756,,,,,,,,[97 minutes],,[97 minutes],w
,w14597,,gentlemen prefer blondes (1953 film),,2260000.0,5300000.0,1.3451327433628322,,,,,,,,[91 minutes],,[91 minutes],w
,w5022,,bourne (film series),,490000000.0,1636988243.0,2.340792332653061,,,,,,,,[600 minutes],,[600 minutes],w
,w16786,,heaven & earth (1993 film),,33000000.0,5900000.0,-0.8212121212121212,,,,,,,,[141 minutes],,[141 minutes],w
,w30442,,protocol ,,12000000.0,26186631.0,1.18221925,,,,,,,,[96 min.],,[96 min.],w
,w35622,,spendthrift ,,344332.0,278085.0,-0.19239280694213728,,,,,,,,[80 minutes],,[80 minutes],w
,w2982,,batman & robin ,,125000000.0,238200000.0,0.9056,,,,,,,,[125 minutes],,[125 minutes],w
,w5992,,cactus flower ,,3000000.0,25889208.0,7.629736,,,,,,,,[103 minutes],,[103 minutes],w
,w43091,,zabriskie point ,,7000000.0,1000000.0,-0.8571428571428571,,,,,,,,[110 minutes],,[110 minutes],w
,w8832,,cursed (2005 film),,38000000.0,29621722.0,-0.22048099999999998,,,,,,,,"""[97 minutes, 99 minutes (Unrated cut)]""",,"""[97 minutes, 99 minutes (Unrated cut)]""",w
,w7566,,the clock (1945 film),,1560000.0,2783000.0,0.7839743589743591,,,,,,,,[90 minutes],,[90 minutes],w
,w5986,,cabin in the sky ,,679000.0,1953000.0,1.8762886597938144,,,,,,,,[98 minutes],,[98 minutes],w
,w6891,,chasing ghosts (2005 film),,2000000.0,1102000.0,-0.449,,,,,,,,[119 minutes],,[119 minutes],w
,w39460,,true grit (2010 film),,38000000.0,252300000.0,5.639473684210527,,,,,,,,[110 minutes],,[110 minutes],w
,w12004,,ex machina ,,15000000.0,36900000.0,1.46,,,,,,,,[108 minutes],,[108 minutes],w
,w22597,,lloyd's of london ,,850000.0,2000000.0,1.3529411764705883,,,,,,,,[115 minutes],,[115 minutes],w
,w39053,,the town (2010 film),,37000000.0,154000000.0,3.1621621621621623,,,,,,,,[124 minutes],,[124 minutes],w
,w23783,,malone ,,10000000.0,3060858.0,-0.6939142,,,,,,,,[92 minutes],,[92 minutes],w
,w37001,,the swarm ,,21000000.0,7600000.0,-0.6380952380952379,,,,,,,,"""[116 minutes, 156 minutes (extended cut)]""",,"""[116 minutes, 156 minutes (extended cut)]""",w
,w22349,,a little bit of heaven (2011 film),,12500000.0,1296937.0,-0.89624504,,,,,,,,[107 minutes],,[107 minutes],w
,w29383,,the phantom (1996 film),,45000000.0,17300000.0,-0.6155555555555555,,,,,,,,[100 minutes],,[100 minutes],w
,w5519,,the bronze ,,3500000.0,615816.0,-0.8240525714285715,,,,,,,,[100 minutes],,[100 minutes],w
,w8337,,the court jester,,4000000.0,2200000.0,-0.45,,,,,,,,[101 minutes],,[101 minutes],w
,w10775,,dope (2015 film),,7000000.0,18000000.0,1.5714285714285714,,,,,,,,[103 minutes],,[103 minutes],w
,w41509,,when ladies meet (1941 film),,640000.0,1846000.0,1.884375,,,,,,,,[105 minutes],,[105 minutes],w
,w25934,,mr. bug goes to town,,713511.0,241000.0,-0.6622336586261459,,,,,,,,[78 minutes],,[78 minutes],w
,w32560,,saadia ,,1022000.0,1352000.0,0.32289628180039137,,,,,,,,[],,[],w
,w14093,,fritz the cat ,,850000.0,90000000.0,104.88235294117644,,,,,,,,[80 minutes],,[80 minutes],w
,w6434,,carpool (1996 film),,17000000.0,3300000.0,-0.8058823529411765,,,,,,,,[89 minutes],,[89 minutes],w
,w19995,,jeopardy ,,589000.0,1615000.0,1.7419354838709675,,,,,,,,[69 minutes],,[69 minutes],w
,w37785,,thank god it's friday ,,2200000.0,7300000.0,2.3181818181818183,,,,,,,,[89 minutes],,[89 minutes],w
,w30087,,premature ,,1000000.0,5000000.0,4.0,,,,,,,,[93 minutes],,[93 minutes],w
,w33799,,the shaggy dog (2006 film),,50000000.0,87100000.0,0.742,,,,,,,,[98 minutes],,[98 minutes],w
,w15800,,green mansions ,,3288000.0,2390000.0,-0.2731143552311436,,,,,,,,[104 minutes],,[104 minutes],w
,w22815,,the lookout (2007 film),,16000000.0,5371181.0,-0.6643011875,,,,,,,,[98 minutes],,[98 minutes],w
,w27682,,obsession (1976 film),,1400000.0,4468000.0,2.1914285714285717,,,,,,,,[98 minutes],,[98 minutes],w
,w28868,,parker (2013 film),,35000000.0,48500000.0,0.3857142857142857,,,,,,,,[118 minutes],,[118 minutes],w
,w36529,,strictly dishonorable (1951 film),,1182000.0,881000.0,-0.2546531302876481,,,,,,,,[86 minutes],,[86 minutes],w
,w33976,,shelter (2010 film),,22000000.0,3200000.0,-0.8545454545454545,,,,,,,,[112 minutes],,[112 minutes],w
,w29123,,penelope (1966 film),,4000000.0,4000000.0,0.0,,,,,,,,[98 minutes],,[98 minutes],w
,w16177,,halloween ii (1981 film),,2500000.0,25500000.0,9.2,,,,,,,,[92 minutes],,[92 minutes],w
,w12507,,the fast and the furious (1955 film),,50000.0,250000.0,4.0,,,,,,,,[73 minutes],,[73 minutes],w
,w23418,,luther (2003 film),,30000000.0,29413900.0,-0.019536666666666667,,,,,,,,[124 minutes],,[124 minutes],w
,w7656,,cocktail (1988 film),,20000000.0,171500000.0,7.575,,,,,,,,[103 minutes],,[103 minutes],w
,w7535,,click (2006 film),,82500000.0,237700000.0,1.881212121212121,,,,,,,,[107 minutes],,[107 minutes],w
,w38269,,three kings (1999 film),,48000000.0,107700000.0,1.24375,,,,,,,,[114 minutes],,[114 minutes],w
,w10615,,dolls (1987 film),,2000000.0,3500000.0,0.75,,,,,,,,[77 minutes],,[77 minutes],w
,w9267,,darkness (2002 film),,10600000.0,34409206.0,2.2461515094339624,,,,,,,,[102 minutes],,[102 minutes],w
,w29068,,peach o'reno,,293000.0,570000.0,0.9453924914675768,,,,,,,,[63 minutes],,[63 minutes],w
,w40895,,wanted (2008 film),,75.0,341400000.0,4551999.0,,,,,,,,[110 minutes],,[110 minutes],w
,w21938,,let it ride ,,18000000.0,4973285.0,-0.7237063888888889,,,,,,,,[87 minutes],,[87 minutes],w
,w5226,,breakdown (1997 film),,36000000.0,50200000.0,0.3944444444444444,,,,,,,,[93 minutes],,[93 minutes],w
,w2440,,babes in arms ,,745341.0,3335000.0,3.474462024764504,,,,,,,,[93 minutes],,[93 minutes],w
,w17712,,the holy mountain (1973 film),,750000.0,95858.0,-0.8721893333333334,,,,,,,,[115 minutes],,[115 minutes],w
,w34828,,slither (2006 film),,15000000.0,12800000.0,-0.14666666666666667,,,,,,,,[95 minutes],,[95 minutes],w
,w33664,,seventh son ,,95000000.0,114200000.0,0.2021052631578948,,,,,,,,[102 minutes],,[102 minutes],w
,w28893,,partners (1982 film),,6000000.0,6100000.0,0.016666666666666666,,,,,,,,[93 minutes],,[93 minutes],w
,w26255,,mutiny on the bounty (1962 film),,19000000.0,13680000.0,-0.28,,,,,,,,"""[178 min., (UK:185 min.)]""",,"""[178 min., (UK:185 min.)]""",w
,w24808,,mermaids (1990 film),,31000000.0,35419397.0,0.1425611935483871,,,,,,,,[110 minutes],,[110 minutes],w
,w6340,,the captive (1915 film),,12153.54,56074.88,3.613872172223072,,,,,,,,[50 minutes],,[50 minutes],w
,w17499,,hit and run (2012 film),,2000000.0,14500000.0,6.25,,,,,,,,[100 minutes],,[100 minutes],w
,w19839,,jackie (2016 film),,9000000.0,25000000.0,1.7777777777777777,,,,,,,,[100 minutes],,[100 minutes],w
,w2885,,barefoot in the park ,,2000000.0,19994515.0,8.9972575,,,,,,,,[106 minutes],,[106 minutes],w
,w16289,,happiness (1998 film),,3000000.0,2807390.0,-0.06420333333333332,,,,,,,,[139 minutes],,[139 minutes],w
,w33624,,seven hills of rome ,,908000.0,2155000.0,1.3733480176211454,,,,,,,,[107 minutes],,[107 minutes],w
,w16623,,head ,,750000.0,16111.0,-0.9785186666666666,,,,,,,,"""[86 minutes, 110 minutes, (Original cut)]""",,"""[86 minutes, 110 minutes, (Original cut)]""",w
,w24131,,mannequin (1937 film),,595000.0,1634000.0,1.7462184873949582,,,,,,,,[95 minutes],,[95 minutes],w
,w4851,,boom town ,,1600000.0,5000000.0,2.125,,,,,,,,[119 minutes],,[119 minutes],w
,w12085,,the experts (1989 film),,3000000.0,169203.0,-0.943599,,,,,,,,[94 minutes],,[94 minutes],w
,w3741,,bhowani junction ,,3637000.0,4875000.0,0.340390431674457,,,,,,,,[110 minutes],,[110 minutes],w
,w39563,,turbulence (1997 film),,55000000.0,11500000.0,-0.7909090909090909,,,,,,,,[100 minutes],,[100 minutes],w
,w5362,,brigham city ,,900000.0,852206.0,-0.05310444444444445,,,,,,,,[108 min.],,[108 min.],w
,w23275,,loving (2016 film),,9000000.0,9158524.0,0.017613777777777773,,,,,,,,[123 minutes],,[123 minutes],w
,w10271,,dillinger (1973 film),,1000000.0,2000000.0,1.0,,,,,,,,[107 minutes],,[107 minutes],w
,w2668,,the bad seed (1956 film),,1000000.0,4100000.0,3.1,,,,,,,,[129 minutes],,[129 minutes],w
,w10049,,detention (2010 film),,2150000.0,190.0,-0.9999116279069769,,,,,,,,[81m 6s],,[81m 6s],w
,w10336,,dirty girl (2010 film),,4000000.0,55125.0,-0.98621875,,,,,,,,[89 minutes],,[89 minutes],w
,w7705,,coherence ,,50000.0,102617.0,1.05234,,,,,,,,[88 minutes],,[88 minutes],w
,w29272,,the personals (1982 film),,375000.0,2000000.0,4.333333333333333,,,,,,,,[],,[],w
,w21813,,legend (1985 film),,24500000.0,15500000.0,-0.3673469387755102,,,,,,,,"""[125 minutes, (original horror cut), 113 minutes, director's cut, 95 minutes, (Int'l release), 89 minutes, (US release)]""",,"""[125 minutes, (original horror cut), 113 minutes, director's cut, 95 minutes, (Int'l release), 89 minutes, (US release)]""",w
