bom_budget,bom_domestic_gross,bom_title,bom_worldwide_revenue,key_bom,key_omdb,key_wiki,omdb_title,wiki_budget,wiki_gross,wiki_title,year_bom_format,year_omdb_format,year_wiki_format,budget,gross
0.0,0.0,,0.0,b8282,o4930,w25241,miracle on 34th street,630000.0,2700000.0,miracle on 34th street,1947.0,1947.0,1947,630000.0,2700000.0
0.0,0.0,,0.0,b3162,o11709,w8663,crossing delancey,4000000.0,16262415.0,crossing delancey,1988.0,1988.0,1988,4000000.0,16262415.0
0.0,0.0,,0.0,b10516,o3490,w32276,room 237,5426.0,296359.0,room 237,2013.0,2012.0,2012,5426.0,296359.0
0.0,0.0,,0.0,b12541,o11815,w4858,the boost,8000000.0,784990.0,the boost,0.0,1988.0,1988,8000000.0,784990.0
0.0,0.0,,0.0,b8312,o5415,w25328,miss sloane,13000000.0,5000000.0,miss sloane,2016.0,2016.0,2016,13000000.0,5000000.0
0.0,0.0,,0.0,b8032,,w24424,,22000000.0,17300000.0,masters of the universe ,1987.0,,1987,22000000.0,17300000.0
0.0,0.0,,0.0,b1599,,w3281,,35000000.0,8797839.0,before and after ,1996.0,,1996,35000000.0,8797839.0
0.0,0.0,,0.0,b11707,,w36190,,10000000.0,5979947.0,still of the night ,1982.0,,1982,10000000.0,5979947.0
0.0,0.0,,0.0,b13110,o16777,w13615,the forbidden kingdom,55000000.0,128000000.0,the forbidden kingdom,2008.0,2008.0,2008,55000000.0,128000000.0
0.0,0.0,,0.0,b2808,o2274,w7435,city slickers ii: the legend of curly's gold,40000000.0,43622150.0,city slickers ii: the legend of curly's gold,1994.0,1994.0,1994,40000000.0,43622150.0
0.0,0.0,,0.0,b8683,o18777,w26381,my life in ruins,17000000.0,20500000.0,my life in ruins,2009.0,2009.0,2009,17000000.0,20500000.0
0.0,0.0,,0.0,b9295,,w28263,,13000000.0,11359129.0,opportunity knocks ,1990.0,,1990,13000000.0,11359129.0
0.0,0.0,,0.0,b2562,,w6671,,12000000.0,5078660.0,celebrity ,1998.0,,1998,12000000.0,5078660.0
0.0,0.0,,0.0,b8366,,w25507,,5000000.0,39000000.0,mommie dearest ,1981.0,,1981,5000000.0,39000000.0
0.0,0.0,,0.0,b14210,o5013,w28772,the paradine case,4258000.0,2100000.0,the paradine case,1947.0,1947.0,1947,4258000.0,2100000.0
0.0,0.0,,0.0,b11759,o16734,w36405,strange wilderness,20000000.0,6900000.0,strange wilderness,2008.0,2008.0,2008,20000000.0,6900000.0
0.0,0.0,,0.0,b5386,o5373,w16106,hacksaw ridge,40000000.0,175300000.0,hacksaw ridge,2016.0,2016.0,2016,40000000.0,175300000.0
0.0,0.0,,0.0,b1436,o8359,w2757,band of the hand,8700000.0,4865912.0,band of the hand,1986.0,1986.0,1986,8700000.0,4865912.0
0.0,0.0,,0.0,b1462,o5325,w2845,barbershop: the next cut,20000000.0,55000000.0,barbershop: the next cut,2016.0,2016.0,2016,20000000.0,55000000.0
0.0,0.0,,0.0,b4899,o6415,w14301,g.i. jane,50000000.0,97100000.0,g.i. jane,1997.0,1997.0,1997,50000000.0,97100000.0
0.0,0.0,,0.0,b3421,,w9702,,6000000.0,46700000.0,death warrant ,1990.0,,1990,6000000.0,46700000.0
0.0,0.0,,0.0,b10855,,w33527,,16000000.0,134993774.0,sense and sensibility ,1995.0,,1995,16000000.0,134993774.0
0.0,0.0,,0.0,b1244,o13698,w2225,at play in the fields of the lord,36000000.0,1342903.0,at play in the fields of the lord,1991.0,1991.0,1991,36000000.0,1342903.0
0.0,0.0,,0.0,b10107,o21393,w30948,rambo: first blood part ii,25500000.0,300400000.0,rambo: first blood part ii,1985.0,1985.0,1985,25500000.0,300400000.0
0.0,0.0,,0.0,b10340,o3202,w31629,revenge of the nerds,6000000.0,60400000.0,revenge of the nerds,1984.0,1984.0,1984,6000000.0,60400000.0
0.0,0.0,,0.0,b362,o9879,w21869,a lego brickumentary,1000000.0,101531.0,a lego brickumentary,2015.0,2014.0,2014,1000000.0,101531.0
0.0,0.0,,0.0,b12610,o7080,w5639,the buddy holly story,1200000.0,14300000.0,the buddy holly story,1978.0,1978.0,1978,1200000.0,14300000.0
0.0,0.0,,0.0,b9967,,w30546,,15000000.0,21042667.0,punchline ,1988.0,,1988,15000000.0,21042667.0
0.0,0.0,,0.0,b10521,,w32295,,1500000.0,2200000.0,rope ,1948.0,,1948,1500000.0,2200000.0
0.0,0.0,,0.0,b3176,o18219,w8706,cruel world,2000000.0,17986.0,cruel world,2006.0,2005.0,2005,2000000.0,17986.0
0.0,0.0,,0.0,b11917,o2360,w36944,surviving the game,7400000.0,7727256.0,surviving the game,1994.0,1994.0,1994,7400000.0,7727256.0
0.0,0.0,,0.0,b1083,o16450,w1784,another gay sequel: gays gone wild!,500000.0,104828.0,another gay sequel: gays gone wild!,2008.0,2008.0,2008,500000.0,104828.0
0.0,0.0,,0.0,b8567,,w26058,,28000000.0,4555459.0,mumford ,1999.0,,1999,28000000.0,4555459.0
0.0,0.0,,0.0,b11566,o11805,w35918,stand and deliver,1600000.0,13900000.0,stand and deliver,1988.0,1988.0,1988,1600000.0,13900000.0
0.0,0.0,,0.0,b5446,o8390,w16265,hannah and her sisters,6400000.0,40100000.0,hannah and her sisters,1986.0,1986.0,1986,6400000.0,40100000.0
0.0,0.0,,0.0,b8246,o20711,w25066,mighty aphrodite,15000000.0,26000000.0,mighty aphrodite,1995.0,1995.0,1995,15000000.0,26000000.0
0.0,0.0,,0.0,b14413,,w30924,,40000000.0,46000000.0,the rainmaker (1997 film),1997.0,,1997,40000000.0,46000000.0
0.0,0.0,,0.0,b10094,o22100,w30938,raising helen,50000000.0,49718611.0,raising helen,2004.0,2004.0,28-May,50000000.0,49718611.0
0.0,0.0,,0.0,b12145,o22432,w37625,tender mercies,4500000.0,8440000.0,tender mercies,1983.0,1983.0,1983,4500000.0,8440000.0
0.0,0.0,,0.0,b11696,o20495,w36172,stick it,20000000.0,31976848.0,stick it,2006.0,2006.0,2006,20000000.0,31976848.0
0.0,0.0,,0.0,b9980,,w30599,,7200000.0,293700000.0,purple rain ,1984.0,,1984,7200000.0,293700000.0
0.0,0.0,,0.0,b5747,o8548,w17288,high noon,730000.0,12000000.0,high noon,1952.0,1952.0,1952,730000.0,12000000.0
0.0,0.0,,0.0,b15831,,w40104,,23000000.0,36300000.0,universal soldier (1992 film),1992.0,,1992,23000000.0,36300000.0
0.0,0.0,,0.0,b812,o20199,w1137,all the boys love mandy lane,750000.0,1890000.0,all the boys love mandy lane,2013.0,2006.0,2006,750000.0,1890000.0
0.0,0.0,,0.0,b10447,o3489,w32088,robot & frank,2500000.0,4900000.0,robot & frank,2012.0,2012.0,2012,2500000.0,4900000.0
0.0,0.0,,0.0,b11153,,w34447,,2500000.0,12400000.0,singin' in the rain,1952.0,,1952,2500000.0,12400000.0
0.0,0.0,,0.0,b16453,o20177,w41794,who is cletis tout?,9000000.0,252706.0,who is cletis tout?,2002.0,2001.0,2001,9000000.0,252706.0
0.0,0.0,,0.0,b10888,o12788,w33611,seven brides for seven brothers,2540000.0,9403000.0,seven brides for seven brothers,1954.0,1954.0,1954,2540000.0,9403000.0
0.0,0.0,,0.0,b15973,,w40360,,2000000.0,725131.0,vampire's kiss,1989.0,,1989,2000000.0,725131.0
0.0,0.0,,0.0,b10074,o3091,w30878,raging bull,18000000.0,23400000.0,raging bull,1980.0,1980.0,1980,18000000.0,23400000.0
0.0,0.0,,0.0,b13574,,w19896,,6000000.0,7163566.0,the jane austen book club ,2007.0,,2007,6000000.0,7163566.0
0.0,0.0,,0.0,b3525,o11880,w9976,desk set,1865000.0,1700000.0,desk set,1957.0,1957.0,1957,1865000.0,1700000.0
0.0,0.0,,0.0,b5005,,w14662,,30000000.0,115000000.0,get shorty ,1995.0,,1995,30000000.0,115000000.0
0.0,0.0,,0.0,b15577,o3594,w39426,trouble with the curve,60000000.0,49000000.0,trouble with the curve,2012.0,2012.0,2012,60000000.0,49000000.0
0.0,0.0,,0.0,b4530,,w13041,,21000000.0,46708276.0,firefox ,1982.0,,1982,21000000.0,46708276.0
0.0,0.0,,0.0,b10770,o11793,w33095,school daze,6500000.0,14545844.0,school daze,1988.0,1988.0,12-Feb,6500000.0,14545844.0
0.0,0.0,,0.0,b120,o5306,w194,20th century women,7000000.0,5800000.0,20th century women,2016.0,2016.0,2016,7000000.0,5800000.0
0.0,0.0,,0.0,b4279,,w12138,,20000000.0,26877589.0,eye for an eye (1996 film),1996.0,,1996,20000000.0,26877589.0
0.0,0.0,,0.0,b14258,,w29398,,914000.0,3300000.0,the philadelphia story ,1940.0,,1940,914000.0,3300000.0
0.0,0.0,,0.0,b11767,,w36447,,1200000.0,7000000.0,strangers on a train ,1951.0,,1951,1200000.0,7000000.0
0.0,0.0,,0.0,b12715,,w7718,,20000000.0,16900000.0,the cold light of day (2012 film),2012.0,,2012,20000000.0,16900000.0
0.0,0.0,,0.0,b6971,,w20986,,8000000.0,15782759.0,kiss me goodbye ,1982.0,,1982,8000000.0,15782759.0
0.0,0.0,,0.0,b8700,o13785,w26434,my own private idaho,2500000.0,6401336.0,my own private idaho,1991.0,1991.0,1991,2500000.0,6401336.0
0.0,0.0,,0.0,b9543,o10067,w29025,pawn sacrifice,19000000.0,5600000.0,pawn sacrifice,2015.0,2014.0,2014,19000000.0,5600000.0
0.0,0.0,,0.0,b14245,,w29217,,5000000.0,10400000.0,the perfect match (2016 film),2016.0,,2016,5000000.0,10400000.0
0.0,0.0,,0.0,b12286,,w860,,7175000.0,8000000.0,the agony and the ecstasy ,1965.0,,1965,7175000.0,8000000.0
0.0,0.0,,0.0,b7530,,w22614,,24000000.0,22000000.0,lock up ,1989.0,,1989,24000000.0,22000000.0
0.0,0.0,,0.0,b855,o3042,w1270,altered states,15000000.0,19800000.0,altered states,1980.0,1980.0,1980,15000000.0,19800000.0
0.0,0.0,,0.0,b931,,w1500,,2000000.0,7986084.0,american splendor ,2003.0,,2003,2000000.0,7986084.0
0.0,0.0,,0.0,b13417,o3110,w17674,the hollywood knights,2500000.0,10000000.0,the hollywood knights,1980.0,1980.0,1980,2500000.0,10000000.0
0.0,0.0,,0.0,b14533,,w32715,,18000000.0,1000000.0,the salton sea (2002 film),2002.0,,2002,18000000.0,1000000.0
0.0,0.0,,0.0,b9180,,w27925,,10000000.0,14000000.0,on a clear day you can see forever ,1970.0,,1970,10000000.0,14000000.0
0.0,0.0,,0.0,b8457,,w25735,,18000000.0,122100000.0,mortal kombat ,1995.0,,1995,18000000.0,122100000.0
0.0,0.0,,0.0,b901,o4419,w1424,american graffiti,777000.0,140000000.0,american graffiti,1973.0,1973.0,1973,777000.0,140000000.0
0.0,0.0,,0.0,b4737,o3377,w13862,frances ha,3000000.0,11300000.0,frances ha,2013.0,2012.0,2012,3000000.0,11300000.0
0.0,0.0,,0.0,b8013,,w24350,,864000.0,1276000.0,mary of scotland ,1936.0,,1936,864000.0,1276000.0
0.0,0.0,,0.0,b4239,,w12015,,20000000.0,14515490.0,excess baggage (1997 film),1997.0,,1997,20000000.0,14515490.0
0.0,0.0,,0.0,b604,,w510,,1800000.0,1300000.0,ace in the hole (1951 film),1951.0,,1951,1800000.0,1300000.0
0.0,0.0,,0.0,b9623,o11776,w29324,phantasm ii,3000000.0,7300000.0,phantasm ii,1988.0,1988.0,1988,3000000.0,7300000.0
0.0,0.0,,0.0,b5205,o3767,w15380,good luck chuck,25000000.0,59200000.0,good luck chuck,2007.0,2007.0,2007,25000000.0,59200000.0
0.0,0.0,,0.0,b3377,,w9495,,11000000.0,83000000.0,dead man walking ,1995.0,,1995,11000000.0,83000000.0
0.0,0.0,,0.0,b5609,o11736,w16781,heathers,3000000.0,1100000.0,heathers,1989.0,1988.0,1988,3000000.0,1100000.0
0.0,0.0,,0.0,b399,o9881,w24467,a matter of faith,600000.0,677577.0,a matter of faith,2014.0,2014.0,2014,600000.0,677577.0
0.0,0.0,,0.0,b6496,,w20060,,40000000.0,205400000.0,jfk ,1991.0,,1991,40000000.0,205400000.0
0.0,0.0,,0.0,b8441,o8080,w25691,mooz-lum,1200000.0,369129.0,mooz-lum,2011.0,2010.0,2010,1200000.0,369129.0
0.0,0.0,,0.0,b15658,o22453,w39648,twilight zone: the movie,10000000.0,29500000.0,twilight zone: the movie,1983.0,1983.0,1983,10000000.0,29500000.0
0.0,0.0,,0.0,b15947,,w40288,,24000000.0,11128309.0,v.i. warshawski ,1991.0,,1991,24000000.0,11128309.0
0.0,0.0,,0.0,b1976,,w4593,,10000000.0,6947787.0,blue city ,1986.0,,1986,10000000.0,6947787.0
0.0,0.0,,0.0,b2536,,w6580,,14000000.0,5724236.0,catch a fire ,2006.0,,2006,14000000.0,5724236.0
0.0,0.0,,0.0,b13589,,w20280,,10500000.0,32901136.0,the joy luck club ,1993.0,,1993,10500000.0,32901136.0
0.0,0.0,,0.0,b10024,o15061,w30756,quigley down under,18000000.0,21413105.0,quigley down under,1990.0,1990.0,17-Oct-90,18000000.0,21413105.0
0.0,0.0,,0.0,b12441,o10370,w3423,the bells of st. mary's,1300000.0,21333333.0,the bells of st. mary's,1945.0,1945.0,1945,1300000.0,21333333.0
0.0,0.0,,0.0,b7356,o20382,w21970,let's go to prison,4000000.0,4630000.0,let's go to prison,2006.0,2006.0,2006,4000000.0,4630000.0
0.0,0.0,,0.0,b15692,o20594,w39774,two weeks,2400000.0,47986.0,two weeks,2006.0,2006.0,2006,2400000.0,47986.0
0.0,0.0,,0.0,b13599,o5211,w20423,the juror,44000000.0,22754725.0,the juror,1996.0,1996.0,1996,44000000.0,22754725.0
0.0,0.0,,0.0,b14046,o6519,w26571,the myth of fingerprints,2000000.0,458815.0,the myth of fingerprints,1997.0,1997.0,1997,2000000.0,458815.0
0.0,0.0,,0.0,b4318,o9970,w12304,falcon rising,4500000.0,11774.0,falcon rising,2014.0,2014.0,2014,4500000.0,11774.0
0.0,0.0,,0.0,b14986,,w6117,,13000000.0,68600000.0,the call (2013 film),2013.0,,2013,13000000.0,68600000.0
0.0,0.0,,0.0,b11264,,w34882,,500000.0,499725.0,smashed ,2012.0,,2012,500000.0,499725.0
0.0,0.0,,0.0,b4032,,w11540,,13000000.0,14894347.0,elegy ,2008.0,,2008,13000000.0,14894347.0
0.0,0.0,,0.0,b15485,,w39073,,50000000.0,23300000.0,toys ,1992.0,,1992,50000000.0,23300000.0
0.0,0.0,,0.0,b2290,o13707,w5706,bugsy,30000000.0,49100000.0,bugsy,1991.0,1991.0,1991,30000000.0,49100000.0
0.0,0.0,,0.0,b16337,,w41445,,4000000.0,66000000.0,"""what's up, doc? (1972 film)""",1972.0,,1972,4000000.0,66000000.0
0.0,0.0,,0.0,b13871,,w23327,,25000000.0,99400000.0,the lucky one ,2012.0,,2012,25000000.0,99400000.0
0.0,0.0,,0.0,b10500,,w32254,,2000000.0,463002.0,romeo & juliet: sealed with a kiss,2006.0,,2006,2000000.0,463002.0
0.0,0.0,,0.0,b3688,o22380,w10510,doctor detroit,8000000.0,10375893.0,doctor detroit,1983.0,1983.0,1983,8000000.0,10375893.0
0.0,0.0,,0.0,b9354,o13590,w28439,out of sight,48000000.0,77700000.0,out of sight,1998.0,1998.0,1998,48000000.0,77700000.0
0.0,0.0,,0.0,b7522,o20702,w22579,living in oblivion,500000.0,1100000.0,living in oblivion,1995.0,1995.0,21-Jul,500000.0,1100000.0
0.0,0.0,,0.0,b6141,o5388,w18765,i'm not ashamed,1500000.0,2100000.0,i'm not ashamed,2016.0,2016.0,2016,1500000.0,2100000.0
0.0,0.0,,0.0,b897,o21324,w1411,american flyers,8500000.0,1420355.0,american flyers,1985.0,1985.0,16-Aug,8500000.0,1420355.0
0.0,0.0,,0.0,b718,o11416,w907,airport 1975,3000000.0,47285152.0,airport 1975,1974.0,1974.0,1974,3000000.0,47285152.0
0.0,0.0,,0.0,b3187,o14991,w8750,cry-baby,12000000.0,8300000.000000001,cry-baby,1990.0,1990.0,1990,12000000.0,8300000.000000001
0.0,0.0,,0.0,b2805,o1523,w7408,city lights,1500000.0,5019181.0,city lights,1931.0,1931.0,1931,1500000.0,5019181.0
0.0,0.0,,0.0,b13517,o13848,w19222,the indian runner,7000000.0,191125.0,the indian runner,1991.0,1991.0,1991,7000000.0,191125.0
0.0,0.0,,0.0,b10218,,w31277,,5000000.0,782102.0,redacted ,2007.0,,2007,5000000.0,782102.0
0.0,0.0,,0.0,b9872,,w30190,,30000000.0,102600000.0,primal fear ,1996.0,,1996,30000000.0,102600000.0
0.0,0.0,,0.0,b13910,,w24017,,8000000.0,13200000.0,the man who would be king ,1975.0,,1975,8000000.0,13200000.0
0.0,0.0,,0.0,b15630,,w39567,,15000000.0,3594997.0,turk 182,1985.0,,15-Feb,15000000.0,3594997.0
0.0,0.0,,0.0,b8166,,w24772,,16000000.0,2200000.0,"""men, women & children """,2014.0,,2014,16000000.0,2200000.0
0.0,0.0,,0.0,b14444,,w31374,,15000000.0,63900000.0,the remains of the day ,1993.0,,1993,15000000.0,63900000.0
0.0,0.0,,0.0,b16753,o2777,w43064,your sister's sister,125000.0,3200000.0,your sister's sister,2012.0,2011.0,2011,125000.0,3200000.0
0.0,0.0,,0.0,b10062,o3200,w30823,racing with the moon,9000000.0,6045657.0,racing with the moon,1984.0,1984.0,1984,9000000.0,6045657.0
0.0,0.0,,0.0,b2014,o11001,w4712,body heat,9000000.0,24000000.0,body heat,1981.0,1981.0,28-Aug,9000000.0,24000000.0
0.0,0.0,,0.0,b6845,o12888,w20601,kelly's heroes,4000000.0,5200000.0,kelly's heroes,1970.0,1970.0,1970,4000000.0,5200000.0
0.0,0.0,,0.0,b3201,o13724,w8806,curly sue,25000000.0,33600000.0,curly sue,1991.0,1991.0,1991,25000000.0,33600000.0
0.0,0.0,,0.0,b1175,,w2031,,12000000.0,15945534.0,armed and dangerous (1986 film),1986.0,,1986,12000000.0,15945534.0
0.0,0.0,,0.0,b14314,,w30024,,18000000.0,2827107.0,the power of one ,1992.0,,1992,18000000.0,2827107.0
0.0,0.0,,0.0,b16216,,w41042,,1164000.0,1250000.0,waterloo bridge (1940 film),1940.0,,1940,1164000.0,1250000.0
0.0,0.0,,0.0,b1278,o16192,w2348,auto focus,7000000.0,2700000.0,auto focus,2002.0,2002.0,2002,7000000.0,2700000.0
0.0,0.0,,0.0,b1386,o5069,w2657,bad moon,7000000.0,1060264.0,bad moon,1996.0,1996.0,1996,7000000.0,1060264.0
0.0,0.0,,0.0,b6079,o18724,w18556,i hate valentine's day,3000000.0,3510643.0,i hate valentine's day,2009.0,2009.0,yes,3000000.0,3510643.0
0.0,0.0,,0.0,b11677,o10101,w36141,step up all in,45000000.0,86200000.0,step up: all in,2014.0,2014.0,2014,45000000.0,86200000.0
0.0,0.0,,0.0,b3108,o18639,w8435,crank: high voltage,20000000.0,34600000.0,crank: high voltage,2009.0,2009.0,2009,20000000.0,34600000.0
0.0,0.0,,0.0,b12240,,w71,,6000000.0,408159.0,the 5th quarter,2011.0,,2011,6000000.0,408159.0
0.0,0.0,,0.0,b14313,o1264,w30019,the power of few,3500000.0,25000.0,the power of few,2013.0,2013.0,2013,3500000.0,25000.0
0.0,0.0,,0.0,b304,,w12467,,4100000.0,20000000.0,a farewell to arms (1957 film),1957.0,,1957,4100000.0,20000000.0
0.0,0.0,,0.0,b12614,o16756,w5829,the burning plain,20000000.0,5500000.0,the burning plain,2009.0,2008.0,2008,20000000.0,5500000.0
0.0,0.0,,0.0,b5285,o21721,w15612,grease 2,11200000.0,15200000.0,grease 2,1982.0,1982.0,1982,11200000.0,15200000.0
0.0,0.0,,0.0,b15848,o19158,w40174,untamed heart,6000000.0,19000000.0,untamed heart,1993.0,1993.0,1993,6000000.0,19000000.0
0.0,0.0,,0.0,b14740,,w36611,,25000000.0,2500000.0,the stupids ,1996.0,,1996,25000000.0,2500000.0
0.0,0.0,,0.0,b3074,o7022,w8236,corvette summer,9000000.0,36479000.0,corvette summer,1978.0,1978.0,1978,9000000.0,36479000.0
0.0,0.0,,0.0,b15198,,w37992,,4860000.0,12600000.0,"""they shoot horses, don't they? """,1969.0,,1969,4860000.0,12600000.0
0.0,0.0,,0.0,b5431,o5375,w16231,hands of stone,20000000.0,5000000.0,hands of stone,2016.0,2016.0,2016,20000000.0,5000000.0
0.0,0.0,,0.0,b16041,,w40562,,22000000.0,9400000.0,village of the damned (1995 film),1995.0,,1995,22000000.0,9400000.0
0.0,0.0,,0.0,b13411,o1241,w17563,the hobbit: the desolation of smaug,225000000.0,958400000.0,the hobbit: the desolation of smaug,2013.0,2013.0,yes,225000000.0,958400000.0
0.0,0.0,,0.0,b8934,o3463,w27280,nitro circus: the movie,7000000.0,4174269.0,nitro circus: the movie,2012.0,2012.0,2012,7000000.0,4174269.0
0.0,0.0,,0.0,b10741,o3915,w32961,saw iv,10000000.0,139300000.0,saw iv,2007.0,2007.0,2007,10000000.0,139300000.0
0.0,0.0,,0.0,b13186,,w14836,,25000000.0,1534569.0,the gingerbread man ,1998.0,,1998,25000000.0,1534569.0
0.0,0.0,,0.0,b9410,,w28663,,20.0,31678778.0,paint your wagon ,1969.0,,1969,20.0,31678778.0
0.0,0.0,,0.0,b4912,o1359,w14315,gaby: a true story,5000000.0,125400.0,gaby: a true story,1987.0,1987.0,30-Oct,5000000.0,125400.0
0.0,0.0,,0.0,b9205,o19107,w28019,once upon a forest,13000000.0,6600000.0,once upon a forest,1993.0,1993.0,1993,13000000.0,6600000.0
0.0,0.0,,0.0,b14425,o3999,w31105,the reaping,40000000.0,62771059.0,the reaping,2007.0,2007.0,2007,40000000.0,62771059.0
0.0,0.0,,0.0,b803,,w1135,,12000000.0,37823676.0,all that jazz ,1979.0,,1979,12000000.0,37823676.0
0.0,0.0,,0.0,b15778,o4027,w39956,under the same moon,1700000.0,23311391.0,under the same moon,2008.0,2007.0,2007,1700000.0,23311391.0
0.0,0.0,,0.0,b12498,,w4074,,3300000.0,11400000.0,the birds ,1963.0,,1963,3300000.0,11400000.0
0.0,0.0,,0.0,b11578,,w35958,,12000000.0,7029025.0,star kid,1998.0,,1998,12000000.0,7029025.0
0.0,0.0,,0.0,b12116,,w37501,,800000.0,280149.0,teddy bears' picnic ,2002.0,,2002,800000.0,280149.0
0.0,0.0,,0.0,b9310,,w28305,,20000000.0,78800000.0,orphan ,2009.0,,2009,20000000.0,78800000.0
0.0,0.0,,0.0,b4062,o11722,w11586,elvira: mistress of the dark,7500000.0,5596267.0,"""elvira, mistress of the dark""",1988.0,1988.0,1988,7500000.0,5596267.0
0.0,0.0,,0.0,b5916,o22036,w18064,hotel rwanda,17500000.0,33900000.0,hotel rwanda,2004.0,2004.0,2004,17500000.0,33900000.0
0.0,0.0,,0.0,b7565,o15901,w22786,longtime companion,3000000.0,4609953.0,longtime companion,1990.0,1989.0,11-Oct,3000000.0,4609953.0
0.0,0.0,,0.0,b11985,o11315,w37158,sylvia scarlett,641000.0,497000.0,sylvia scarlett,1936.0,1935.0,25-Dec,641000.0,497000.0
0.0,0.0,,0.0,b5491,o19072,w16362,hard target,19500000.0,74200000.0,hard target,1993.0,1993.0,1993,19500000.0,74200000.0
0.0,0.0,,0.0,b6284,o3804,w19111,in the land of women,10000000.0,17600000.0,in the land of women,2007.0,2007.0,2007,10000000.0,17600000.0
0.0,0.0,,0.0,b9376,,w28565,,80000000.0,336000000.0,over the hedge ,2006.0,,2006,80000000.0,336000000.0
0.0,0.0,,0.0,b1249,,w2261,,10000000.0,3336053.0,atlas shrugged: part ii,2012.0,,2012,10000000.0,3336053.0
0.0,0.0,,0.0,b6663,o3183,w20176,johnny dangerously,9000000.0,17100000.0,johnny dangerously,1984.0,1984.0,1984,9000000.0,17100000.0
0.0,0.0,,0.0,b1122,o8258,w1880,apocalypse now,31500000.0,150000000.0,apocalypse now,1979.0,1979.0,1979,31500000.0,150000000.0
0.0,0.0,,0.0,b2424,,w6226,,8000000.0,25700000.0,candyman ,1992.0,,1992,8000000.0,25700000.0
0.0,0.0,,0.0,b503,,w36509,,1800000.0,8000000.0,a streetcar named desire (1951 film),1951.0,,1951,1800000.0,8000000.0
0.0,0.0,,0.0,b13908,,w24014,,10000000.0,18916623.0,the man who wasn't there (2001 film),2001.0,,2001,10000000.0,18916623.0
0.0,0.0,,0.0,b11001,,w33964,,25000000.0,5778353.0,sheena ,1984.0,,1984,25000000.0,5778353.0
0.0,0.0,,0.0,b5012,o2297,w14685,getting even with dad,30000000.0,18869594.0,getting even with dad,1994.0,1994.0,1994,30000000.0,18869594.0
0.0,0.0,,0.0,b12896,o7571,w10414,the distinguished gentleman,50000000.0,46666502.0,the distinguished gentleman,1992.0,1992.0,1992,50000000.0,46666502.0
0.0,0.0,,0.0,b7728,,w23291,,6000000.0,8199999.999999999,lucas ,1986.0,,1986,6000000.0,8199999.999999999
0.0,0.0,,0.0,b1741,,w3733,,25000000.0,8400000.0,beyond the sea ,2004.0,,2004,25000000.0,8400000.0
0.0,0.0,,0.0,b11770,,w36460,,2200000.0,8000000.0,straw dogs (1971 film),1971.0,,1971,2200000.0,8000000.0
0.0,0.0,,0.0,b14307,,w29957,,4700000.0,127300000.0,the poseidon adventure (1972 film),1972.0,,1972,4700000.0,127300000.0
0.0,0.0,,0.0,b8489,o21374,w25886,movers & shakers,3500000.0,372438.0,movers & shakers,1985.0,1985.0,1985,3500000.0,372438.0
0.0,0.0,,0.0,b14640,,w34450,,8000000.0,337174.0,the singing detective ,2003.0,,2003,8000000.0,337174.0
0.0,0.0,,0.0,b286,o2422,w9106,a dangerous method,14000000.0,27462041.0,a dangerous method,2011.0,2011.0,yes,14000000.0,27462041.0
0.0,0.0,,0.0,b8100,o4471,w24581,mean streets,500000.0,3000000.0,mean streets,1973.0,1973.0,2-Oct,500000.0,3000000.0
0.0,0.0,,0.0,b12282,o9002,w837,the age of adaline,25000000.0,65700000.0,the age of adaline,2015.0,2015.0,2015,25000000.0,65700000.0
0.0,0.0,,0.0,b14214,,w28835,,15000000.0,83900000.0,the parent trap (1998 film),1998.0,,1998,15000000.0,83900000.0
0.0,0.0,,0.0,b14713,o9839,w36066,the station agent,500000.0,8679814.0,the station agent,2003.0,2003.0,2003,500000.0,8679814.0
0.0,0.0,,0.0,b14921,o15093,w39716,the two jakes,19000000.0,10000000.0,the two jakes,1990.0,1990.0,1990,19000000.0,10000000.0
0.0,0.0,,0.0,b3591,,w10225,,13000000.0,6300000.0,dick ,1999.0,,1999,13000000.0,6300000.0
0.0,0.0,,0.0,b3573,,w10181,,45000000.0,17100266.0,diabolique (1996 film),1996.0,,1996,45000000.0,17100266.0
0.0,0.0,,0.0,b12068,o15936,w37348,tango & cash,55000000.0,63400000.0,tango & cash,1989.0,1989.0,1989,55000000.0,63400000.0
0.0,0.0,,0.0,b15282,,w38365,,10000000.0,7025496.0,three wishes ,1995.0,,1995,10000000.0,7025496.0
0.0,0.0,,0.0,b13272,,w15580,,800000.0,2500000.0,the grapes of wrath ,1940.0,,1940,800000.0,2500000.0
0.0,0.0,,0.0,b6802,o19087,w20523,kalifornia,8500000.0,2395231.0,kalifornia,1993.0,1993.0,1993,8500000.0,2395231.0
0.0,0.0,,0.0,b186,o21684,w259,48 hrs.,12000000.0,78900000.0,48 hrs.,1982.0,1982.0,1982,12000000.0,78900000.0
0.0,0.0,,0.0,b8305,o18769,w25313,miss march,6000000.0,4600000.0,miss march,2009.0,2009.0,2009,6000000.0,4600000.0
0.0,0.0,,0.0,b2888,,w7623,,12000000.0,56600000.0,clueless ,1995.0,,1995,12000000.0,56600000.0
0.0,0.0,,0.0,b10769,o5178,w33090,schizopolis,250000.0,10580.0,schizopolis,1997.0,1996.0,1996,250000.0,10580.0
